ssid,floorid,channel_cap1,channel_cap2,channel_cap3,signal_strength_cap1,signal_strength_cap2,signal_strength_cap3
1,151,2442,2447,2437,-54,-71,-94
1,151,2442,2447,2437,-54,-71,-92
1,151,2442,2447,2437,-54,-71,-90
1,151,2442,2447,2437,-54,-71,-89
1,141,0,2437,2432,-70,-85,100
1,141,0,2437,2437,-70,-92,100
1,141,0,2442,2432,-67,-85,100
1,141,0,2442,2437,-67,-92,100
1,149,2442,2442,2432,-48,-64,-85
1,149,2442,2442,2437,-48,-64,-89
1,149,2442,2442,2437,-48,-64,-87
1,149,2442,2442,2442,-48,-64,-87
1,149,2452,2442,2432,-62,-64,-85
1,149,2452,2442,2437,-62,-64,-89
1,149,2452,2442,2437,-62,-64,-87
1,149,2452,2442,2442,-62,-64,-87
1,158,0,2437,2432,-67,-83,100
1,158,0,2437,2432,-67,-80,100
1,158,0,2437,2437,-67,-82,100
1,158,0,2437,2442,-67,-83,100
1,158,0,2437,2442,-67,-81,100
1,158,0,2442,2432,-69,-83,100
1,158,0,2442,2432,-69,-80,100
1,158,0,2442,2437,-69,-82,100
1,158,0,2442,2442,-69,-83,100
1,158,0,2442,2442,-69,-81,100
1,158,0,2447,2432,-68,-83,100
1,158,0,2447,2432,-68,-80,100
1,158,0,2447,2437,-68,-82,100
1,158,0,2447,2442,-68,-83,100
1,158,0,2447,2442,-68,-81,100
1,125,2442,2437,2432,-59,-70,-78
1,125,2442,2437,2432,-59,-67,-78
1,125,2442,2437,2432,-57,-70,-78
1,125,2442,2437,2432,-57,-67,-78
1,125,2442,2437,2437,-59,-70,-92
1,125,2442,2437,2437,-59,-70,-88
1,125,2442,2437,2437,-59,-70,-87
1,125,2442,2437,2437,-59,-67,-92
1,125,2442,2437,2437,-59,-67,-88
1,125,2442,2437,2437,-59,-67,-87
1,125,2442,2437,2437,-57,-70,-92
1,125,2442,2437,2437,-57,-70,-88
1,125,2442,2437,2437,-57,-70,-87
1,125,2442,2437,2437,-57,-67,-92
1,125,2442,2437,2437,-57,-67,-88
1,125,2442,2437,2437,-57,-67,-87
1,125,2442,2437,2442,-59,-70,-90
1,125,2442,2437,2442,-59,-67,-90
1,125,2442,2437,2442,-57,-70,-90
1,125,2442,2437,2442,-57,-67,-90
1,147,2452,2437,2432,-67,-65,-75
1,147,2452,2437,2437,-67,-65,-79
1,147,2452,2437,2442,-67,-65,-77
1,147,2452,2437,2447,-67,-65,-81
1,178,2442,0,2432,-56,-75,100
1,178,2442,0,2442,-56,-79,100
