"mac_address","ssid","channel","source","signal_strength","floorid","timestamp","roomid"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2427","cap1","-74","137","2024-04-11 16:02:55","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2412","cap2","-72","137","2024-04-11 16:02:55","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2422","cap2","-74","137","2024-04-11 16:02:55","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2437","cap2","-64","137","2024-04-11 16:02:55","0"
"72:4C:32:82:D4:14","Xiaomi_10T","2457","cap2","-89","137","2024-04-11 16:02:55","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2442","cap3","-83","137","2024-04-11 16:02:56","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2437","cap3","-76","137","2024-04-11 16:02:56","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2417","cap3","-76","137","2024-04-11 16:02:56","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2417","cap3","-84","137","2024-04-11 16:02:56","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2417","cap3","-74","137","2024-04-11 16:02:56","0"
"72:4C:32:82:D4:14","Xiaomi_10T","2457","cap3","-98","137","2024-04-11 16:02:56","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2442","cap1","-52","137","2024-04-11 16:02:56","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2442","cap1","-64","137","2024-04-11 16:02:56","0"
"72:4C:32:82:D4:14","Xiaomi_10T","2452","cap1","-72","137","2024-04-11 16:02:56","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2412","cap2","-79","137","2024-04-11 16:02:56","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2442","cap2","-71","137","2024-04-11 16:02:56","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2412","cap2","-72","137","2024-04-11 16:02:56","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2422","cap2","-74","137","2024-04-11 16:02:56","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2447","cap2","-66","137","2024-04-11 16:02:56","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2427","cap1","-66","137","2024-04-11 16:02:56","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2417","cap1","-59","137","2024-04-11 16:02:56","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2427","cap1","-74","137","2024-04-11 16:02:56","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2442","cap3","-83","137","2024-04-11 16:02:57","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2437","cap3","-76","137","2024-04-11 16:02:57","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2417","cap3","-76","137","2024-04-11 16:02:57","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2417","cap3","-84","137","2024-04-11 16:02:57","0"
"72:4C:32:82:D4:14","Xiaomi_10T","2457","cap2","-89","137","2024-04-11 16:02:57","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2412","cap2","-76","137","2024-04-11 16:02:57","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2442","cap2","-71","137","2024-04-11 16:02:57","0"
"FA:1D:F1:D2:63:D6","TechnoCamon_20","2442","cap1","-52","137","2024-04-11 16:02:57","0"
"7A:07:6D:FA:11:B4","Xiaomipoco_X3","2442","cap1","-64","137","2024-04-11 16:02:57","0"
"72:4C:32:82:D4:14","Xiaomi_10T","2462","cap1","-69","137","2024-04-11 16:02:57","0"
"9A:2D:BF:41:FF:44","RedmiNote_11","2417","cap1","-52","137","2024-04-11 16:02:57","0"
"7E:FC:CE:EF:2C:79","Realme_6Pro","2417","cap1","-63","137","2024-04-11 16:02:57","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2417","cap1","-70","137","2024-04-11 16:02:57","0"
"82:9A:FF:F6:5C:EB","Vivo_Y21T","2417","cap2","-63","137","2024-04-11 16:02:57","0"
