ssid,channel,source,signal_strength,floorid,roomid
1,2462,cap3,-76,238,111
1,2462,cap3,-70,238,111
1,2462,cap3,-69,238,111
1,2462,cap3,-68,238,111
1,2462,cap3,-67,238,111
1,2462,cap3,-66,238,111
1,2462,cap3,-64,238,111
1,0,cap2,100,238,111
1,0,cap1,100,238,111
1,2457,cap3,-58,241,111
1,2462,cap1,-95,241,111
1,2462,cap1,-77,241,111
1,2462,cap3,-69,241,111
1,2462,cap3,-65,241,111
1,2462,cap3,-63,241,111
1,2462,cap3,-62,241,111
1,2462,cap3,-61,241,111
1,2462,cap3,-58,241,111
1,2462,cap3,-57,241,111
1,2462,cap3,-55,241,111
1,2462,cap3,-54,241,111
1,0,cap2,100,241,111
1,2457,cap3,-66,244,111
1,2457,cap3,-65,244,111
1,2457,cap3,-61,244,111
1,2462,cap1,-83,244,111
1,2462,cap3,-71,244,111
1,2462,cap3,-65,244,111
1,2462,cap3,-62,244,111
1,2462,cap3,-60,244,111
1,2462,cap3,-59,244,111
1,0,cap2,100,244,111
1,2457,cap3,-66,247,111
1,2457,cap3,-64,247,111
1,2457,cap3,-61,247,111
1,2462,cap3,-70,247,111
1,2462,cap3,-68,247,111
1,2462,cap3,-65,247,111
1,2462,cap3,-63,247,111
1,2462,cap3,-62,247,111
1,2462,cap3,-61,247,111
1,2462,cap3,-58,247,111
1,0,cap2,100,247,111
1,0,cap1,100,247,111
1,2442,cap3,-69,250,111
1,2442,cap3,-66,250,111
1,2447,cap3,-68,250,111
1,2447,cap3,-66,250,111
1,2447,cap3,-65,250,111
1,2447,cap3,-62,250,111
1,2447,cap3,-60,250,111
1,2452,cap3,-74,250,111
1,2457,cap3,-79,250,111
1,0,cap2,100,250,111
1,0,cap1,100,250,111
1,2442,cap3,-68,253,111
1,2447,cap3,-70,253,111
1,2447,cap3,-67,253,111
1,2447,cap3,-66,253,111
1,2447,cap3,-61,253,111
1,2452,cap3,-71,253,111
1,2452,cap3,-70,253,111
1,0,cap2,100,253,111
1,0,cap1,100,253,111
1,2442,cap3,-66,256,111
1,2452,cap3,-76,256,111
1,2452,cap3,-75,256,111
1,2452,cap3,-74,256,111
1,2452,cap3,-73,256,111
1,2452,cap3,-72,256,111
1,2452,cap3,-71,256,111
1,0,cap2,100,256,111
1,0,cap1,100,256,111
1,2447,cap3,-70,259,111
1,2447,cap3,-68,259,111
1,2452,cap3,-79,259,111
1,2452,cap3,-76,259,111
1,2452,cap3,-75,259,111
1,2452,cap3,-71,259,111
1,2457,cap3,-80,259,111
1,2457,cap3,-79,259,111
1,0,cap2,100,259,111
1,0,cap1,100,259,111
1,2442,cap3,-72,262,111
1,2442,cap3,-70,262,111
1,2442,cap3,-69,262,111
1,2447,cap3,-70,262,111
1,2452,cap3,-74,262,111
1,2452,cap3,-71,262,111
1,2457,cap3,-83,262,111
1,2457,cap3,-82,262,111
1,2457,cap3,-79,262,111
1,2457,cap3,-78,262,111
1,0,cap2,100,262,111
1,0,cap1,100,262,111
1,2437,cap3,-60,265,111
1,2442,cap3,-61,265,111
1,2447,cap3,-61,265,111
1,2447,cap3,-58,265,111
1,2457,cap3,-86,265,111
1,2457,cap3,-81,265,111
1,2457,cap3,-80,265,111
1,0,cap2,100,265,111
1,0,cap1,100,265,111
1,2442,cap1,-87,268,111
1,2447,cap3,-66,268,111
1,2447,cap3,-65,268,111
1,2447,cap3,-64,268,111
1,2447,cap3,-63,268,111
1,2452,cap3,-72,268,111
1,2452,cap3,-68,268,111
1,2452,cap3,-67,268,111
1,2452,cap3,-64,268,111
1,0,cap2,100,268,111
1,2447,cap3,-67,271,111
1,2447,cap3,-65,271,111
1,2447,cap3,-64,271,111
1,2447,cap3,-62,271,111
1,2452,cap3,-69,271,111
1,2452,cap3,-68,271,111
1,2452,cap3,-67,271,111
1,2452,cap3,-66,271,111
1,0,cap2,100,271,111
1,0,cap1,100,271,111
1,2442,cap1,-88,274,111
1,2442,cap3,-67,274,111
1,2442,cap3,-64,274,111
1,2447,cap3,-69,274,111
1,2447,cap3,-67,274,111
1,2447,cap3,-66,274,111
1,2447,cap3,-65,274,111
1,2447,cap3,-64,274,111
1,2457,cap3,-81,274,111
1,2457,cap3,-79,274,111
1,2457,cap3,-77,274,111
1,0,cap2,100,274,111
1,2427,cap1,-81,277,111
1,2432,cap1,-81,277,111
1,2432,cap3,-61,277,111
1,2432,cap3,-60,277,111
1,2437,cap3,-64,277,111
1,2437,cap3,-61,277,111
1,2442,cap3,-67,277,111
1,2442,cap3,-66,277,111
1,2442,cap3,-64,277,111
1,2447,cap3,-75,277,111
1,0,cap2,100,277,111
1,2447,cap3,-69,280,111
1,2447,cap3,-65,280,111
1,2447,cap3,-62,280,111
1,2452,cap3,-70,280,111
1,2452,cap3,-67,280,111
1,2457,cap3,-86,280,111
1,0,cap2,100,280,111
1,0,cap1,100,280,111
1,2442,cap1,-80,283,111
1,2442,cap3,-69,283,111
1,2442,cap3,-64,283,111
1,2447,cap1,-83,283,111
1,2447,cap3,-65,283,111
1,2447,cap3,-64,283,111
1,2447,cap3,-63,283,111
1,2447,cap3,-60,283,111
1,2457,cap3,-85,283,111
1,0,cap2,100,283,111
1,2442,cap3,-63,286,111
1,2442,cap3,-62,286,111
1,2447,cap3,-63,286,111
1,2452,cap3,-64,286,111
1,2452,cap3,-63,286,111
1,2457,cap3,-82,286,111
1,2457,cap3,-77,286,111
1,2457,cap3,-74,286,111
1,0,cap2,100,286,111
1,0,cap1,100,286,111
1,2442,cap3,-71,289,111
1,2442,cap3,-69,289,111
1,2447,cap3,-70,289,111
1,2447,cap3,-69,289,111
1,2447,cap3,-68,289,111
1,2447,cap3,-67,289,111
1,2452,cap3,-72,289,111
1,2452,cap3,-71,289,111
1,2457,cap3,-80,289,111
1,0,cap2,100,289,111
1,0,cap1,100,289,111
1,2412,cap2,-98,292,111
1,2412,cap3,-53,292,111
1,2417,cap1,-77,292,111
1,2417,cap1,-76,292,111
1,2417,cap1,-75,292,111
1,2417,cap1,-74,292,111
1,2427,cap3,-78,292,111
1,2427,cap3,-68,292,111
1,2427,cap3,-67,292,111
1,2427,cap3,-66,292,111
1,2427,cap3,-65,292,111
1,2427,cap3,-64,292,111
1,2412,cap1,-79,295,111
1,2412,cap3,-66,295,111
1,2412,cap3,-65,295,111
1,2417,cap1,-79,295,111
1,2417,cap1,-78,295,111
1,2417,cap3,-69,295,111
1,2417,cap3,-64,295,111
1,2417,cap3,-62,295,111
1,2417,cap3,-61,295,111
1,2417,cap3,-58,295,111
1,2422,cap3,-67,295,111
1,2422,cap3,-65,295,111
1,0,cap2,100,295,111
1,2412,cap3,-60,298,111
1,2417,cap1,-83,298,111
1,2417,cap3,-52,298,111
1,2427,cap3,-78,298,111
1,2427,cap3,-74,298,111
1,2427,cap3,-71,298,111
1,2427,cap3,-70,298,111
1,2427,cap3,-67,298,111
1,2427,cap3,-66,298,111
1,2427,cap3,-65,298,111
1,2427,cap3,-61,298,111
1,0,cap2,100,298,111
1,2412,cap3,-66,301,111
1,2412,cap3,-65,301,111
1,2417,cap3,-67,301,111
1,2417,cap3,-64,301,111
1,2417,cap3,-62,301,111
1,2427,cap3,-80,301,111
1,2427,cap3,-78,301,111
1,2427,cap3,-77,301,111
1,2427,cap3,-74,301,111
1,0,cap2,100,301,111
1,0,cap1,100,301,111
1,2412,cap3,-69,304,111
1,2412,cap3,-67,304,111
1,2412,cap3,-61,304,111
1,2417,cap1,-86,304,111
1,2417,cap3,-66,304,111
1,2417,cap3,-62,304,111
1,2422,cap1,-85,304,111
1,2427,cap3,-81,304,111
1,2427,cap3,-80,304,111
1,2427,cap3,-79,304,111
1,2427,cap3,-77,304,111
1,2427,cap3,-75,304,111
1,0,cap2,100,304,111
1,2412,cap1,-78,307,111
1,2412,cap3,-60,307,111
1,2412,cap3,-55,307,111
1,2417,cap1,-82,307,111
1,2417,cap3,-51,307,111
1,2422,cap3,-56,307,111
1,2427,cap3,-75,307,111
1,2427,cap3,-74,307,111
1,2427,cap3,-72,307,111
1,2427,cap3,-63,307,111
1,0,cap2,100,307,111
1,2412,cap3,-57,310,111
1,2422,cap3,-57,310,111
1,2427,cap3,-78,310,111
1,2427,cap3,-75,310,111
1,2427,cap3,-72,310,111
1,2427,cap3,-70,310,111
1,2427,cap3,-68,310,111
1,2427,cap3,-65,310,111
1,0,cap2,100,310,111
1,0,cap1,100,310,111
1,2412,cap3,-65,313,111
1,2417,cap3,-71,313,111
1,2417,cap3,-67,313,111
1,2417,cap3,-63,313,111
1,2417,cap3,-62,313,111
1,2417,cap3,-59,313,111
1,2422,cap3,-68,313,111
1,2422,cap3,-66,313,111
1,2427,cap3,-81,313,111
1,0,cap2,100,313,111
1,0,cap1,100,313,111
1,2412,cap3,-55,316,111
1,2417,cap3,-55,316,111
1,2417,cap3,-49,316,111
1,2417,cap3,-48,316,111
1,2427,cap3,-64,316,111
1,2427,cap3,-63,316,111
1,2427,cap3,-62,316,111
1,0,cap2,100,316,111
1,0,cap1,100,316,111
1,2412,cap3,-51,319,111
1,2412,cap3,-50,319,111
1,2417,cap3,-51,319,111
1,2417,cap3,-50,319,111
1,2417,cap3,-46,319,111
1,2427,cap3,-74,319,111
1,2427,cap3,-68,319,111
1,2427,cap3,-66,319,111
1,2427,cap3,-64,319,111
1,2427,cap3,-61,319,111
1,2427,cap3,-60,319,111
1,2427,cap3,-59,319,111
1,2427,cap3,-58,319,111
1,0,cap2,100,319,111
1,0,cap1,100,319,111
1,2412,cap3,-61,322,111
1,2417,cap1,-81,322,111
1,2417,cap1,-77,322,111
1,2417,cap1,-76,322,111
1,2417,cap1,-75,322,111
1,2417,cap3,-59,322,111
1,2417,cap3,-57,322,111
1,2422,cap3,-68,322,111
1,2422,cap3,-64,322,111
1,2422,cap3,-63,322,111
1,2422,cap3,-62,322,111
1,2422,cap3,-61,322,111
1,2427,cap3,-79,322,111
1,0,cap2,100,322,111
1,2412,cap3,-65,325,111
1,2412,cap3,-64,325,111
1,2412,cap3,-63,325,111
1,2417,cap1,-82,325,111
1,2417,cap3,-64,325,111
1,2417,cap3,-62,325,111
1,2417,cap3,-59,325,111
1,2417,cap3,-57,325,111
1,2427,cap3,-81,325,111
1,2427,cap3,-80,325,111
1,0,cap2,100,325,111
1,2412,cap1,-75,328,111
1,2412,cap3,-58,328,111
1,2412,cap3,-57,328,111
1,2412,cap3,-56,328,111
1,2417,cap1,-85,328,111
1,2417,cap1,-75,328,111
1,2417,cap3,-55,328,111
1,2417,cap3,-53,328,111
1,2422,cap3,-56,328,111
1,2427,cap3,-80,328,111
1,2427,cap3,-66,328,111
1,2427,cap3,-65,328,111
1,2427,cap3,-64,328,111
1,0,cap2,100,328,111
1,2412,cap1,-82,331,111
1,2412,cap3,-62,331,111
1,2412,cap3,-59,331,111
1,2412,cap3,-58,331,111
1,2417,cap1,-88,331,111
1,2417,cap1,-81,331,111
1,2417,cap1,-80,331,111
1,2417,cap1,-79,331,111
1,2417,cap1,-75,331,111
1,2417,cap3,-60,331,111
1,2417,cap3,-57,331,111
1,2417,cap3,-55,331,111
1,2417,cap3,-54,331,111
1,2422,cap1,-75,331,111
1,2427,cap3,-83,331,111
1,2427,cap3,-80,331,111
1,2427,cap3,-74,331,111
1,2427,cap3,-66,331,111
1,2427,cap3,-64,331,111
1,0,cap2,100,331,111
1,2412,cap2,-92,334,111
1,2417,cap3,-49,334,111
1,2422,cap1,-88,334,111
1,2422,cap3,-57,334,111
1,2427,cap3,-85,334,111
1,2427,cap3,-78,334,111
1,2427,cap3,-70,334,111
1,2427,cap3,-69,334,111
1,2427,cap3,-67,334,111
1,2427,cap3,-66,334,111
1,2427,cap3,-65,334,111
1,2427,cap3,-64,334,111
1,2417,cap3,-70,337,111
1,2417,cap3,-65,337,111
1,2422,cap3,-78,337,111
1,2422,cap3,-75,337,111
1,2422,cap3,-68,337,111
1,2427,cap3,-83,337,111
1,2427,cap3,-80,337,111
1,2427,cap3,-79,337,111
1,2427,cap3,-77,337,111
1,2427,cap3,-75,337,111
1,0,cap2,100,337,111
1,0,cap1,100,337,111
1,2412,cap3,-54,340,111
1,2412,cap3,-53,340,111
1,2417,cap1,-77,340,111
1,2417,cap1,-75,340,111
1,2417,cap3,-54,340,111
1,2417,cap3,-50,340,111
1,2417,cap3,-45,340,111
1,2422,cap1,-84,340,111
1,2427,cap3,-72,340,111
1,2427,cap3,-66,340,111
1,2427,cap3,-63,340,111
1,2427,cap3,-62,340,111
1,2427,cap3,-61,340,111
1,2427,cap3,-60,340,111
1,2427,cap3,-59,340,111
1,0,cap2,100,340,111
1,2412,cap2,-95,343,111
1,2412,cap2,-94,343,111
1,2412,cap2,-91,343,111
1,2412,cap3,-53,343,111
1,2417,cap1,-78,343,111
1,2417,cap3,-58,343,111
1,2417,cap3,-52,343,111
1,2417,cap3,-49,343,111
1,2422,cap3,-53,343,111
1,2427,cap3,-75,343,111
1,2427,cap3,-70,343,111
1,2427,cap3,-69,343,111
1,2427,cap3,-68,343,111
1,2427,cap3,-66,343,111
1,2427,cap3,-63,343,111
1,2427,cap3,-62,343,111
1,2412,cap3,-55,346,111
1,2412,cap3,-54,346,111
1,2417,cap1,-71,346,111
1,2417,cap3,-49,346,111
1,2422,cap1,-82,346,111
1,2422,cap1,-77,346,111
1,2422,cap1,-72,346,111
1,2422,cap3,-52,346,111
1,2427,cap3,-80,346,111
1,2427,cap3,-77,346,111
1,2427,cap3,-68,346,111
1,2427,cap3,-63,346,111
1,0,cap2,100,346,111
1,2412,cap1,-84,349,111
1,2412,cap1,-81,349,111
1,2412,cap3,-54,349,111
1,2417,cap3,-52,349,111
1,2422,cap3,-60,349,111
1,2427,cap3,-67,349,111
1,2427,cap3,-65,349,111
1,2427,cap3,-64,349,111
1,2427,cap3,-63,349,111
1,2427,cap3,-62,349,111
1,2427,cap3,-60,349,111
1,2427,cap3,-56,349,111
1,0,cap2,100,349,111
1,2422,cap3,-60,352,111
1,2422,cap3,-57,352,111
1,2422,cap3,-56,352,111
1,2422,cap3,-49,352,111
1,2427,cap3,-82,352,111
1,2427,cap3,-74,352,111
1,2427,cap3,-64,352,111
1,0,cap2,100,352,111
1,0,cap1,100,352,111
1,2432,cap1,-92,355,111
1,2432,cap1,-83,355,111
1,2432,cap1,-82,355,111
1,2432,cap1,-81,355,111
1,2432,cap3,-45,355,111
1,2437,cap1,-81,355,111
1,2437,cap1,-80,355,111
1,2437,cap1,-79,355,111
1,2437,cap2,-89,355,111
1,2437,cap3,-50,355,111
1,2437,cap3,-47,355,111
1,2442,cap1,-84,355,111
1,2442,cap3,-51,355,111
1,2442,cap3,-50,355,111
1,2447,cap3,-65,355,111
1,2447,cap3,-64,355,111
1,2417,cap3,-66,358,111
1,2427,cap1,-77,358,111
1,2427,cap3,-42,358,111
1,2432,cap1,-87,358,111
1,2432,cap1,-82,358,111
1,2432,cap2,-81,358,111
1,2437,cap3,-46,358,111
1,2447,cap3,-64,358,111
1,2447,cap3,-59,358,111
1,2447,cap3,-58,358,111
1,2432,cap1,-77,361,111
1,2432,cap3,-52,361,111
1,2437,cap3,-54,361,111
1,2437,cap3,-53,361,111
1,2437,cap3,-52,361,111
1,2442,cap3,-59,361,111
1,2442,cap3,-58,361,111
1,2442,cap3,-57,361,111
1,2442,cap3,-55,361,111
1,2447,cap3,-72,361,111
1,2447,cap3,-71,361,111
1,2447,cap3,-70,361,111
1,0,cap2,100,361,111
1,2432,cap1,-84,364,111
1,2432,cap2,-84,364,111
1,2432,cap3,-43,364,111
1,2437,cap3,-53,364,111
1,2437,cap3,-45,364,111
1,2447,cap3,-60,364,111
1,2452,cap3,-77,364,111
1,2452,cap3,-76,364,111
1,2412,cap3,-67,367,111
1,2432,cap1,-80,367,111
1,2437,cap3,-40,367,111
1,2437,cap3,-39,367,111
1,2447,cap3,-56,367,111
1,0,cap2,100,367,111
1,2427,cap1,-82,370,111
1,2427,cap1,-77,370,111
1,2432,cap1,-90,370,111
1,2432,cap1,-89,370,111
1,2432,cap1,-85,370,111
1,2432,cap2,-93,370,111
1,2432,cap2,-90,370,111
1,2432,cap2,-89,370,111
1,2432,cap2,-87,370,111
1,2432,cap2,-86,370,111
1,2432,cap2,-85,370,111
1,2432,cap2,-81,370,111
1,2432,cap3,-39,370,111
1,2437,cap1,-85,370,111
1,2437,cap1,-84,370,111
1,2437,cap1,-83,370,111
1,2437,cap3,-42,370,111
1,2437,cap3,-40,370,111
1,2447,cap3,-58,370,111
1,2447,cap3,-57,370,111
1,2452,cap3,-73,370,111
1,2427,cap2,-88,373,111
1,2427,cap2,-83,373,111
1,2432,cap1,-80,373,111
1,2432,cap2,-91,373,111
1,2432,cap2,-90,373,111
1,2432,cap2,-87,373,111
1,2432,cap2,-86,373,111
1,2432,cap2,-85,373,111
1,2437,cap1,-80,373,111
1,2437,cap1,-79,373,111
1,2437,cap1,-78,373,111
1,2437,cap1,-77,373,111
1,2437,cap1,-76,373,111
1,2437,cap3,-50,373,111
1,2442,cap1,-83,373,111
1,2442,cap1,-82,373,111
1,2442,cap3,-54,373,111
1,2447,cap3,-69,373,111
1,2447,cap3,-68,373,111
1,2447,cap3,-67,373,111
1,2447,cap3,-62,373,111
1,2432,cap1,-91,376,111
1,2432,cap1,-89,376,111
1,2432,cap1,-88,376,111
1,2432,cap1,-86,376,111
1,2432,cap1,-85,376,111
1,2432,cap1,-84,376,111
1,2432,cap1,-83,376,111
1,2432,cap1,-82,376,111
1,2432,cap1,-81,376,111
1,2432,cap2,-87,376,111
1,2432,cap2,-86,376,111
1,2432,cap2,-84,376,111
1,2432,cap2,-83,376,111
1,2437,cap1,-83,376,111
1,2437,cap3,-46,376,111
1,2447,cap3,-65,376,111
1,2447,cap3,-64,376,111
1,2447,cap3,-63,376,111
1,2447,cap3,-62,376,111
2,2447,cap2,-71,1,214
2,2452,cap1,-78,1,214
2,2457,cap1,-82,1,214
2,2457,cap1,-72,1,214
2,2462,cap1,-82,1,214
2,2462,cap1,-81,1,214
2,2462,cap1,-78,1,214
2,2462,cap1,-77,1,214
2,2462,cap1,-72,1,214
2,2462,cap2,-70,1,214
2,2462,cap2,-66,1,214
2,2462,cap2,-62,1,214
2,2462,cap2,-61,1,214
2,2462,cap2,-58,1,214
2,2462,cap2,-57,1,214
2,2462,cap2,-56,1,214
2,0,cap3,100,1,214
2,2457,cap1,-85,4,214
2,2457,cap2,-54,4,214
2,2462,cap1,-90,4,214
2,2462,cap1,-83,4,214
2,2462,cap1,-80,4,214
2,2462,cap2,-60,4,214
2,2462,cap2,-57,4,214
2,2462,cap2,-56,4,214
2,0,cap3,100,4,214
2,2457,cap1,-80,7,214
2,2457,cap1,-78,7,214
2,2457,cap2,-51,7,214
2,2462,cap1,-82,7,214
2,2462,cap1,-79,7,214
2,2462,cap1,-78,7,214
2,2462,cap2,-60,7,214
2,2462,cap2,-57,7,214
2,2462,cap2,-53,7,214
2,2462,cap2,-46,7,214
2,0,cap3,100,7,214
2,2457,cap2,-67,10,214
2,2462,cap1,-79,10,214
2,2462,cap2,-71,10,214
2,2462,cap2,-69,10,214
2,2462,cap2,-66,10,214
2,2462,cap2,-63,10,214
2,0,cap3,100,10,214
2,2457,cap2,-61,13,214
2,2457,cap2,-59,13,214
2,2462,cap1,-81,13,214
2,2462,cap1,-80,13,214
2,2462,cap1,-77,13,214
2,2462,cap1,-76,13,214
2,2462,cap1,-75,13,214
2,2462,cap2,-64,13,214
2,2462,cap2,-57,13,214
2,2462,cap2,-56,13,214
2,0,cap3,100,13,214
2,2457,cap2,-55,16,214
2,2462,cap1,-87,16,214
2,2462,cap1,-86,16,214
2,2462,cap1,-85,16,214
2,2462,cap1,-84,16,214
2,2462,cap1,-83,16,214
2,2462,cap1,-79,16,214
2,2462,cap2,-64,16,214
2,2462,cap2,-52,16,214
2,2462,cap2,-48,16,214
2,2462,cap2,-44,16,214
2,0,cap3,100,16,214
2,2412,cap1,-82,19,214
2,2412,cap2,-72,19,214
2,2417,cap2,-67,19,214
2,2417,cap2,-65,19,214
2,2417,cap2,-62,19,214
2,2422,cap2,-69,19,214
2,0,cap3,100,19,214
2,2452,cap2,-54,22,214
2,2457,cap2,-63,22,214
2,2457,cap2,-46,22,214
2,2462,cap1,-87,22,214
2,2462,cap2,-59,22,214
2,2462,cap2,-53,22,214
2,2462,cap2,-52,22,214
2,0,cap3,100,22,214
2,2457,cap1,-84,25,214
2,2462,cap1,-93,25,214
2,2462,cap1,-89,25,214
2,2462,cap1,-88,25,214
2,2462,cap1,-82,25,214
2,2462,cap1,-81,25,214
2,2462,cap2,-64,25,214
2,2462,cap2,-53,25,214
2,2462,cap2,-48,25,214
2,2462,cap2,-44,25,214
2,0,cap3,100,25,214
2,2457,cap2,-61,28,214
2,2462,cap1,-87,28,214
2,2462,cap1,-79,28,214
2,2462,cap1,-75,28,214
2,2462,cap2,-66,28,214
2,2462,cap2,-64,28,214
2,0,cap3,100,28,214
2,2462,cap1,-78,31,214
2,2462,cap1,-76,31,214
2,2462,cap1,-70,31,214
2,2462,cap2,-60,31,214
2,2462,cap2,-55,31,214
2,2462,cap2,-51,31,214
2,0,cap3,100,31,214
2,2457,cap1,-84,34,214
2,2457,cap1,-79,34,214
2,2457,cap2,-50,34,214
2,2462,cap1,-80,34,214
2,2462,cap1,-79,34,214
2,2462,cap2,-55,34,214
2,2462,cap2,-45,34,214
2,2462,cap2,-44,34,214
2,0,cap3,100,34,214
2,2457,cap2,-65,37,214
2,2462,cap1,-90,37,214
2,2462,cap1,-84,37,214
2,2462,cap1,-80,37,214
2,2462,cap1,-77,37,214
2,2462,cap1,-74,37,214
2,2462,cap2,-72,37,214
2,2462,cap2,-67,37,214
2,2462,cap2,-63,37,214
2,2462,cap2,-59,37,214
2,0,cap3,100,37,214
2,2462,cap1,-84,40,214
2,2462,cap1,-79,40,214
2,2462,cap1,-77,40,214
2,2462,cap1,-76,40,214
2,2462,cap2,-65,40,214
2,2462,cap2,-62,40,214
2,2462,cap2,-52,40,214
2,2462,cap2,-51,40,214
2,0,cap3,100,40,214
2,2457,cap2,-69,43,214
2,2462,cap1,-88,43,214
2,2462,cap1,-85,43,214
2,2462,cap1,-83,43,214
2,2462,cap1,-80,43,214
2,2462,cap1,-79,43,214
2,2462,cap2,-68,43,214
2,2462,cap2,-58,43,214
2,2462,cap2,-57,43,214
2,2462,cap2,-53,43,214
2,2462,cap2,-51,43,214
2,0,cap3,100,43,214
2,2462,cap1,-80,46,214
2,2462,cap1,-76,46,214
2,2462,cap1,-74,46,214
2,2462,cap2,-69,46,214
2,2462,cap2,-67,46,214
2,2462,cap2,-65,46,214
2,2462,cap2,-64,46,214
2,2462,cap2,-63,46,214
2,2462,cap2,-60,46,214
2,0,cap3,100,46,214
2,2457,cap2,-58,49,214
2,2457,cap2,-56,49,214
2,2462,cap1,-85,49,214
2,2462,cap1,-84,49,214
2,2462,cap1,-81,49,214
2,2462,cap1,-79,49,214
2,2462,cap1,-78,49,214
2,2462,cap1,-69,49,214
2,2462,cap2,-58,49,214
2,2462,cap2,-57,49,214
2,0,cap3,100,49,214
2,2457,cap2,-72,52,214
2,2457,cap2,-69,52,214
2,2462,cap1,-90,52,214
2,2462,cap1,-87,52,214
2,2462,cap2,-70,52,214
2,0,cap3,100,52,214
2,2412,cap1,-84,55,214
2,2412,cap2,-75,55,214
2,2412,cap2,-68,55,214
2,2412,cap2,-65,55,214
2,2417,cap1,-85,55,214
2,2417,cap1,-83,55,214
2,2417,cap2,-68,55,214
2,2417,cap2,-66,55,214
2,2417,cap2,-64,55,214
2,2417,cap2,-63,55,214
2,0,cap3,100,55,214
2,2412,cap1,-79,58,214
2,2412,cap2,-66,58,214
2,2412,cap2,-60,58,214
2,2417,cap1,-88,58,214
2,2417,cap1,-77,58,214
2,2417,cap1,-74,58,214
2,2417,cap1,-72,58,214
2,2417,cap1,-71,58,214
2,2417,cap2,-70,58,214
2,2417,cap2,-64,58,214
2,2417,cap2,-61,58,214
2,2417,cap2,-52,58,214
2,2422,cap1,-82,58,214
2,2422,cap2,-60,58,214
2,0,cap3,100,58,214
2,2457,cap1,-77,61,214
2,2462,cap1,-88,61,214
2,2462,cap1,-83,61,214
2,2462,cap1,-80,61,214
2,2462,cap1,-79,61,214
2,2462,cap1,-76,61,214
2,2462,cap1,-71,61,214
2,2462,cap2,-57,61,214
2,2462,cap2,-55,61,214
2,2462,cap2,-46,61,214
2,0,cap3,100,61,214
2,2412,cap1,-80,64,214
2,2412,cap2,-74,64,214
2,2412,cap2,-73,64,214
2,2412,cap2,-71,64,214
2,2417,cap1,-85,64,214
2,2417,cap1,-78,64,214
2,2417,cap2,-69,64,214
2,2417,cap2,-67,64,214
2,2417,cap2,-66,64,214
2,2417,cap2,-61,64,214
2,2417,cap2,-59,64,214
2,2422,cap2,-77,64,214
2,0,cap3,100,64,214
2,2412,cap1,-75,67,214
2,2412,cap2,-60,67,214
2,2417,cap1,-79,67,214
2,2417,cap1,-75,67,214
2,2417,cap2,-59,67,214
2,2417,cap2,-56,67,214
2,2417,cap2,-53,67,214
2,0,cap3,100,67,214
2,2457,cap1,-76,70,214
2,2457,cap2,-51,70,214
2,2462,cap1,-89,70,214
2,2462,cap1,-88,70,214
2,2462,cap1,-79,70,214
2,2462,cap1,-78,70,214
2,2462,cap1,-77,70,214
2,2462,cap2,-51,70,214
2,2462,cap2,-49,70,214
2,2462,cap2,-47,70,214
2,2462,cap2,-46,70,214
2,2462,cap2,-45,70,214
2,2462,cap3,-95,70,214
2,2412,cap1,-83,73,214
2,2412,cap1,-78,73,214
2,2412,cap2,-62,73,214
2,2417,cap1,-83,73,214
2,2417,cap1,-77,73,214
2,2417,cap2,-68,73,214
2,2417,cap2,-61,73,214
2,2417,cap2,-60,73,214
2,2417,cap2,-58,73,214
2,2422,cap1,-78,73,214
2,2422,cap2,-65,73,214
2,2422,cap2,-64,73,214
2,0,cap3,100,73,214
2,2417,cap1,-75,76,214
2,2417,cap1,-71,76,214
2,2417,cap1,-69,76,214
2,2417,cap2,-68,76,214
2,2417,cap2,-60,76,214
2,2417,cap2,-59,76,214
2,2422,cap1,-77,76,214
2,0,cap3,100,76,214
2,2457,cap2,-46,79,214
2,2462,cap1,-85,79,214
2,2462,cap1,-83,79,214
2,2462,cap1,-82,79,214
2,2462,cap1,-76,79,214
2,2462,cap2,-53,79,214
2,2462,cap2,-51,79,214
2,2462,cap2,-43,79,214
2,2462,cap3,-94,79,214
2,2457,cap2,-68,103,213
2,2457,cap2,-67,103,213
2,2457,cap2,-65,103,213
2,2457,cap3,-92,103,213
2,2462,cap1,-66,103,213
2,2462,cap1,-63,103,213
2,2462,cap1,-61,103,213
2,2462,cap1,-59,103,213
2,2462,cap1,-55,103,213
2,2462,cap2,-74,103,213
2,2462,cap2,-71,103,213
2,2462,cap2,-64,103,213
2,2462,cap3,-94,103,213
2,2457,cap2,-66,106,213
2,2457,cap2,-64,106,213
2,2457,cap2,-61,106,213
2,2457,cap2,-60,106,213
2,2462,cap1,-69,106,213
2,2462,cap1,-65,106,213
2,2462,cap1,-62,106,213
2,2462,cap1,-58,106,213
2,2462,cap2,-67,106,213
2,2462,cap3,-94,106,213
2,2462,cap3,-91,106,213
2,2462,cap3,-83,106,213
2,2457,cap1,-75,109,213
2,2457,cap1,-60,109,213
2,2457,cap2,-59,109,213
2,2462,cap1,-69,109,213
2,2462,cap1,-68,109,213
2,2462,cap1,-67,109,213
2,2462,cap1,-66,109,213
2,2462,cap1,-61,109,213
2,2462,cap2,-62,109,213
2,2462,cap2,-60,109,213
2,2462,cap2,-59,109,213
2,0,cap3,100,109,213
2,2437,cap2,-84,112,213
2,2442,cap1,-91,112,213
2,2442,cap1,-89,112,213
