mac_address,ssid,timestamp,floorid,latitude,longitude,cap1_channel,cap2_channel,cap3_channel,cap1_signal_strength,cap2_signal_strength,cap3_signal_strength
FE:47:AD:D7:13:E2,1,13/11/2023 12:49,14,7.065661567902235,125.59638608250697,2442.0,2442.0,0.0,-80.0,-50.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 12:50,14,7.065661567902235,125.59638608250697,2437.0,2442.0,0.0,-76.0,-49.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 12:51,14,7.065661567902235,125.59638608250697,2442.0,2442.0,0.0,-78.0,-51.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 12:52,14,7.065661567902235,125.59638608250697,2437.0,2447.0,0.0,-75.0,-54.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 12:53,14,7.065661567902235,125.59638608250697,2437.0,2447.0,0.0,-78.0,-53.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 12:55,15,7.065666059658536,125.59637434782422,2432.0,2452.0,0.0,-73.0,-64.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 12:56,15,7.065666059658536,125.59637434782422,2442.0,2447.0,0.0,-72.0,-48.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 12:57,15,7.065666059658536,125.59637434782422,2437.0,2442.0,0.0,-72.0,-47.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 12:58,15,7.065666059658536,125.59637434782422,2442.0,2437.0,0.0,-75.0,-47.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 13:01,16,7.0656745442729925,125.59635456658756,2437.0,2432.0,0.0,-82.0,-45.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 13:02,16,7.0656745442729925,125.59635456658756,2437.0,2437.0,0.0,-77.0,-46.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 13:03,16,7.0656745442729925,125.59635456658756,2432.0,2452.0,0.0,-74.0,-73.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 13:04,16,7.0656745442729925,125.59635456658756,2442.0,2452.0,0.0,-80.0,-72.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 13:09,17,7.065652581829124,125.5964464321002,2437.0,2437.0,0.0,-83.0,-66.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 13:10,17,7.065652581829124,125.5964464321002,2437.0,2447.0,0.0,-80.0,-74.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 13:11,17,7.065652581829124,125.5964464321002,2437.0,2442.0,0.0,-85.0,-71.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 13:12,17,7.065652581829124,125.5964464321002,0.0,2442.0,0.0,100.0,-67.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 13:14,18,7.065656589951283,125.59643536780537,0.0,2442.0,0.0,100.0,-59.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:36,113,7.065750244669238,125.59645867002588,2452.0,0.0,2437.0,-69.0,100.0,-88.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:37,113,7.065750244669238,125.59645867002588,2442.0,2452.0,2437.0,-52.0,-80.0,-90.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:38,113,7.065750244669238,125.59645867002588,2442.0,2442.0,0.0,-77.0,-73.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:39,113,7.065750244669238,125.59645867002588,2452.0,2442.0,0.0,-67.0,-73.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:41,114,7.065753405898897,125.59644827641115,2442.0,2447.0,2437.0,-58.0,-74.0,-91.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:42,114,7.065753405898897,125.59644827641115,2447.0,2447.0,0.0,-60.0,-76.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:43,114,7.065753405898897,125.59644827641115,2442.0,2442.0,0.0,-59.0,-74.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:44,114,7.065753405898897,125.59644827641115,2447.0,2437.0,0.0,-61.0,-77.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:45,115,7.065757565416769,125.5964365417102,2447.0,2447.0,0.0,-57.0,-69.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:46,115,7.065757565416769,125.5964365417102,2452.0,2442.0,0.0,-72.0,-66.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:47,115,7.065757565416769,125.5964365417102,2442.0,2437.0,0.0,-56.0,-75.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:49,116,7.065761724146794,125.59642480709137,2452.0,2447.0,0.0,-72.0,-68.0,100.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:50,116,7.065761724146794,125.59642480709137,2442.0,2442.0,2437.0,-53.0,-66.0,-90.0
FE:47:AD:D7:13:E2,1,13/11/2023 18:51,116,7.065761724146794,125.59642480709137,2452.0,2442.0,2437.0,-69.0,-73.0,-91.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:40,19,7.065660587999999,125.59642430351052,2442.0,2442.0,0.0,-78.0,-53.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:41,19,7.065660587999999,125.59642430351052,2432.0,2437.0,0.0,-71.0,-54.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:42,19,7.065660587999999,125.59642430351052,2437.0,2447.0,0.0,-75.0,-61.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:43,19,7.065660587999999,125.59642430351052,0.0,2422.0,0.0,100.0,-72.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:44,19,7.065660587999999,125.59642430351052,0.0,2442.0,0.0,100.0,-60.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:45,20,7.065664396008622,125.59641290454232,2442.0,2437.0,0.0,-78.0,-62.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:46,20,7.065664396008622,125.59641290454232,0.0,2452.0,0.0,100.0,-74.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:47,20,7.065664396008622,125.59641290454232,2437.0,2432.0,0.0,-78.0,-66.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:48,20,7.065664396008622,125.59641290454232,2432.0,2442.0,0.0,-89.0,-58.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:50,21,7.065668388571456,125.5964018404484,2437.0,2447.0,0.0,-76.0,-52.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:51,21,7.065668388571456,125.5964018404484,2437.0,2442.0,0.0,-80.0,-53.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:52,21,7.065668388571456,125.5964018404484,2442.0,2452.0,0.0,-81.0,-74.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:53,21,7.065668388571456,125.5964018404484,2442.0,2442.0,0.0,-75.0,-61.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:55,22,7.065672568277672,125.59639044414685,0.0,2447.0,0.0,100.0,-63.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:56,22,7.065672568277672,125.59639044414685,2437.0,2447.0,0.0,-89.0,-64.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:57,22,7.065672568277672,125.59639044414685,2437.0,2452.0,0.0,-84.0,-77.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 10:58,22,7.065672568277672,125.59639044414685,0.0,2442.0,0.0,100.0,-54.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:00,23,7.06567737228082,125.59637971220577,2437.0,2452.0,0.0,-79.0,-75.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:01,23,7.06567737228082,125.59637971220577,2442.0,2437.0,0.0,-80.0,-58.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:02,23,7.06567737228082,125.59637971220577,2442.0,2437.0,0.0,-76.0,-56.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:04,24,7.065681365434399,125.59636965392195,0.0,2442.0,0.0,100.0,-64.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:05,24,7.065681365434399,125.59636965392195,2437.0,2452.0,0.0,-85.0,-78.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:06,24,7.065681365434399,125.59636965392195,2437.0,2427.0,0.0,-84.0,-65.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:07,24,7.065681365434399,125.59636965392195,0.0,2447.0,0.0,100.0,-61.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:09,25,7.065685857387448,125.59635858988285,2432.0,2452.0,2437.0,-74.0,-63.0,-91.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:10,25,7.065685857387448,125.59635858988285,2442.0,2442.0,2437.0,-76.0,-44.0,-91.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:12,25,7.065685857387448,125.59635858988285,2432.0,2452.0,0.0,-75.0,-59.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:13,25,7.065685857387448,125.59635858988285,2442.0,2452.0,0.0,-72.0,-59.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:14,26,7.065663893663942,125.5964507906716,2432.0,2442.0,0.0,-75.0,-69.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:15,26,7.065663893663942,125.5964507906716,2437.0,2437.0,0.0,-78.0,-65.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:16,26,7.065663893663942,125.5964507906716,2432.0,2442.0,0.0,-69.0,-62.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:20,27,7.065667081679683,125.59644039529431,0.0,2447.0,0.0,100.0,-76.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:21,27,7.065667081679683,125.59644039529431,2432.0,2452.0,0.0,-77.0,-81.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:22,27,7.065667081679683,125.59644039529431,0.0,2442.0,0.0,100.0,-65.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:23,27,7.065667081679683,125.59644039529431,2437.0,2437.0,0.0,-77.0,-68.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:26,28,7.0656715708755575,125.59642866197231,2437.0,2442.0,0.0,-78.0,-68.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:27,28,7.0656715708755575,125.59642866197231,2437.0,2452.0,0.0,-80.0,-73.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:28,28,7.0656715708755575,125.59642866197231,0.0,2452.0,0.0,100.0,-76.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:29,28,7.0656715708755575,125.59642866197231,0.0,2442.0,0.0,100.0,-66.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:32,29,7.065675567377372,125.59641827018407,0.0,2447.0,0.0,100.0,-69.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:33,29,7.065675567377372,125.59641827018407,2437.0,2442.0,0.0,-81.0,-64.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:34,29,7.065675567377372,125.59641827018407,0.0,2442.0,0.0,100.0,-67.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:35,29,7.065675567377372,125.59641827018407,2442.0,2452.0,0.0,-73.0,-74.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:38,30,7.06567920337892,125.59640754010604,0.0,2442.0,0.0,100.0,-54.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:44,30,7.06567920337892,125.59640754010604,2432.0,2442.0,0.0,-78.0,-54.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:45,30,7.06567920337892,125.59640754010604,2437.0,2432.0,0.0,-78.0,-55.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:46,30,7.06567920337892,125.59640754010604,2437.0,2437.0,0.0,-81.0,-52.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:48,31,7.0656831943660094,125.59639781901613,2437.0,2447.0,0.0,-78.0,-76.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:49,31,7.0656831943660094,125.59639781901613,2437.0,2452.0,0.0,-78.0,-64.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:50,31,7.0656831943660094,125.59639781901613,2437.0,2452.0,0.0,-78.0,-69.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:51,31,7.0656831943660094,125.59639781901613,2442.0,2437.0,0.0,-76.0,-50.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:52,31,7.0656831943660094,125.59639781901613,0.0,2442.0,0.0,100.0,-48.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:53,35,7.0656765364183665,125.59645548453736,2437.0,2442.0,0.0,-85.0,-62.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:54,35,7.0656765364183665,125.59645548453736,2437.0,2447.0,0.0,-79.0,-68.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:55,35,7.0656765364183665,125.59645548453736,2437.0,2442.0,0.0,-82.0,-64.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:56,35,7.0656765364183665,125.59645548453736,0.0,2437.0,0.0,100.0,-65.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:58,44,7.065688020821568,125.59646034614164,0.0,2437.0,0.0,100.0,-66.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 11:59,44,7.065688020821568,125.59646034614164,0.0,2442.0,0.0,100.0,-66.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:00,44,7.065688020821568,125.59646034614164,2437.0,2432.0,0.0,-79.0,-67.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:01,44,7.065688020821568,125.59646034614164,2437.0,2442.0,0.0,-74.0,-65.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:02,44,7.065688020821568,125.59646034614164,0.0,2442.0,0.0,100.0,-66.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:04,53,7.0657004141755975,125.59646504002569,2437.0,2442.0,0.0,-76.0,-61.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:05,53,7.0657004141755975,125.59646504002569,2432.0,2447.0,0.0,-81.0,-65.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:06,53,7.0657004141755975,125.59646504002569,0.0,2442.0,0.0,100.0,-68.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:07,53,7.0657004141755975,125.59646504002569,0.0,2437.0,0.0,100.0,-66.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:08,62,7.065711810127244,125.59646965005878,0.0,2442.0,0.0,100.0,-68.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:09,62,7.065711810127244,125.59646965005878,2442.0,2447.0,0.0,-73.0,-69.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:10,62,7.065711810127244,125.59646965005878,0.0,2437.0,0.0,100.0,-67.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:11,62,7.065711810127244,125.59646965005878,2432.0,2437.0,0.0,-77.0,-65.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:14,71,7.065722374352237,125.59647350576158,2432.0,2437.0,0.0,-75.0,-65.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:15,71,7.065722374352237,125.59647350576158,2442.0,2442.0,0.0,-68.0,-64.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:16,71,7.065722374352237,125.59647350576158,2427.0,2442.0,0.0,-75.0,-69.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:19,72,7.065724956800622,125.59646185377008,2432.0,2437.0,0.0,-69.0,-63.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:20,72,7.065724956800622,125.59646185377008,2432.0,2442.0,0.0,-74.0,-64.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:21,72,7.065724956800622,125.59646185377008,2437.0,2437.0,0.0,-76.0,-68.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:22,72,7.065724956800622,125.59646185377008,2442.0,2432.0,0.0,-72.0,-58.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:24,63,7.065715469565805,125.59645783137891,0.0,2452.0,0.0,100.0,-79.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:25,63,7.065715469565805,125.59645783137891,2442.0,2442.0,0.0,-74.0,-56.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:26,63,7.065715469565805,125.59645783137891,2437.0,2437.0,0.0,-74.0,-55.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 12:27,63,7.065715469565805,125.59645783137891,2437.0,2447.0,0.0,-68.0,-60.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:38,78,7.065747079500492,125.59639647610342,2442.0,2442.0,0.0,-72.0,-49.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:39,78,7.065747079500492,125.59639647610342,2442.0,2442.0,0.0,-78.0,-49.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:40,78,7.065747079500492,125.59639647610342,2437.0,2452.0,0.0,-76.0,-67.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:41,78,7.065747079500492,125.59639647610342,2432.0,2452.0,0.0,-70.0,-68.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:43,77,7.065743745701813,125.59640905172529,2442.0,2442.0,0.0,-68.0,-49.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:44,77,7.065743745701813,125.59640905172529,2437.0,2452.0,0.0,-72.0,-66.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:45,77,7.065743745701813,125.59640905172529,2442.0,2447.0,0.0,-70.0,-55.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:46,77,7.065743745701813,125.59640905172529,2442.0,2442.0,0.0,-73.0,-55.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:48,68,7.065731936743588,125.5964051957028,2432.0,2442.0,0.0,-72.0,-44.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:49,68,7.065731936743588,125.5964051957028,2432.0,2447.0,0.0,-72.0,-47.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:50,68,7.065731936743588,125.5964051957028,2442.0,2452.0,0.0,-70.0,-61.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:51,68,7.065731936743588,125.5964051957028,2432.0,2447.0,0.0,-72.0,-53.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:52,68,7.065731936743588,125.5964051957028,2442.0,2452.0,0.0,-76.0,-70.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:53,59,7.065721125482482,125.59639983055418,2437.0,2447.0,0.0,-77.0,-51.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:54,59,7.065721125482482,125.59639983055418,2437.0,2452.0,0.0,-77.0,-62.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:55,59,7.065721125482482,125.59639983055418,2437.0,2437.0,0.0,-76.0,-47.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:56,59,7.065721125482482,125.59639983055418,2442.0,2442.0,0.0,-74.0,-50.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:57,59,7.065721125482482,125.59639983055418,0.0,2432.0,0.0,100.0,-49.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:58,50,7.065709811974986,125.59639496959831,2437.0,2452.0,0.0,-72.0,-70.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 13:59,50,7.065709811974986,125.59639496959831,2437.0,2452.0,0.0,-77.0,-58.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:00,50,7.065709811974986,125.59639496959831,2442.0,2437.0,0.0,-75.0,-51.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:01,50,7.065709811974986,125.59639496959831,2432.0,2452.0,0.0,-78.0,-62.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:03,41,7.0656991640255775,125.59639077891157,0.0,2447.0,0.0,100.0,-54.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:04,41,7.0656991640255775,125.59639077891157,2437.0,2442.0,0.0,-72.0,-53.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:05,41,7.0656991640255775,125.59639077891157,0.0,2442.0,0.0,100.0,-51.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:06,41,7.0656991640255775,125.59639077891157,2437.0,2427.0,0.0,-79.0,-58.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:09,32,7.065687875825895,125.59638541416473,0.0,2447.0,0.0,100.0,-53.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:10,32,7.065687875825895,125.59638541416473,2447.0,2432.0,0.0,-76.0,-49.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:11,32,7.065687875825895,125.59638541416473,0.0,2447.0,0.0,100.0,-60.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:12,32,7.065687875825895,125.59638541416473,2437.0,2452.0,0.0,-76.0,-74.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:14,33,7.06569217905984,125.59637418025012,0.0,2437.0,0.0,100.0,-52.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:15,33,7.06569217905984,125.59637418025012,2432.0,2442.0,0.0,-71.0,-52.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:16,33,7.06569217905984,125.59637418025012,0.0,2437.0,0.0,100.0,-53.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:17,33,7.06569217905984,125.59637418025012,2432.0,2447.0,0.0,-77.0,-56.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:18,42,7.065702826418543,125.59637920941029,2442.0,2442.0,0.0,-72.0,-56.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:19,42,7.065702826418543,125.59637920941029,2447.0,2442.0,0.0,-88.0,-56.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:20,42,7.065702826418543,125.59637920941029,2437.0,2432.0,0.0,-76.0,-53.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:21,42,7.065702826418543,125.59637920941029,2437.0,2437.0,0.0,-76.0,-51.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:23,51,7.065713974152096,125.59638340269063,0.0,2447.0,0.0,100.0,-54.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:24,51,7.065713974152096,125.59638340269063,2442.0,2452.0,0.0,-77.0,-71.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:25,51,7.065713974152096,125.59638340269063,2432.0,2442.0,0.0,-73.0,-55.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:26,51,7.065713974152096,125.59638340269063,2437.0,2452.0,0.0,-73.0,-69.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:27,52,7.065718465,125.59637082749798,0.0,2447.0,0.0,100.0,-50.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:28,52,7.065718465,125.59637082749798,2437.0,2442.0,0.0,-79.0,-50.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:29,52,7.065718465,125.59637082749798,2432.0,2447.0,0.0,-78.0,-55.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:30,52,7.065718465,125.59637082749798,2437.0,2437.0,0.0,-76.0,-53.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:33,43,7.0657071519079375,125.59636630123372,2437.0,2447.0,0.0,-73.0,-58.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:34,43,7.0657071519079375,125.59636630123372,0.0,2442.0,0.0,100.0,-56.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:35,43,7.0657071519079375,125.59636630123372,2437.0,2452.0,0.0,-82.0,-68.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:36,43,7.0657071519079375,125.59636630123372,0.0,2447.0,0.0,100.0,-60.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:38,34,7.0656966708158615,125.59636244558568,0.0,2452.0,0.0,100.0,-60.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:39,34,7.0656966708158615,125.59636244558568,0.0,2452.0,0.0,100.0,-62.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:40,34,7.0656966708158615,125.59636244558568,2432.0,2452.0,0.0,-77.0,-58.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:41,34,7.0656966708158615,125.59636244558568,2437.0,2442.0,0.0,-81.0,-50.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:42,34,7.0656966708158615,125.59636244558568,0.0,2452.0,0.0,100.0,-63.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:43,61,7.065730109978649,125.59637568901094,0.0,2437.0,0.0,100.0,-51.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:44,61,7.065730109978649,125.59637568901094,2437.0,2452.0,2437.0,-73.0,-62.0,-87.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:45,61,7.065730109978649,125.59637568901094,2442.0,2442.0,2437.0,-76.0,-41.0,-93.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:46,61,7.065730109978649,125.59637568901094,2442.0,2452.0,0.0,-73.0,-61.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:49,70,7.0657402583400515,125.59637937707576,2437.0,2442.0,0.0,-76.0,-47.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:50,70,7.0657402583400515,125.59637937707576,2442.0,2442.0,0.0,-75.0,-41.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:51,70,7.0657402583400515,125.59637937707576,2432.0,2447.0,0.0,-72.0,-51.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:52,70,7.0657402583400515,125.59637937707576,2432.0,2452.0,2437.0,-79.0,-65.0,-87.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:53,79,7.065751404792513,125.59638390333085,2447.0,2447.0,0.0,-78.0,-45.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:54,79,7.065751404792513,125.59638390333085,2437.0,2452.0,0.0,-77.0,-57.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:55,79,7.065751404792513,125.59638390333085,2432.0,2452.0,0.0,-75.0,-60.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:56,79,7.065751404792513,125.59638390333085,2437.0,2452.0,0.0,-76.0,-60.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:58,60,7.065725119521973,125.59638775890585,2442.0,2442.0,0.0,-76.0,-47.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 14:59,60,7.065725119521973,125.59638775890585,2437.0,2452.0,0.0,-75.0,-71.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:00,60,7.065725119521973,125.59638775890585,2437.0,2452.0,0.0,-77.0,-67.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:01,60,7.065725119521973,125.59638775890585,2437.0,2447.0,0.0,-85.0,-49.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:03,69,7.065736099412883,125.59639278806604,2437.0,2452.0,0.0,-76.0,-60.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:04,69,7.065736099412883,125.59639278806604,2432.0,2447.0,0.0,-69.0,-49.0,100.0
FE:47:AD:D7:13:E2,1,16/11/2023 15:05,69,7.065736099412883,125.59639278806604,2442.0,2452.0,0.0,-72.0,-62.0,100.0
