ssid,floorid,roomid,channel_cap1,channel_cap2,channel_cap3,signal_strength_cap1,signal_strength_cap2,signal_strength_cap3
1,54,214,2457,2457,0,-68,-70,100
1,54,214,2457,2462,0,-68,-61,100
1,54,214,2462,2457,0,-75,-71,100
1,54,214,2462,2457,0,-75,-70,100
1,54,214,2462,2462,0,-75,-61,100
1,55,214,2452,2462,0,-76,-58,100
1,55,214,2452,2462,0,-76,-55,100
1,55,214,2462,2462,0,-81,-58,100
1,55,214,2462,2462,0,-81,-55,100
1,56,214,2457,2462,0,-76,-62,100
1,56,214,2457,2462,0,-76,-56,100
1,56,214,2462,2462,0,-83,-62,100
1,56,214,2462,2462,0,-83,-56,100
1,57,214,2462,2452,0,-82,-54,100
1,57,214,2462,2452,0,-75,-54,100
1,57,214,2462,2462,0,-82,-62,100
1,57,214,2462,2462,0,-82,-54,100
1,57,214,2462,2462,0,-75,-62,100
1,57,214,2462,2462,0,-75,-54,100
1,58,214,2457,2462,0,-74,-60,100
1,58,214,2457,2462,0,-74,-57,100
1,58,214,2462,2462,0,-77,-60,100
1,58,214,2462,2462,0,-77,-57,100
1,58,214,2462,2462,0,-75,-60,100
1,58,214,2462,2462,0,-75,-57,100
1,58,214,2462,2462,0,-70,-60,100
1,58,214,2462,2462,0,-70,-57,100
1,59,214,2457,2462,0,-80,-52,100
1,59,214,2457,2462,0,-80,-51,100
1,59,214,2457,2462,0,-80,-50,100
1,59,214,2457,2462,0,-80,-44,100
1,59,214,2457,2462,0,-71,-52,100
1,59,214,2457,2462,0,-71,-51,100
1,59,214,2457,2462,0,-71,-50,100
1,59,214,2457,2462,0,-71,-44,100
1,59,214,2462,2462,0,-82,-52,100
1,59,214,2462,2462,0,-82,-51,100
1,59,214,2462,2462,0,-82,-50,100
1,59,214,2462,2462,0,-82,-44,100
1,59,214,2462,2462,0,-75,-52,100
1,59,214,2462,2462,0,-75,-51,100
1,59,214,2462,2462,0,-75,-50,100
1,59,214,2462,2462,0,-75,-44,100
1,60,214,2457,2457,0,-85,-51,100
1,60,214,2457,2457,0,-74,-51,100
1,60,214,2457,2462,0,-85,-54,100
1,60,214,2457,2462,0,-74,-54,100
1,60,214,2462,2457,0,-83,-51,100
1,60,214,2462,2462,0,-83,-54,100
1,61,214,2462,2462,2462,-88,-49,-96
1,61,214,2462,2462,2462,-88,-49,-95
1,61,214,2462,2462,2462,-88,-49,-91
1,61,214,2462,2462,2462,-88,-47,-96
1,61,214,2462,2462,2462,-88,-47,-95
1,61,214,2462,2462,2462,-88,-47,-91
1,61,214,2462,2462,2462,-79,-49,-96
1,61,214,2462,2462,2462,-79,-49,-95
1,61,214,2462,2462,2462,-79,-49,-91
1,61,214,2462,2462,2462,-79,-47,-96
1,61,214,2462,2462,2462,-79,-47,-95
1,61,214,2462,2462,2462,-79,-47,-91
1,61,214,2462,2462,2462,-78,-49,-96
1,61,214,2462,2462,2462,-78,-49,-95
1,61,214,2462,2462,2462,-78,-49,-91
1,61,214,2462,2462,2462,-78,-47,-96
1,61,214,2462,2462,2462,-78,-47,-95
1,61,214,2462,2462,2462,-78,-47,-91
1,61,214,2462,2462,2462,-69,-49,-96
1,61,214,2462,2462,2462,-69,-49,-95
1,61,214,2462,2462,2462,-69,-49,-91
1,61,214,2462,2462,2462,-69,-47,-96
1,61,214,2462,2462,2462,-69,-47,-95
1,61,214,2462,2462,2462,-69,-47,-91
1,62,214,2462,2457,0,-76,-59,100
1,62,214,2462,2462,0,-76,-65,100
1,62,214,2462,2462,0,-76,-64,100
1,62,214,2462,2462,0,-76,-61,100
1,63,214,2457,2462,0,-77,-72,100
1,63,214,2457,2462,0,-77,-60,100
1,63,214,2457,2462,0,-77,-59,100
1,63,214,2457,2462,0,-77,-58,100
1,63,214,2457,2462,0,-70,-72,100
1,63,214,2457,2462,0,-70,-60,100
1,63,214,2457,2462,0,-70,-59,100
1,63,214,2457,2462,0,-70,-58,100
1,63,214,2457,2462,0,-66,-72,100
1,63,214,2457,2462,0,-66,-60,100
1,63,214,2457,2462,0,-66,-59,100
1,63,214,2457,2462,0,-66,-58,100
1,63,214,2462,2462,0,-80,-72,100
1,63,214,2462,2462,0,-80,-60,100
1,63,214,2462,2462,0,-80,-59,100
1,63,214,2462,2462,0,-80,-58,100
1,63,214,2462,2462,0,-71,-72,100
1,63,214,2462,2462,0,-71,-60,100
1,63,214,2462,2462,0,-71,-59,100
1,63,214,2462,2462,0,-71,-58,100
1,64,214,2462,2457,0,-85,-70,100
1,64,214,2462,2457,0,-85,-61,100
1,64,214,2462,2457,0,-85,-59,100
1,64,214,2462,2457,0,-84,-70,100
1,64,214,2462,2457,0,-84,-61,100
1,64,214,2462,2457,0,-84,-59,100
1,64,214,2462,2462,0,-85,-65,100
1,64,214,2462,2462,0,-84,-65,100
1,65,214,2457,2457,0,-73,-61,100
1,65,214,2457,2462,0,-73,-60,100
1,65,214,2462,2457,0,-76,-61,100
1,65,214,2462,2457,0,-75,-61,100
1,65,214,2462,2462,0,-76,-60,100
1,65,214,2462,2462,0,-75,-60,100
1,66,214,2452,2462,0,-81,-58,100
1,66,214,2452,2462,0,-81,-57,100
1,66,214,2452,2462,0,-81,-53,100
1,66,214,2452,2462,0,-81,-52,100
1,66,214,2462,2462,0,-78,-58,100
1,66,214,2462,2462,0,-78,-57,100
1,66,214,2462,2462,0,-78,-53,100
1,66,214,2462,2462,0,-78,-52,100
1,66,214,2462,2462,0,-77,-58,100
1,66,214,2462,2462,0,-77,-57,100
1,66,214,2462,2462,0,-77,-53,100
1,66,214,2462,2462,0,-77,-52,100
1,66,214,2462,2462,0,-75,-58,100
1,66,214,2462,2462,0,-75,-57,100
1,66,214,2462,2462,0,-75,-53,100
1,66,214,2462,2462,0,-75,-52,100
1,67,214,2452,2452,0,-78,-62,100
1,67,214,2452,2457,0,-78,-57,100
1,67,214,2452,2462,0,-78,-57,100
1,67,214,2452,2462,0,-78,-51,100
1,67,214,2462,2452,0,-79,-62,100
1,67,214,2462,2452,0,-77,-62,100
1,67,214,2462,2457,0,-79,-57,100
1,67,214,2462,2457,0,-77,-57,100
1,67,214,2462,2462,0,-79,-57,100
1,67,214,2462,2462,0,-79,-51,100
1,67,214,2462,2462,0,-77,-57,100
1,67,214,2462,2462,0,-77,-51,100
1,68,214,2457,2452,0,-78,-61,100
1,68,214,2462,2452,0,-84,-61,100
1,68,214,2462,2452,0,-79,-61,100
1,69,214,2462,2457,0,-76,-53,100
1,69,214,2462,2457,0,-75,-53,100
1,69,214,2462,2462,0,-76,-43,100
1,69,214,2462,2462,0,-75,-43,100
1,70,214,2462,2457,2462,-83,-48,-89
1,70,214,2462,2457,2462,-76,-48,-89
1,70,214,2462,2457,2462,-74,-48,-89
1,70,214,2462,2462,2462,-83,-49,-89
1,70,214,2462,2462,2462,-76,-49,-89
1,70,214,2462,2462,2462,-74,-49,-89
1,71,214,2462,2462,0,-79,-63,100
1,71,214,2462,2462,0,-79,-62,100
1,71,214,2462,2462,0,-79,-61,100
1,71,214,2462,2462,0,-74,-63,100
1,71,214,2462,2462,0,-74,-62,100
1,71,214,2462,2462,0,-74,-61,100
1,71,214,2462,2462,0,-69,-63,100
1,71,214,2462,2462,0,-69,-62,100
1,71,214,2462,2462,0,-69,-61,100
1,72,214,0,2457,0,100,-71,100
1,72,214,0,2462,0,100,-72,100
1,72,214,0,2462,0,100,-71,100
1,72,214,0,2462,0,100,-69,100
1,72,214,0,2462,0,100,-63,100
1,73,214,2462,2452,0,-86,-67,100
1,73,214,2462,2452,0,-83,-67,100
1,73,214,2462,2457,0,-86,-74,100
1,73,214,2462,2457,0,-83,-74,100
1,73,214,2462,2462,0,-86,-74,100
1,73,214,2462,2462,0,-86,-73,100
1,73,214,2462,2462,0,-83,-74,100
1,73,214,2462,2462,0,-83,-73,100
1,74,214,2452,2452,0,-79,-59,100
1,74,214,2452,2462,0,-79,-70,100
1,74,214,2452,2462,0,-79,-58,100
1,74,214,2452,2462,0,-79,-53,100
1,74,214,2462,2452,0,-90,-59,100
1,74,214,2462,2462,0,-90,-70,100
1,74,214,2462,2462,0,-90,-58,100
1,74,214,2462,2462,0,-90,-53,100
1,75,214,2457,2457,0,-77,-66,100
1,75,214,2457,2462,0,-77,-70,100
1,75,214,2462,2457,0,-80,-66,100
1,75,214,2462,2457,0,-78,-66,100
1,75,214,2462,2462,0,-80,-70,100
1,75,214,2462,2462,0,-78,-70,100
1,76,214,2462,2462,0,-82,-55,100
1,76,214,2462,2462,0,-74,-55,100
1,76,214,2462,2462,0,-69,-55,100
1,76,214,2462,2462,0,-68,-55,100
1,77,214,2457,2462,0,-74,-58,100
1,77,214,2457,2462,0,-74,-55,100
1,77,214,2462,2462,0,-86,-58,100
1,77,214,2462,2462,0,-86,-55,100
1,77,214,2462,2462,0,-77,-58,100
1,77,214,2462,2462,0,-77,-55,100
1,78,214,2462,2462,2462,-88,-54,-86
1,78,214,2462,2462,2462,-88,-48,-86
1,78,214,2462,2462,2462,-79,-54,-86
1,78,214,2462,2462,2462,-79,-48,-86
1,78,214,2462,2462,2462,-74,-54,-86
1,78,214,2462,2462,2462,-74,-48,-86
1,78,214,2462,2462,2462,-70,-54,-86
1,78,214,2462,2462,2462,-70,-48,-86
1,79,214,2462,2462,2462,-76,-36,-101
