floorid,roomid,channel_cap1,channel_cap2,channel_cap3,signal_strength_cap1,signal_strength_cap2,signal_strength_cap3
1,214,2462,2462,0,-78,-62,100
1,214,2462,2462,0,-81,-58,100
1,214,2462,2462,0,-72,-61,100
1,214,2462,2447,0,-78,-71,100
1,214,2462,2462,0,-82,-66,100
1,214,2462,2462,0,-78,-56,100
1,214,2462,2462,0,-72,-66,100
1,214,2457,2462,0,-72,-56,100
1,214,2452,2462,0,-78,-62,100
1,214,2462,2462,0,-82,-66,100
1,214,2462,2447,0,-78,-71,100
1,214,2457,2462,0,-82,-62,100
1,214,2462,2462,0,-72,-56,100
1,214,2462,2462,0,-82,-56,100
1,214,2452,2462,0,-78,-57,100
1,214,2457,2462,0,-82,-58,100
1,214,2462,2447,0,-81,-71,100
1,214,2462,2462,0,-82,-70,100
1,214,2452,2462,0,-78,-56,100
1,214,2462,2462,0,-81,-56,100
1,214,2452,2462,0,-78,-70,100
1,214,2452,2462,0,-78,-58,100
1,214,2462,2462,0,-77,-58,100
1,214,2457,2462,0,-82,-57,100
1,214,2462,2462,0,-78,-57,100
1,214,2462,2447,0,-82,-71,100
1,214,2462,2462,0,-82,-70,100
1,214,2462,2462,0,-77,-70,100
1,214,2462,2462,0,-78,-56,100
1,214,2457,2462,0,-82,-58,100
1,214,2462,2447,0,-81,-71,100
1,214,2462,2447,0,-77,-71,100
1,214,2452,2462,0,-78,-56,100
1,214,2462,2462,0,-82,-62,100
1,214,2462,2462,0,-72,-62,100
1,214,2457,2462,0,-72,-61,100
1,214,2452,2447,0,-78,-71,100
1,214,2457,2462,0,-82,-58,100
1,214,2462,2462,0,-82,-57,100
1,214,2452,2462,0,-78,-56,100
1,214,2462,2462,0,-72,-61,100
1,214,2457,2462,0,-82,-62,100
1,214,2462,2462,0,-72,-70,100
1,214,2462,2462,0,-78,-56,100
1,214,2462,2462,0,-82,-61,100
1,214,2462,2462,0,-78,-57,100
1,214,2462,2462,0,-82,-62,100
1,214,2462,2462,0,-77,-58,100
1,214,2457,2462,0,-72,-70,100
1,214,2462,2462,0,-78,-66,100
1,214,2452,2462,0,-78,-58,100
1,214,2462,2462,0,-72,-66,100
1,214,2462,2462,0,-82,-58,100
1,214,2462,2462,0,-77,-66,100
1,214,2462,2462,0,-81,-57,100
1,214,2457,2462,0,-82,-70,100
1,214,2462,2462,0,-81,-62,100
1,214,2462,2462,0,-72,-56,100
1,214,2462,2462,0,-72,-57,100
1,214,2462,2462,0,-72,-58,100
1,214,2462,2462,0,-72,-61,100
1,214,2462,2462,0,-72,-62,100
1,214,2462,2462,0,-72,-66,100
1,214,2462,2462,0,-81,-58,100
1,214,2462,2462,0,-78,-61,100
1,214,2462,2462,0,-81,-57,100
1,214,2452,2447,0,-78,-71,100
1,214,2462,2462,0,-81,-56,100
1,214,2457,2462,0,-72,-57,100
1,214,2452,2462,0,-78,-70,100
1,214,2462,2462,0,-82,-66,100
1,214,2462,2462,0,-81,-57,100
1,214,2457,2462,0,-82,-58,100
1,214,2457,2462,0,-72,-56,100
1,214,2462,2462,0,-82,-58,100
1,214,2462,2462,0,-72,-66,100
1,214,2462,2462,0,-72,-70,100
1,214,2462,2462,0,-77,-56,100
1,214,2462,2462,0,-77,-57,100
1,214,2462,2447,0,-81,-71,100
1,214,2462,2447,0,-82,-71,100
1,214,2457,2462,0,-72,-56,100
1,214,2457,2462,0,-72,-57,100
1,214,2457,2462,0,-72,-58,100
1,214,2457,2462,0,-72,-61,100
1,214,2457,2462,0,-72,-62,100
1,214,2457,2462,0,-72,-66,100
1,214,2457,2462,0,-72,-70,100
1,214,2457,2462,0,-82,-56,100
1,214,2457,2462,0,-82,-57,100
1,214,2462,2447,0,-78,-71,100
1,214,2457,2462,0,-82,-58,100
1,214,2457,2462,0,-82,-62,100
1,214,2457,2462,0,-82,-66,100
1,214,2457,2462,0,-82,-70,100
1,214,2457,2447,0,-72,-71,100
1,214,2457,2447,0,-82,-71,100
1,214,2452,2462,0,-78,-56,100
1,214,2452,2462,0,-78,-57,100
1,214,2452,2462,0,-78,-58,100
1,214,2452,2462,0,-78,-61,100
1,214,2452,2462,0,-78,-62,100
1,214,2452,2462,0,-78,-66,100
1,214,2457,2462,0,-82,-61,100
1,214,2462,2447,0,-77,-71,100
1,214,2462,2447,0,-72,-71,100
1,214,2462,2462,0,-82,-70,100
1,214,2462,2462,0,-77,-58,100
1,214,2462,2462,0,-77,-61,100
1,214,2462,2462,0,-77,-62,100
1,214,2462,2462,0,-77,-66,100
1,214,2462,2462,0,-77,-70,100
1,214,2462,2462,0,-78,-56,100
1,214,2462,2462,0,-78,-57,100
1,214,2462,2462,0,-78,-58,100
1,214,2462,2462,0,-78,-61,100
1,214,2462,2462,0,-78,-62,100
1,214,2462,2462,0,-78,-66,100
1,214,2462,2462,0,-78,-70,100
1,214,2462,2462,0,-81,-56,100
1,214,2462,2462,0,-81,-57,100
1,214,2462,2462,0,-81,-58,100
1,214,2462,2462,0,-81,-61,100
1,214,2462,2462,0,-81,-62,100
1,214,2462,2462,0,-81,-66,100
1,214,2462,2462,0,-81,-70,100
1,214,2462,2462,0,-82,-56,100
1,214,2462,2462,0,-82,-57,100
1,214,2462,2462,0,-82,-58,100
1,214,2462,2462,0,-82,-61,100
1,214,2462,2462,0,-82,-62,100
1,214,2462,2462,0,-82,-66,100
1,214,2457,2462,0,-82,-57,100
1,214,2462,2447,0,-81,-71,100
1,214,2462,2462,0,-78,-62,100
1,214,2462,2462,0,-82,-57,100
1,214,2462,2462,0,-81,-66,100
1,214,2462,2462,0,-78,-56,100
1,214,2457,2462,0,-82,-70,100
1,214,2457,2462,0,-72,-61,100
1,214,2462,2447,0,-78,-71,100
1,214,2462,2462,0,-78,-56,100
1,214,2462,2462,0,-82,-66,100
1,214,2462,2462,0,-77,-57,100
1,214,2462,2462,0,-78,-62,100
1,214,2452,2462,0,-78,-56,100
1,214,2457,2447,0,-72,-71,100
1,214,2457,2462,0,-82,-70,100
1,214,2462,2462,0,-78,-58,100
1,214,2462,2462,0,-72,-61,100
1,214,2457,2462,0,-82,-56,100
1,214,2457,2462,0,-72,-56,100
1,214,2462,2462,0,-77,-66,100
1,214,2462,2462,0,-77,-58,100
1,214,2462,2462,0,-78,-58,100
1,214,2452,2462,0,-78,-62,100
1,214,2462,2462,0,-78,-70,100
1,214,2462,2462,0,-82,-58,100
1,214,2462,2462,0,-81,-57,100
1,214,2462,2462,0,-81,-58,100
1,214,2462,2462,0,-82,-56,100
1,214,2462,2462,0,-82,-57,100
1,214,2462,2462,0,-72,-66,100
1,214,2462,2462,0,-77,-70,100
1,214,2462,2447,0,-77,-71,100
1,214,2462,2462,0,-81,-66,100
1,214,2457,2462,0,-82,-66,100
1,214,2462,2462,0,-72,-56,100
1,214,2452,2462,0,-78,-62,100
1,214,2457,2462,0,-82,-56,100
1,214,2457,2462,0,-82,-56,100
1,214,2462,2462,0,-78,-62,100
1,214,2462,2462,0,-81,-70,100
1,214,2452,2462,0,-78,-66,100
1,214,2462,2462,0,-77,-57,100
1,214,2457,2447,0,-72,-71,100
1,214,2462,2462,0,-78,-70,100
1,214,2462,2462,0,-82,-57,100
1,214,2462,2462,0,-82,-56,100
1,214,2452,2462,0,-78,-58,100
1,214,2462,2447,0,-72,-71,100
1,214,2452,2462,0,-78,-62,100
1,214,2452,2462,0,-78,-62,100
1,214,2462,2462,0,-78,-57,100
1,214,2462,2462,0,-82,-61,100
1,214,2462,2462,0,-78,-61,100
1,214,2462,2462,0,-78,-56,100
1,214,2452,2462,0,-78,-58,100
1,214,2462,2462,0,-82,-70,100
1,214,2462,2462,0,-77,-62,100
1,214,2452,2462,0,-78,-61,100
1,214,2452,2462,0,-78,-56,100
1,214,2452,2462,0,-78,-70,100
1,214,2452,2447,0,-78,-71,100
3,214,2462,2457,0,-93,-66,100
3,214,2462,2457,0,-84,-66,100
3,214,2462,2462,0,-81,-57,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2457,0,-81,-62,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2457,0,-81,-66,100
3,214,2457,2462,0,-84,-59,100
3,214,2462,2457,0,-84,-66,100
3,214,2462,2462,0,-88,-64,100
3,214,2457,2462,0,-84,-64,100
3,214,2462,2457,0,-93,-62,100
3,214,2462,2462,0,-88,-57,100
3,214,2462,2462,0,-81,-59,100
3,214,2462,2462,0,-88,-59,100
3,214,2462,2462,0,-93,-64,100
3,214,2457,2457,0,-84,-62,100
3,214,2462,2457,0,-84,-66,100
3,214,2462,2462,0,-93,-64,100
3,214,2462,2457,0,-84,-66,100
3,214,2462,2462,0,-81,-64,100
3,214,2457,2462,0,-84,-59,100
3,214,2462,2457,0,-84,-66,100
3,214,2462,2462,0,-93,-57,100
3,214,2457,2462,0,-84,-57,100
3,214,2462,2462,0,-81,-64,100
3,214,2462,2462,0,-84,-57,100
3,214,2457,2462,0,-84,-59,100
3,214,2457,2462,0,-84,-57,100
3,214,2462,2462,0,-84,-64,100
3,214,2462,2462,0,-93,-57,100
3,214,2457,2462,0,-84,-64,100
3,214,2462,2462,0,-93,-57,100
3,214,2457,2462,0,-84,-57,100
3,214,2462,2462,0,-93,-59,100
3,214,2462,2462,0,-88,-57,100
3,214,2462,2457,0,-81,-62,100
3,214,2462,2462,0,-88,-57,100
3,214,2457,2457,0,-84,-66,100
3,214,2462,2462,0,-93,-57,100
3,214,2462,2457,0,-88,-62,100
3,214,2462,2457,0,-93,-62,100
3,214,2462,2462,0,-81,-59,100
3,214,2462,2462,0,-93,-59,100
3,214,2462,2462,0,-84,-64,100
3,214,2462,2462,0,-93,-64,100
3,214,2462,2457,0,-88,-66,100
3,214,2457,2462,0,-84,-64,100
3,214,2462,2457,0,-88,-66,100
3,214,2462,2457,0,-84,-66,100
3,214,2462,2462,0,-88,-64,100
3,214,2457,2462,0,-84,-59,100
3,214,2462,2462,0,-88,-64,100
3,214,2462,2462,0,-93,-59,100
3,214,2462,2457,0,-81,-66,100
3,214,2462,2457,0,-81,-66,100
3,214,2462,2462,0,-93,-57,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2462,0,-84,-64,100
3,214,2462,2462,0,-81,-57,100
3,214,2457,2462,0,-84,-57,100
3,214,2457,2462,0,-84,-59,100
3,214,2462,2457,0,-93,-66,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2457,0,-93,-62,100
3,214,2457,2457,0,-84,-66,100
3,214,2462,2462,0,-88,-64,100
3,214,2462,2462,0,-93,-59,100
3,214,2462,2462,0,-81,-64,100
3,214,2457,2457,0,-84,-62,100
3,214,2457,2462,0,-84,-59,100
3,214,2457,2457,0,-84,-62,100
3,214,2457,2462,0,-84,-59,100
3,214,2462,2462,0,-81,-64,100
3,214,2462,2462,0,-84,-59,100
3,214,2457,2457,0,-84,-66,100
3,214,2462,2462,0,-88,-59,100
3,214,2462,2462,0,-88,-59,100
3,214,2462,2462,0,-81,-57,100
3,214,2462,2462,0,-84,-64,100
3,214,2462,2462,0,-88,-57,100
3,214,2457,2462,0,-84,-57,100
3,214,2462,2462,0,-84,-57,100
3,214,2462,2462,0,-81,-57,100
3,214,2462,2457,0,-93,-62,100
3,214,2457,2457,0,-84,-66,100
3,214,2462,2457,0,-88,-62,100
3,214,2462,2457,0,-81,-66,100
3,214,2457,2462,0,-84,-57,100
3,214,2462,2457,0,-88,-62,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2462,0,-81,-64,100
3,214,2462,2457,0,-88,-66,100
3,214,2462,2462,0,-93,-64,100
3,214,2462,2462,0,-88,-57,100
3,214,2462,2462,0,-93,-57,100
3,214,2457,2457,0,-84,-66,100
3,214,2457,2457,0,-84,-62,100
3,214,2462,2462,0,-93,-64,100
3,214,2457,2462,0,-84,-57,100
3,214,2462,2457,0,-93,-62,100
3,214,2457,2457,0,-84,-62,100
3,214,2462,2462,0,-93,-57,100
3,214,2462,2462,0,-88,-64,100
3,214,2462,2457,0,-88,-62,100
3,214,2462,2462,0,-93,-59,100
3,214,2462,2462,0,-81,-59,100
3,214,2457,2462,0,-84,-59,100
3,214,2462,2457,0,-93,-66,100
3,214,2462,2462,0,-84,-59,100
3,214,2462,2462,0,-81,-59,100
3,214,2462,2462,0,-88,-59,100
3,214,2462,2462,0,-88,-57,100
3,214,2462,2462,0,-93,-59,100
3,214,2462,2457,0,-81,-62,100
3,214,2462,2462,0,-93,-64,100
3,214,2462,2462,0,-88,-64,100
3,214,2462,2462,0,-93,-59,100
3,214,2462,2457,0,-81,-66,100
3,214,2462,2462,0,-93,-59,100
3,214,2462,2462,0,-93,-59,100
3,214,2462,2462,0,-81,-57,100
3,214,2462,2457,0,-93,-62,100
3,214,2462,2462,0,-84,-64,100
3,214,2462,2457,0,-88,-66,100
3,214,2462,2462,0,-88,-64,100
3,214,2457,2462,0,-84,-57,100
3,214,2462,2462,0,-81,-59,100
3,214,2462,2462,0,-84,-59,100
3,214,2462,2462,0,-81,-59,100
3,214,2462,2462,0,-88,-59,100
3,214,2462,2457,0,-84,-62,100
3,214,2457,2462,0,-84,-59,100
3,214,2462,2462,0,-93,-59,100
3,214,2457,2457,0,-84,-62,100
3,214,2462,2457,0,-88,-62,100
3,214,2457,2457,0,-84,-66,100
3,214,2462,2457,0,-81,-62,100
3,214,2462,2457,0,-84,-66,100
3,214,2462,2462,0,-84,-57,100
3,214,2462,2462,0,-88,-57,100
3,214,2457,2462,0,-84,-57,100
3,214,2457,2462,0,-84,-59,100
3,214,2462,2457,0,-93,-62,100
3,214,2462,2462,0,-84,-64,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2462,0,-81,-64,100
3,214,2462,2462,0,-84,-64,100
3,214,2457,2462,0,-84,-59,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2457,0,-93,-66,100
3,214,2462,2462,0,-88,-57,100
3,214,2462,2462,0,-84,-57,100
3,214,2462,2457,0,-81,-66,100
3,214,2462,2462,0,-93,-64,100
3,214,2462,2462,0,-81,-64,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2462,0,-84,-57,100
3,214,2462,2462,0,-93,-64,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2462,0,-88,-59,100
3,214,2462,2457,0,-93,-66,100
3,214,2462,2462,0,-93,-64,100
3,214,2457,2457,0,-84,-62,100
3,214,2457,2462,0,-84,-57,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2462,0,-88,-57,100
3,214,2462,2457,0,-93,-62,100
3,214,2462,2462,0,-84,-57,100
3,214,2462,2457,0,-93,-62,100
3,214,2462,2462,0,-88,-57,100
3,214,2462,2462,0,-88,-59,100
3,214,2462,2462,0,-88,-64,100
3,214,2462,2462,0,-93,-57,100
3,214,2462,2462,0,-93,-59,100
3,214,2462,2462,0,-93,-64,100
3,214,2462,2457,0,-81,-62,100
3,214,2462,2457,0,-81,-66,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2457,0,-84,-66,100
3,214,2462,2457,0,-88,-62,100
3,214,2462,2457,0,-88,-66,100
3,214,2462,2457,0,-93,-62,100
3,214,2462,2457,0,-93,-66,100
3,214,2457,2462,0,-84,-57,100
3,214,2457,2462,0,-84,-59,100
3,214,2457,2462,0,-84,-64,100
3,214,2457,2457,0,-84,-62,100
3,214,2457,2457,0,-84,-66,100
3,214,2462,2462,0,-84,-64,100
3,214,2462,2462,0,-84,-59,100
3,214,2462,2462,0,-81,-64,100
3,214,2462,2462,0,-81,-57,100
3,214,2462,2462,0,-81,-59,100
3,214,2462,2462,0,-84,-57,100
3,214,2462,2462,0,-84,-59,100
3,214,2462,2462,0,-84,-64,100
3,214,2457,2462,0,-84,-57,100
3,214,2462,2457,0,-81,-66,100
3,214,2462,2462,0,-84,-59,100
3,214,2462,2462,0,-93,-64,100
3,214,2457,2462,0,-84,-64,100
3,214,2462,2462,0,-93,-59,100
3,214,2457,2462,0,-84,-57,100
3,214,2457,2462,0,-84,-57,100
3,214,2462,2457,0,-81,-66,100
3,214,2457,2462,0,-84,-64,100
3,214,2462,2462,0,-81,-57,100
3,214,2457,2462,0,-84,-59,100
3,214,2462,2457,0,-93,-66,100
3,214,2462,2457,0,-84,-66,100
3,214,2462,2462,0,-93,-64,100
3,214,2462,2462,0,-93,-64,100
3,214,2462,2462,0,-84,-64,100
3,214,2457,2462,0,-84,-57,100
3,214,2457,2457,0,-84,-66,100
3,214,2462,2457,0,-88,-66,100
3,214,2462,2462,0,-84,-57,100
3,214,2457,2462,0,-84,-64,100
3,214,2462,2462,0,-93,-57,100
3,214,2462,2462,0,-88,-64,100
3,214,2462,2462,0,-81,-64,100
3,214,2462,2462,0,-84,-64,100
3,214,2462,2457,0,-81,-62,100
3,214,2462,2457,0,-84,-66,100
3,214,2462,2462,0,-84,-59,100
3,214,2462,2462,0,-93,-59,100
3,214,2462,2457,0,-84,-62,100
3,214,2457,2462,0,-84,-64,100
3,214,2462,2462,0,-84,-59,100
3,214,2462,2462,0,-88,-59,100
3,214,2462,2457,0,-84,-62,100
3,214,2462,2457,0,-93,-62,100
3,214,2462,2462,0,-84,-59,100
5,214,2457,2462,0,-73,-56,100
5,214,2462,2462,0,-89,-56,100
5,214,2462,2462,0,-84,-56,100
5,214,2462,2462,0,-84,-56,100
5,214,2457,2462,0,-80,-49,100
5,214,2457,2462,0,-80,-56,100
5,214,2457,2462,0,-73,-54,100
5,214,2462,2462,0,-89,-49,100
5,214,2457,2462,0,-73,-49,100
5,214,2457,2462,0,-73,-49,100
5,214,2457,2462,0,-73,-49,100
5,214,2457,2462,0,-73,-56,100
5,214,2457,2462,0,-80,-49,100
5,214,2457,2462,0,-80,-56,100
5,214,2457,2462,0,-80,-56,100
5,214,2462,2462,0,-89,-49,100
5,214,2457,2462,0,-80,-54,100
5,214,2457,2462,0,-73,-49,100
5,214,2457,2462,0,-73,-56,100
5,214,2457,2457,0,-80,-55,100
5,214,2462,2462,0,-89,-49,100
5,214,2452,2462,0,-80,-54,100
5,214,2462,2462,0,-84,-56,100
5,214,2462,2462,0,-84,-56,100
5,214,2457,2462,0,-80,-54,100
5,214,2457,2462,0,-80,-49,100
5,214,2452,2462,0,-80,-54,100
5,214,2462,2462,0,-84,-49,100
5,214,2462,2457,0,-84,-55,100
5,214,2452,2462,0,-80,-49,100
5,214,2452,2462,0,-80,-49,100
5,214,2457,2457,0,-73,-55,100
5,214,2452,2457,0,-80,-55,100
5,214,2462,2462,0,-89,-56,100
5,214,2457,2462,0,-73,-54,100
5,214,2462,2462,0,-89,-49,100
5,214,2452,2462,0,-80,-56,100
5,214,2462,2462,0,-84,-49,100
5,214,2462,2462,0,-84,-49,100
5,214,2452,2462,0,-80,-54,100
5,214,2457,2462,0,-80,-54,100
5,214,2462,2462,0,-84,-56,100
5,214,2457,2462,0,-80,-56,100
5,214,2462,2462,0,-89,-49,100
5,214,2452,2457,0,-80,-55,100
5,214,2457,2462,0,-80,-54,100
5,214,2457,2462,0,-73,-54,100
5,214,2452,2462,0,-80,-56,100
5,214,2462,2457,0,-89,-55,100
5,214,2457,2462,0,-73,-49,100
5,214,2457,2457,0,-73,-55,100
5,214,2462,2457,0,-84,-55,100
5,214,2457,2462,0,-73,-56,100
5,214,2462,2462,0,-89,-49,100
5,214,2457,2462,0,-73,-54,100
5,214,2457,2462,0,-80,-54,100
5,214,2452,2462,0,-80,-49,100
5,214,2462,2462,0,-89,-56,100
5,214,2457,2462,0,-73,-49,100
5,214,2462,2462,0,-89,-54,100
5,214,2457,2462,0,-73,-54,100
5,214,2462,2462,0,-84,-49,100
5,214,2457,2457,0,-73,-55,100
5,214,2462,2462,0,-84,-49,100
5,214,2462,2462,0,-84,-54,100
5,214,2462,2462,0,-84,-56,100
5,214,2462,2462,0,-89,-56,100
5,214,2452,2462,0,-80,-56,100
5,214,2452,2462,0,-80,-54,100
5,214,2462,2462,0,-84,-56,100
5,214,2462,2462,0,-84,-54,100
5,214,2457,2462,0,-73,-54,100
5,214,2457,2457,0,-80,-55,100
5,214,2457,2457,0,-80,-55,100
5,214,2457,2462,0,-73,-54,100
5,214,2457,2457,0,-80,-55,100
5,214,2457,2457,0,-73,-55,100
5,214,2452,2457,0,-80,-55,100
5,214,2457,2462,0,-80,-56,100
5,214,2462,2462,0,-89,-56,100
5,214,2457,2462,0,-73,-49,100
5,214,2462,2462,0,-89,-49,100
5,214,2462,2457,0,-84,-55,100
5,214,2462,2457,0,-84,-55,100
5,214,2462,2462,0,-89,-56,100
5,214,2462,2462,0,-84,-54,100
5,214,2462,2462,0,-84,-56,100
5,214,2452,2462,0,-80,-54,100
5,214,2457,2462,0,-80,-54,100
5,214,2457,2462,0,-80,-49,100
5,214,2462,2462,0,-89,-54,100
5,214,2457,2462,0,-73,-49,100
5,214,2457,2457,0,-73,-55,100
5,214,2457,2462,0,-80,-49,100
5,214,2452,2462,0,-80,-54,100
5,214,2462,2457,0,-89,-55,100
5,214,2452,2462,0,-80,-49,100
5,214,2457,2462,0,-73,-56,100
5,214,2462,2462,0,-84,-54,100
5,214,2452,2462,0,-80,-54,100
5,214,2457,2462,0,-80,-54,100
5,214,2457,2462,0,-73,-56,100
5,214,2457,2462,0,-80,-56,100
5,214,2457,2462,0,-73,-54,100
5,214,2462,2462,0,-89,-56,100
5,214,2462,2462,0,-89,-54,100
5,214,2457,2462,0,-73,-56,100
5,214,2462,2462,0,-89,-49,100
5,214,2462,2462,0,-84,-54,100
5,214,2462,2462,0,-84,-56,100
5,214,2462,2462,0,-84,-49,100
5,214,2457,2462,0,-73,-56,100
5,214,2457,2462,0,-73,-56,100
5,214,2457,2462,0,-73,-56,100
5,214,2452,2462,0,-80,-49,100
5,214,2457,2462,0,-80,-54,100
5,214,2462,2462,0,-89,-54,100
5,214,2457,2462,0,-73,-49,100
5,214,2457,2457,0,-80,-55,100
5,214,2457,2462,0,-73,-56,100
5,214,2462,2462,0,-89,-49,100
5,214,2457,2462,0,-73,-56,100
5,214,2462,2462,0,-89,-56,100
5,214,2452,2462,0,-80,-54,100
5,214,2452,2457,0,-80,-55,100
5,214,2457,2462,0,-80,-56,100
5,214,2452,2462,0,-80,-49,100
5,214,2457,2462,0,-80,-54,100
5,214,2462,2457,0,-89,-55,100
5,214,2457,2462,0,-73,-56,100
5,214,2457,2462,0,-80,-56,100
5,214,2457,2462,0,-73,-56,100
5,214,2462,2457,0,-84,-55,100
5,214,2462,2457,0,-89,-55,100
5,214,2452,2462,0,-80,-56,100
5,214,2457,2462,0,-80,-56,100
5,214,2452,2462,0,-80,-54,100
5,214,2457,2462,0,-80,-56,100
5,214,2462,2457,0,-84,-55,100
5,214,2457,2457,0,-80,-55,100
5,214,2457,2462,0,-73,-56,100
5,214,2452,2462,0,-80,-54,100
5,214,2457,2457,0,-73,-55,100
5,214,2457,2462,0,-80,-54,100
5,214,2452,2462,0,-80,-49,100
5,214,2462,2462,0,-84,-49,100
5,214,2457,2462,0,-80,-49,100
5,214,2462,2462,0,-84,-49,100
5,214,2452,2462,0,-80,-49,100
5,214,2462,2457,0,-84,-55,100
5,214,2457,2462,0,-73,-49,100
5,214,2462,2457,0,-84,-55,100
5,214,2462,2457,0,-89,-55,100
5,214,2457,2462,0,-80,-49,100
5,214,2462,2462,0,-84,-49,100
5,214,2457,2462,0,-80,-54,100
5,214,2462,2457,0,-84,-55,100
5,214,2457,2462,0,-73,-49,100
5,214,2462,2457,0,-89,-55,100
5,214,2462,2462,0,-89,-56,100
5,214,2457,2462,0,-73,-49,100
5,214,2457,2457,0,-80,-55,100
5,214,2462,2462,0,-89,-56,100
5,214,2462,2457,0,-89,-55,100
5,214,2462,2457,0,-89,-55,100
5,214,2457,2462,0,-73,-49,100
5,214,2462,2457,0,-89,-55,100
5,214,2452,2457,0,-80,-55,100
5,214,2462,2462,0,-89,-54,100
5,214,2462,2462,0,-84,-54,100
5,214,2457,2462,0,-80,-49,100
5,214,2452,2462,0,-80,-54,100
5,214,2462,2462,0,-89,-54,100
5,214,2452,2462,0,-80,-54,100
5,214,2462,2462,0,-89,-54,100
5,214,2457,2457,0,-80,-55,100
5,214,2452,2462,0,-80,-49,100
5,214,2462,2462,0,-84,-49,100
5,214,2462,2462,0,-84,-54,100
5,214,2462,2462,0,-84,-56,100
5,214,2462,2462,0,-89,-49,100
5,214,2462,2462,0,-89,-54,100
5,214,2462,2462,0,-89,-56,100
5,214,2462,2457,0,-84,-55,100
5,214,2462,2457,0,-89,-55,100
5,214,2457,2462,0,-73,-49,100
5,214,2457,2462,0,-73,-54,100
5,214,2457,2462,0,-73,-56,100
5,214,2457,2462,0,-80,-49,100
5,214,2457,2462,0,-80,-54,100
5,214,2457,2462,0,-80,-56,100
5,214,2457,2457,0,-73,-55,100
5,214,2457,2457,0,-80,-55,100
5,214,2452,2462,0,-80,-49,100
5,214,2452,2462,0,-80,-54,100
5,214,2452,2462,0,-80,-56,100
5,214,2452,2457,0,-80,-55,100
5,214,2462,2462,0,-84,-54,100
5,214,2452,2457,0,-80,-55,100
5,214,2462,2462,0,-84,-49,100
5,214,2457,2462,0,-80,-49,100
5,214,2462,2457,0,-89,-55,100
5,214,2457,2462,0,-73,-56,100
5,214,2457,2457,0,-80,-55,100
5,214,2452,2457,0,-80,-55,100
5,214,2457,2462,0,-73,-54,100
5,214,2457,2457,0,-80,-55,100
