floorid,roomid,channel_cap1,channel_cap2,channel_cap3,signal_strength_cap1,signal_strength_cap2,signal_strength_cap3
172,213,2437,2437,2437,-67,-77,-90
172,213,2437,2437,2437,-67,-77,-88
172,213,2437,2437,2437,-67,-77,-88
172,213,2437,2437,2437,-67,-77,-90
172,213,2437,2437,2437,-67,-77,-90
172,213,2437,2437,2437,-67,-77,-88
173,213,2437,2437,2437,-62,-72,-88
173,213,2437,2437,2437,-62,-72,-90
173,213,2437,2437,2437,-62,-72,-84
173,213,2437,2437,2437,-62,-72,-84
173,213,2437,2437,2437,-62,-76,-84
173,213,2437,2437,2437,-62,-72,-84
173,213,2437,2437,2437,-62,-76,-86
173,213,2437,2437,2437,-62,-76,-86
173,213,2437,2437,2437,-62,-76,-88
173,213,2437,2437,2437,-62,-72,-86
173,213,2437,2437,2437,-62,-76,-88
173,213,2437,2437,2437,-62,-72,-84
173,213,2437,2437,2437,-62,-72,-84
173,213,2437,2437,2437,-62,-72,-88
173,213,2437,2437,2437,-62,-76,-86
173,213,2437,2437,2437,-62,-76,-84
173,213,2437,2437,2437,-62,-76,-84
173,213,2437,2437,2437,-62,-72,-84
173,213,2437,2437,2437,-62,-72,-86
173,213,2437,2437,2437,-62,-76,-86
173,213,2437,2437,2437,-62,-76,-88
173,213,2437,2437,2437,-62,-76,-84
173,213,2437,2437,2437,-62,-76,-84
173,213,2437,2437,2437,-62,-76,-90
173,213,2437,2437,2437,-62,-76,-88
173,213,2437,2437,2437,-62,-76,-86
173,213,2437,2437,2437,-62,-76,-84
173,213,2437,2437,2437,-62,-72,-90
173,213,2437,2437,2437,-62,-72,-88
173,213,2437,2437,2437,-62,-72,-86
173,213,2437,2437,2437,-62,-72,-84
174,213,2437,2437,2437,-66,-68,-90
174,213,2437,2437,2437,-65,-68,-90
174,213,2437,2437,2437,-65,-68,-92
174,213,2437,2437,2437,-65,-68,-88
174,213,2437,2437,2437,-66,-68,-90
174,213,2437,2437,2437,-65,-73,-88
174,213,2437,2437,2437,-65,-68,-90
174,213,2437,2437,2437,-65,-73,-89
174,213,2437,2437,2437,-66,-68,-93
174,213,2437,2437,2437,-65,-73,-92
174,213,2437,2437,2437,-66,-68,-90
174,213,2437,2437,2437,-65,-73,-90
174,213,2437,2437,2437,-65,-73,-89
174,213,2437,2437,2437,-65,-73,-93
174,213,2437,2437,2437,-66,-68,-89
174,213,2437,2437,2437,-65,-68,-88
174,213,2437,2437,2437,-66,-73,-88
174,213,2437,2437,2437,-65,-68,-90
174,213,2437,2437,2437,-65,-68,-92
174,213,2437,2437,2437,-65,-73,-92
174,213,2437,2437,2437,-65,-73,-88
174,213,2437,2437,2437,-66,-73,-89
174,213,2437,2437,2437,-65,-68,-90
174,213,2437,2437,2437,-66,-73,-89
174,213,2437,2437,2437,-65,-68,-90
174,213,2437,2437,2437,-66,-73,-93
174,213,2437,2437,2437,-66,-68,-92
174,213,2437,2437,2437,-65,-68,-92
174,213,2437,2437,2437,-66,-73,-88
174,213,2437,2437,2437,-65,-73,-92
174,213,2437,2437,2437,-65,-68,-93
174,213,2437,2437,2437,-66,-68,-88
174,213,2437,2437,2437,-65,-73,-89
174,213,2437,2437,2437,-65,-73,-90
174,213,2437,2437,2437,-65,-73,-90
174,213,2437,2437,2437,-65,-73,-92
174,213,2437,2437,2437,-65,-68,-93
174,213,2437,2437,2437,-66,-73,-93
174,213,2437,2437,2437,-66,-73,-90
174,213,2437,2437,2437,-66,-68,-92
174,213,2437,2437,2437,-65,-68,-90
174,213,2437,2437,2437,-65,-68,-92
174,213,2437,2437,2437,-66,-68,-90
174,213,2437,2437,2437,-65,-73,-89
174,213,2437,2437,2437,-65,-73,-90
174,213,2437,2437,2437,-66,-68,-93
174,213,2437,2437,2437,-65,-68,-88
174,213,2437,2437,2437,-66,-73,-93
174,213,2437,2437,2437,-65,-68,-88
174,213,2437,2437,2437,-65,-68,-89
174,213,2437,2437,2437,-65,-68,-90
174,213,2437,2437,2437,-65,-68,-92
174,213,2437,2437,2437,-65,-68,-93
174,213,2437,2437,2437,-65,-73,-88
174,213,2437,2437,2437,-65,-73,-89
174,213,2437,2437,2437,-65,-73,-90
174,213,2437,2437,2437,-65,-73,-92
174,213,2437,2437,2437,-65,-73,-93
174,213,2437,2437,2437,-66,-68,-88
174,213,2437,2437,2437,-66,-68,-90
174,213,2437,2437,2437,-66,-68,-92
174,213,2437,2437,2437,-66,-68,-93
174,213,2437,2437,2437,-66,-73,-88
174,213,2437,2437,2437,-66,-73,-89
174,213,2437,2437,2437,-66,-73,-90
174,213,2437,2437,2437,-66,-73,-92
174,213,2437,2437,2437,-66,-73,-93
174,213,2437,2437,2437,-66,-68,-89
174,213,2437,2437,2437,-66,-68,-90
174,213,2437,2437,2437,-66,-73,-88
174,213,2437,2437,2437,-66,-68,-92
187,213,2437,2437,2437,-52,-59,-82
187,213,2437,2437,2437,-52,-59,-83
187,213,2437,2437,2437,-52,-59,-85
187,213,2437,2437,2437,-52,-59,-82
187,213,2437,2437,2437,-52,-59,-85
187,213,2437,2437,2437,-52,-59,-85
187,213,2437,2437,2437,-52,-59,-83
187,213,2437,2437,2437,-52,-59,-82
187,213,2437,2437,2437,-52,-59,-82
187,213,2437,2437,2437,-52,-59,-83
187,213,2437,2437,2437,-52,-59,-85
187,213,2437,2437,2437,-52,-59,-82
187,213,2437,2437,2437,-52,-59,-83
187,213,2437,2437,2437,-52,-59,-82
187,213,2437,2437,2437,-52,-59,-83
187,213,2437,2437,2437,-52,-59,-85
187,213,2437,2437,2437,-52,-59,-82
187,213,2437,2437,2437,-52,-59,-82
187,213,2437,2437,2437,-52,-59,-85
187,213,2437,2437,2437,-52,-59,-82
187,213,2437,2437,2437,-52,-59,-82
187,213,2437,2437,2437,-52,-59,-85
187,213,2437,2437,2437,-52,-59,-85
187,213,2437,2437,2437,-52,-59,-82
187,213,2437,2437,2437,-52,-59,-82
187,213,2437,2437,2437,-52,-59,-83
187,213,2437,2437,2437,-52,-59,-85
187,213,2437,2437,2437,-52,-59,-85
187,213,2437,2437,2437,-52,-59,-85
187,213,2437,2437,2437,-52,-59,-82
