mac_address,ssid,channel,signal_strength,source,timestamp
0,C1,0,100,cap1,2023-12-21 13:13:50
0,C1,0,100,cap1,2023-12-21 13:13:51
0,C1,0,100,cap1,2023-12-21 13:13:51
0,C2,0,100,cap1,2023-12-21 13:13:51
0,C1,0,100,cap1,2023-12-21 13:13:52
0,C2,0,100,cap1,2023-12-21 13:13:52
