timestamp,TechnoCamon_20,Xiaomipoco_X3
2024-04-11 16:00:18,-72.0,-65.0
2024-04-11 16:00:20,-72.0,
2024-04-11 16:00:21,-72.0,
2024-04-11 16:00:22,-74.0,
2024-04-11 16:00:24,-74.0,
2024-04-11 16:00:25,-74.0,
2024-04-11 16:00:26,-70.0,
2024-04-11 16:00:35,-80.0,
2024-04-11 16:00:37,-80.0,
2024-04-11 16:00:47,,-68.0
2024-04-11 16:01:00,-75.0,
2024-04-11 16:01:05,,-66.0
2024-04-11 16:01:09,,-71.0
2024-04-11 16:01:18,-73.0,
2024-04-11 16:01:20,,-66.0
2024-04-11 16:01:32,,-71.0
2024-04-11 16:01:35,-79.0,
2024-04-11 16:01:37,-79.0,
2024-04-11 16:01:38,-79.0,
2024-04-11 16:01:39,-78.0,
2024-04-11 16:01:41,-78.0,
2024-04-11 16:01:42,-78.0,
2024-04-11 16:01:43,-72.0,
2024-04-11 16:01:52,-74.0,
2024-04-11 16:01:57,,-72.0
2024-04-11 16:02:00,,-66.0
2024-04-11 16:02:04,-74.0,
2024-04-11 16:02:08,,-66.0
2024-04-11 16:02:27,-73.0,
2024-04-11 16:02:28,-73.0,
2024-04-11 16:02:30,-73.0,
2024-04-11 16:02:31,-79.0,-70.0
2024-04-11 16:02:35,-73.0,-66.0
2024-04-11 16:02:39,,-64.0
2024-04-11 16:02:43,-70.0,
2024-04-11 16:02:44,-70.0,-66.0
2024-04-11 16:02:45,-70.0,
2024-04-11 16:02:51,-72.0,-66.0
2024-04-11 16:02:55,-72.0,-64.0
2024-04-11 16:02:59,-75.0,
2024-04-11 16:03:00,-75.0,
2024-04-11 16:03:01,-75.0,
2024-04-11 16:03:03,,-68.0
2024-04-11 16:03:06,-78.0,
2024-04-11 16:03:08,-78.0,
2024-04-11 16:03:09,-78.0,
2024-04-11 16:03:10,-76.0,
2024-04-11 16:03:14,-78.0,
2024-04-11 16:03:18,-74.0,
2024-04-11 16:03:23,,-67.0
2024-04-11 16:03:24,,-67.0
2024-04-11 16:03:27,-82.0,
2024-04-11 16:03:28,-82.0,
2024-04-11 16:03:30,-80.0,
2024-04-11 16:03:31,-80.0,
2024-04-11 16:03:32,-80.0,
2024-04-11 16:03:34,-75.0,-71.0
2024-04-11 16:03:39,-75.0,
2024-04-11 16:03:40,-75.0,
2024-04-11 16:03:42,-75.0,
2024-04-11 16:03:55,-74.0,
2024-04-11 16:03:56,-74.0,
2024-04-11 16:03:58,-74.0,
2024-04-11 16:04:01,-72.0,
2024-04-11 16:04:03,-72.0,
2024-04-11 16:04:04,-72.0,
2024-04-11 16:04:13,-81.0,
2024-04-11 16:04:15,,-72.0
2024-04-11 16:04:22,,-73.0
2024-04-11 16:04:29,-74.0,-66.0
2024-04-11 16:04:34,-74.0,
2024-04-11 16:04:35,-74.0,
2024-04-11 16:04:36,-74.0,
2024-04-11 16:04:38,,-65.0
2024-04-11 16:04:55,-75.0,
2024-04-11 16:04:56,-75.0,
2024-04-11 16:04:58,-75.0,
2024-04-11 16:05:03,-80.0,
2024-04-11 16:05:04,-80.0,
2024-04-11 16:05:06,-80.0,
2024-04-11 16:05:07,-80.0,
2024-04-11 16:05:08,-76.0,
2024-04-11 16:05:09,-76.0,
2024-04-11 16:05:11,-76.0,
2024-04-11 16:05:20,-79.0,
2024-04-11 16:05:21,-79.0,
2024-04-11 16:05:28,-79.0,
2024-04-11 16:05:29,-79.0,
2024-04-11 16:05:30,-79.0,
2024-04-11 16:05:33,-79.0,
2024-04-11 16:05:35,-79.0,
2024-04-11 16:05:44,-73.0,
2024-04-11 16:05:45,-73.0,
2024-04-11 16:05:46,-73.0,
2024-04-11 16:05:48,-74.0,
2024-04-11 16:05:49,-74.0,
2024-04-11 16:05:50,-74.0,
2024-04-11 16:05:52,-74.0,
2024-04-11 16:05:53,-74.0,
2024-04-11 16:05:54,-74.0,
2024-04-11 16:05:56,,-67.0
2024-04-11 16:06:00,-74.0,-65.0
2024-04-11 16:06:01,-74.0,-65.0
2024-04-11 16:06:02,-74.0,-65.0
2024-04-11 16:06:12,-74.0,
2024-04-11 16:06:13,-74.0,
2024-04-11 16:06:14,-73.0,-67.0
2024-04-11 16:06:16,-73.0,-67.0
2024-04-11 16:06:17,-73.0,-67.0
2024-04-11 16:06:18,-73.0,
2024-04-11 16:06:20,-73.0,
2024-04-11 16:06:22,-74.0,
2024-04-11 16:06:26,-73.0,-65.0
2024-04-11 16:06:28,-73.0,-65.0
2024-04-11 16:06:29,-73.0,-65.0
2024-04-11 16:06:46,,-68.0
2024-04-11 16:06:52,-75.0,
2024-04-11 16:06:53,-75.0,
2024-04-11 16:06:56,-72.0,
2024-04-11 16:06:57,-72.0,
2024-04-11 16:06:58,-72.0,
2024-04-11 16:07:20,-76.0,
2024-04-11 16:07:21,-76.0,
2024-04-11 16:07:22,-76.0,
2024-04-11 16:07:24,-76.0,
2024-04-11 16:07:25,-76.0,
2024-04-11 16:07:27,-72.0,
2024-04-11 16:07:29,-72.0,
2024-04-11 16:07:34,,-65.0
2024-04-11 16:07:38,,-68.0
2024-04-11 16:07:50,-75.0,
2024-04-11 16:07:58,-74.0,
2024-04-11 16:08:02,-75.0,-66.0
2024-04-11 16:08:04,-75.0,
2024-04-11 16:08:05,-75.0,
2024-04-11 16:08:06,-74.0,
2024-04-11 16:08:08,-74.0,
2024-04-11 16:08:09,-74.0,
2024-04-11 16:08:18,-78.0,
2024-04-11 16:08:30,,-72.0
2024-04-11 16:08:34,-79.0,-72.0
2024-04-11 16:08:38,,-72.0
2024-04-11 16:08:50,-77.0,-68.0
2024-04-11 16:08:58,-76.0,
2024-04-11 16:08:59,-76.0,
2024-04-11 16:09:01,-76.0,
2024-04-11 16:09:14,,-66.0
2024-04-11 16:09:18,,-72.0
2024-04-11 16:09:22,,-72.0
2024-04-11 16:09:26,-72.0,
2024-04-11 16:09:45,-74.0,-67.0
2024-04-11 16:09:46,-74.0,
2024-04-11 16:09:48,-74.0,
2024-04-11 16:09:49,-74.0,
2024-04-11 16:09:50,-74.0,
2024-04-11 16:09:52,-74.0,
2024-04-11 16:10:09,,-66.0
2024-04-11 16:10:13,-79.0,
2024-04-11 16:10:15,-79.0,
2024-04-11 16:10:16,-79.0,
2024-04-11 16:10:17,-79.0,
2024-04-11 16:10:19,-79.0,
2024-04-11 16:10:20,-79.0,
2024-04-11 16:10:22,-79.0,
2024-04-11 16:10:23,-79.0,
2024-04-11 16:10:24,,-72.0
2024-04-11 16:10:40,,-65.0
2024-04-11 16:10:42,,-65.0
2024-04-11 16:10:43,,-65.0
2024-04-11 16:10:48,-78.0,-71.0
2024-04-11 16:10:50,-78.0,
2024-04-11 16:10:51,-78.0,
2024-04-11 16:10:53,-78.0,-66.0
2024-04-11 16:10:54,-78.0,
2024-04-11 16:10:55,-78.0,
2024-04-11 16:10:57,-78.0,
2024-04-11 16:10:58,-78.0,
2024-04-11 16:10:59,-78.0,
2024-04-11 16:11:01,-78.0,
2024-04-11 16:11:02,-78.0,
2024-04-11 16:11:03,-76.0,-65.0
2024-04-11 16:11:30,,-63.0
2024-04-11 16:11:34,,-65.0
2024-04-11 16:11:39,-76.0,
2024-04-11 16:11:40,-76.0,
2024-04-11 16:11:41,-76.0,
2024-04-11 16:11:43,-73.0,
2024-04-11 16:11:44,-73.0,
2024-04-11 16:11:46,-73.0,
2024-04-11 16:11:47,-73.0,
2024-04-11 16:11:48,-73.0,
2024-04-11 16:11:50,-73.0,
2024-04-11 16:11:59,-74.0,
2024-04-11 16:12:00,-74.0,
2024-04-11 16:12:02,-74.0,
2024-04-11 16:12:03,-74.0,
2024-04-11 16:12:04,-74.0,
2024-04-11 16:12:06,-74.0,
2024-04-11 16:12:07,-74.0,
2024-04-11 16:12:08,-74.0,
2024-04-11 16:12:10,-74.0,
2024-04-11 16:12:11,-68.0,
2024-04-11 16:12:13,-68.0,
2024-04-11 16:12:14,-68.0,
2024-04-11 16:12:15,-68.0,
2024-04-11 16:12:17,-68.0,
2024-04-11 16:12:19,,-65.0
2024-04-11 16:12:21,,-65.0
2024-04-11 16:12:26,,-67.0
2024-04-11 16:12:34,,-65.0
2024-04-11 16:12:36,,-65.0
2024-04-11 16:12:37,,-65.0
2024-04-11 16:12:47,-73.0,
2024-04-11 16:12:48,-73.0,
2024-04-11 16:12:51,,-66.0
2024-04-11 16:12:59,-72.0,
2024-04-11 16:13:00,-72.0,
2024-04-11 16:13:02,-72.0,
2024-04-11 16:13:11,,-69.0
2024-04-11 16:13:13,,-69.0
2024-04-11 16:13:14,,-69.0
2024-04-11 16:13:33,,-70.0
2024-04-11 16:13:34,,-70.0
2024-04-11 16:13:36,-73.0,
2024-04-11 16:13:37,-73.0,
2024-04-11 16:13:39,-73.0,
2024-04-11 16:13:40,-73.0,
2024-04-11 16:13:41,-73.0,
2024-04-11 16:13:43,-73.0,
2024-04-11 16:13:59,,-68.0
2024-04-11 16:14:01,,-68.0
2024-04-11 16:14:02,,-68.0
2024-04-11 16:14:04,,-68.0
2024-04-11 16:14:05,,-68.0
2024-04-11 16:14:06,,-68.0
2024-04-11 16:14:08,,-68.0
2024-04-11 16:14:12,-73.0,
2024-04-11 16:14:13,-73.0,
2024-04-11 16:14:14,-73.0,
2024-04-11 16:14:16,-73.0,
2024-04-11 16:14:17,-73.0,
2024-04-11 16:14:18,-73.0,
2024-04-11 16:14:24,-74.0,
2024-04-11 16:14:25,-74.0,
2024-04-11 16:14:27,-74.0,
2024-04-11 16:14:28,-74.0,
2024-04-11 16:14:29,-74.0,
2024-04-11 16:14:31,-74.0,
2024-04-11 16:14:32,-74.0,
2024-04-11 16:14:33,-74.0,
2024-04-11 16:14:35,-74.0,
2024-04-11 16:14:36,-74.0,
2024-04-11 16:14:37,-74.0,
2024-04-11 16:14:39,-74.0,-73.0
