timestamp,Xiaomi_10T
2024-04-11 15:46:32,-89.0
2024-04-11 15:46:33,-89.0
2024-04-11 15:46:35,-90.0
2024-04-11 15:46:36,-90.0
2024-04-11 15:46:39,-82.0
2024-04-11 15:46:40,-82.0
2024-04-11 15:46:42,-82.0
2024-04-11 15:46:44,-82.0
2024-04-11 15:46:45,-82.0
2024-04-11 15:46:48,-82.0
2024-04-11 15:46:49,-82.0
2024-04-11 15:46:51,-82.0
2024-04-11 15:46:52,-82.0
2024-04-11 15:46:54,-82.0
2024-04-11 15:46:55,-82.0
2024-04-11 15:46:57,-82.0
2024-04-11 15:47:00,-81.0
2024-04-11 15:47:01,-81.0
2024-04-11 15:47:18,-90.0
2024-04-11 15:47:19,-90.0
2024-04-11 15:47:21,-90.0
2024-04-11 15:47:22,-90.0
2024-04-11 15:47:24,-90.0
2024-04-11 15:47:25,-90.0
2024-04-11 15:47:27,-90.0
2024-04-11 15:47:29,-85.0
2024-04-11 15:47:30,-85.0
2024-04-11 15:47:31,-85.0
2024-04-11 15:47:32,-85.0
2024-04-11 15:47:35,-85.0
2024-04-11 15:47:36,-85.0
2024-04-11 15:47:37,-85.0
2024-04-11 15:47:38,-85.0
2024-04-11 15:47:40,-85.0
2024-04-11 15:47:41,-85.0
2024-04-11 15:47:42,-85.0
2024-04-11 15:47:43,-85.0
2024-04-11 15:47:45,-85.0
2024-04-11 15:47:47,-85.0
2024-04-11 15:47:48,-85.0
2024-04-11 15:47:49,-85.0
2024-04-11 15:47:50,-85.0
2024-04-11 15:47:52,-85.0
2024-04-11 15:48:01,-88.0
2024-04-11 15:48:15,-89.0
2024-04-11 15:48:16,-89.0
2024-04-11 15:48:17,-89.0
2024-04-11 15:48:19,-89.0
2024-04-11 15:48:20,-89.0
2024-04-11 15:48:21,-89.0
2024-04-11 15:48:22,-89.0
2024-04-11 15:48:24,-89.0
2024-04-11 15:48:25,-89.0
2024-04-11 15:48:26,-89.0
2024-04-11 15:48:27,-89.0
2024-04-11 15:48:29,-89.0
2024-04-11 15:48:31,-89.0
2024-04-11 15:48:32,-92.0
2024-04-11 15:48:33,-92.0
2024-04-11 15:48:35,-92.0
2024-04-11 15:48:36,-92.0
2024-04-11 15:48:37,-92.0
2024-04-11 15:48:38,-85.0
2024-04-11 15:48:40,-85.0
2024-04-11 15:48:41,-85.0
2024-04-11 15:48:42,-85.0
2024-04-11 15:48:43,-90.0
2024-04-11 15:48:45,-90.0
2024-04-11 15:48:46,-90.0
2024-04-11 15:48:47,-93.0
2024-04-11 15:48:49,-93.0
2024-04-11 15:48:51,-93.0
2024-04-11 15:48:52,-85.0
2024-04-11 15:48:53,-85.0
2024-04-11 15:48:55,-85.0
2024-04-11 15:48:56,-85.0
2024-04-11 15:48:57,-85.0
2024-04-11 15:48:59,-85.0
2024-04-11 15:49:00,-85.0
2024-04-11 15:49:01,-85.0
2024-04-11 15:49:02,-87.0
2024-04-11 15:49:04,-87.0
