timestamp,Xiaomi_10T
2024-04-11 15:59:59,-88.0
2024-04-11 16:00:02,-88.0
2024-04-11 16:00:03,-88.0
2024-04-11 16:00:06,-88.0
2024-04-11 16:00:08,-88.0
2024-04-11 16:00:10,-88.0
2024-04-11 16:00:12,-88.0
2024-04-11 16:00:14,-88.0
2024-04-11 16:00:15,-88.0
2024-04-11 16:00:16,-88.0
2024-04-11 16:00:18,-88.0
2024-04-11 16:00:21,-88.0
2024-04-11 16:00:22,-88.0
2024-04-11 16:00:25,-88.0
2024-04-11 16:00:27,-88.0
2024-04-11 16:00:29,-88.0
2024-04-11 16:00:31,-88.0
2024-04-11 16:00:34,-88.0
2024-04-11 16:00:37,-88.0
2024-04-11 16:00:38,-88.0
2024-04-11 16:00:41,-88.0
2024-04-11 16:00:43,-88.0
2024-04-11 16:00:46,-88.0
2024-04-11 16:00:47,-88.0
2024-04-11 16:00:50,-88.0
2024-04-11 16:00:52,-88.0
2024-04-11 16:00:55,-88.0
2024-04-11 16:00:56,-88.0
2024-04-11 16:00:59,-88.0
2024-04-11 16:01:01,-88.0
2024-04-11 16:01:04,-88.0
2024-04-11 16:01:05,-88.0
2024-04-11 16:01:08,-88.0
2024-04-11 16:01:11,-88.0
2024-04-11 16:01:13,-88.0
2024-04-11 16:01:15,-88.0
2024-04-11 16:01:17,-88.0
2024-04-11 16:01:20,-88.0
2024-04-11 16:01:22,-88.0
2024-04-11 16:01:24,-88.0
2024-04-11 16:01:25,-88.0
2024-04-11 16:01:26,-88.0
2024-04-11 16:01:29,-88.0
2024-04-11 16:01:32,-88.0
2024-04-11 16:01:34,-88.0
2024-04-11 16:01:37,-88.0
2024-04-11 16:01:38,-88.0
2024-04-11 16:01:39,-88.0
2024-04-11 16:01:41,-88.0
2024-04-11 16:01:43,-88.0
2024-04-11 16:01:46,-87.0
2024-04-11 16:01:48,-86.0
2024-04-11 16:01:50,-86.0
2024-04-11 16:01:51,-86.0
2024-04-11 16:01:52,-86.0
2024-04-11 16:01:54,-86.0
2024-04-11 16:01:55,-86.0
2024-04-11 16:01:57,-86.0
2024-04-11 16:02:00,-86.0
2024-04-11 16:02:02,-86.0
2024-04-11 16:02:05,-86.0
2024-04-11 16:02:08,-86.0
2024-04-11 16:02:10,-86.0
2024-04-11 16:02:12,-86.0
2024-04-11 16:02:13,-86.0
2024-04-11 16:02:14,-86.0
2024-04-11 16:02:16,-86.0
