timestamp,Realme_6Pro,RedmiNote_11,Vivo_Y21T
2024-04-11 15:47:00,,-83.0,
2024-04-11 15:47:01,,-83.0,
2024-04-11 15:47:03,,-83.0,
2024-04-11 15:47:04,-87.0,-83.0,
2024-04-11 15:47:06,-87.0,-83.0,
2024-04-11 15:47:08,-87.0,,
2024-04-11 15:47:09,-87.0,,
2024-04-11 15:47:18,-84.0,,
2024-04-11 15:47:19,-84.0,,
2024-04-11 15:47:21,,-94.0,
2024-04-11 15:47:22,,-94.0,
2024-04-11 15:47:24,,-94.0,
2024-04-11 15:47:25,,-94.0,
2024-04-11 15:47:27,-88.0,-94.0,
2024-04-11 15:47:29,-88.0,-94.0,
2024-04-11 15:47:31,-89.0,,
2024-04-11 15:47:32,-89.0,,
2024-04-11 15:47:49,,-91.0,
2024-04-11 15:47:50,-84.0,-91.0,
2024-04-11 15:47:52,-84.0,-91.0,
2024-04-11 15:47:54,-84.0,,
2024-04-11 15:48:04,-83.0,,-88.0
2024-04-11 15:48:16,,,-85.0
2024-04-11 15:48:17,,,-85.0
2024-04-11 15:48:19,,,-85.0
2024-04-11 15:48:26,,,-83.0
2024-04-11 15:48:27,,,-83.0
2024-04-11 15:48:29,,,-83.0
2024-04-11 15:48:31,,,-83.0
2024-04-11 15:48:32,,,-83.0
2024-04-11 15:48:40,-83.0,,
2024-04-11 15:48:41,-83.0,,
2024-04-11 15:48:42,-83.0,,
2024-04-11 15:48:43,-83.0,,
2024-04-11 15:48:45,,,-85.0
2024-04-11 15:48:46,,,-85.0
2024-04-11 15:48:47,,,-85.0
2024-04-11 15:48:55,-82.0,,
2024-04-11 15:48:56,-82.0,,
2024-04-11 15:48:57,-82.0,,
2024-04-11 15:49:30,-86.0,,
2024-04-11 15:49:31,-86.0,,
2024-04-11 15:49:33,-86.0,,
2024-04-11 15:49:43,,,-81.0
2024-04-11 15:49:44,,,-81.0
2024-04-11 15:49:45,,,-81.0
2024-04-11 15:49:46,,,-85.0
2024-04-11 15:49:48,,,-85.0
2024-04-11 15:49:49,,,-85.0
2024-04-11 15:50:06,-83.0,,
2024-04-11 15:50:07,-83.0,,
2024-04-11 15:50:09,-84.0,,
2024-04-11 15:50:11,-84.0,,
2024-04-11 15:50:12,-84.0,,
2024-04-11 15:50:13,-84.0,,
2024-04-11 15:50:34,-88.0,,
2024-04-11 15:50:35,-88.0,,
2024-04-11 15:50:37,-88.0,,
2024-04-11 15:51:19,,,-78.0
2024-04-11 15:51:20,,,-78.0
2024-04-11 15:51:21,,,-78.0
2024-04-11 15:51:22,,,-78.0
2024-04-11 15:51:24,,,-78.0
2024-04-11 15:51:25,,,-78.0
2024-04-11 15:51:26,,,-78.0
2024-04-11 15:51:27,,,-78.0
2024-04-11 15:51:28,,,-78.0
2024-04-11 15:51:53,,,-85.0
2024-04-11 15:51:54,,,-85.0
2024-04-11 15:51:58,,,-85.0
2024-04-11 15:52:00,,,-82.0
2024-04-11 15:52:01,,,-82.0
2024-04-11 15:52:02,,,-82.0
2024-04-11 15:52:03,,,-82.0
2024-04-11 15:52:06,,,-78.0
2024-04-11 15:52:07,,,-78.0
2024-04-11 15:52:08,,,-78.0
2024-04-11 15:52:09,,,-78.0
2024-04-11 15:52:10,,,-78.0
2024-04-11 15:52:22,-86.0,-86.0,-83.0
2024-04-11 15:52:24,-86.0,-86.0,-83.0
2024-04-11 15:52:25,,-86.0,-83.0
2024-04-11 15:52:26,-86.0,,
2024-04-11 15:52:29,-88.0,,
2024-04-11 15:52:30,-88.0,,
2024-04-11 15:52:31,-88.0,,
2024-04-11 15:52:34,-103.0,,
2024-04-11 15:52:35,-103.0,,
2024-04-11 15:52:36,-103.0,,
2024-04-11 15:52:38,-103.0,,
2024-04-11 15:52:39,-103.0,,
2024-04-11 15:52:40,-103.0,,
2024-04-11 15:52:42,-87.0,,
2024-04-11 15:52:43,-87.0,,
2024-04-11 15:52:44,-87.0,,
2024-04-11 15:52:46,-87.0,,
2024-04-11 15:52:47,-87.0,,
2024-04-11 15:52:53,,,-82.0
2024-04-11 15:52:54,-85.0,,-82.0
2024-04-11 15:52:56,-85.0,,
2024-04-11 15:52:57,-85.0,,
2024-04-11 15:53:05,,,-81.0
2024-04-11 15:53:06,,,-81.0
2024-04-11 15:53:07,,,-81.0
2024-04-11 15:53:09,,,-81.0
2024-04-11 15:53:11,,,-83.0
2024-04-11 15:53:13,,,-83.0
2024-04-11 15:53:14,,,-83.0
2024-04-11 15:53:16,,,-80.0
2024-04-11 15:53:19,,,-80.0
2024-04-11 15:53:20,,,-80.0
2024-04-11 15:53:29,,,-86.0
2024-04-11 15:53:30,,,-86.0
2024-04-11 15:53:32,,,-86.0
2024-04-11 15:53:35,,,-75.0
2024-04-11 15:53:37,,,-75.0
2024-04-11 15:53:42,-87.0,,
2024-04-11 15:53:43,-87.0,,
2024-04-11 15:53:46,-87.0,,
2024-04-11 15:54:05,-83.0,-81.0,-78.0
2024-04-11 15:54:06,,-81.0,-78.0
2024-04-11 15:54:08,-83.0,-81.0,-78.0
2024-04-11 15:54:09,-83.0,,
2024-04-11 15:54:10,-84.0,,
2024-04-11 15:54:11,-84.0,,
2024-04-11 15:54:12,-84.0,,
2024-04-11 15:54:13,-84.0,,
2024-04-11 15:54:22,-86.0,,
2024-04-11 15:54:23,-86.0,,
2024-04-11 15:54:32,-78.0,,
2024-04-11 15:54:34,-78.0,,
2024-04-11 15:54:35,-78.0,,
2024-04-11 15:54:40,-84.0,,
2024-04-11 15:54:41,-84.0,,
2024-04-11 15:54:48,-80.0,,
2024-04-11 15:54:49,-80.0,,
2024-04-11 15:54:50,-80.0,,
2024-04-11 15:54:52,-80.0,,
2024-04-11 15:54:53,-80.0,,
2024-04-11 15:55:20,-90.0,,
2024-04-11 15:55:21,-90.0,,
2024-04-11 15:55:22,-90.0,,
2024-04-11 15:55:36,-79.0,,
2024-04-11 15:55:37,-79.0,,
2024-04-11 15:55:38,-79.0,,
2024-04-11 15:55:45,-82.0,-82.0,
2024-04-11 15:55:47,-82.0,-82.0,
2024-04-11 15:55:48,-82.0,-82.0,
2024-04-11 15:55:49,-83.0,-82.0,
2024-04-11 15:55:51,-83.0,-82.0,
2024-04-11 15:55:52,-83.0,-82.0,
2024-04-11 15:55:56,-87.0,,
2024-04-11 15:55:57,-87.0,,
2024-04-11 15:55:58,-87.0,,
2024-04-11 15:56:02,-85.0,-88.0,-86.0
2024-04-11 15:56:04,-85.0,-88.0,-86.0
2024-04-11 15:56:05,-85.0,-88.0,-86.0
2024-04-11 15:56:06,,-88.0,-86.0
2024-04-11 15:56:07,,,-86.0
2024-04-11 15:56:08,,-88.0,
2024-04-11 15:56:09,,-88.0,-86.0
2024-04-11 15:56:11,,-88.0,
2024-04-11 15:56:12,,-88.0,
2024-04-11 15:56:13,,-88.0,
2024-04-11 15:56:14,,-88.0,
2024-04-11 15:56:24,,-82.0,
2024-04-11 15:56:25,,-82.0,
2024-04-11 15:56:26,,-82.0,
2024-04-11 15:56:27,,-82.0,
2024-04-11 15:56:28,,-82.0,
2024-04-11 15:56:30,,-82.0,
2024-04-11 15:56:31,,-82.0,
2024-04-11 15:56:36,-84.0,,
2024-04-11 15:56:37,-84.0,,
2024-04-11 15:56:40,-84.0,,
2024-04-11 15:57:19,-85.0,,
2024-04-11 15:57:20,-85.0,,
2024-04-11 15:57:21,-85.0,,
2024-04-11 15:57:29,-84.0,,
2024-04-11 15:57:30,-84.0,,
2024-04-11 15:57:53,-80.0,,
2024-04-11 15:58:39,-85.0,,
2024-04-11 15:58:41,-85.0,,
2024-04-11 15:58:42,-85.0,,
2024-04-11 15:58:43,-85.0,,
2024-04-11 15:58:45,-85.0,,
2024-04-11 15:58:47,-88.0,,
2024-04-11 15:58:50,-88.0,,
2024-04-11 15:58:55,-89.0,,
2024-04-11 15:58:56,-89.0,,
2024-04-11 15:58:59,-89.0,,-85.0
2024-04-11 15:59:00,-89.0,,
2024-04-11 15:59:01,-89.0,,-85.0
2024-04-11 15:59:02,-89.0,,-85.0
2024-04-11 15:59:08,,,-84.0
2024-04-11 15:59:09,,,-84.0
2024-04-11 15:59:11,-87.0,,-84.0
2024-04-11 15:59:12,-87.0,,-84.0
2024-04-11 15:59:14,-87.0,,-84.0
2024-04-11 15:59:15,-87.0,,-84.0
2024-04-11 15:59:16,,,-84.0
2024-04-11 15:59:17,,,-84.0
2024-04-11 15:59:19,,,-84.0
2024-04-11 15:59:21,-79.0,,
2024-04-11 15:59:22,-79.0,,
2024-04-11 15:59:55,-88.0,-86.0,
2024-04-11 15:59:56,-88.0,-86.0,
2024-04-11 16:00:04,,,-78.0
2024-04-11 16:00:06,,,-78.0
2024-04-11 16:00:07,,,-78.0
2024-04-11 16:00:18,-87.0,,
2024-04-11 16:00:20,-87.0,,
2024-04-11 16:00:28,,,-83.0
2024-04-11 16:00:29,-89.0,,-83.0
2024-04-11 16:00:30,-89.0,,-83.0
2024-04-11 16:00:38,,,-77.0
2024-04-11 16:00:39,,,-77.0
2024-04-11 16:00:41,,,-77.0
2024-04-11 16:00:42,,,-77.0
2024-04-11 16:00:43,,,-77.0
2024-04-11 16:00:46,,,-80.0
2024-04-11 16:00:47,,,-83.0
2024-04-11 16:00:48,,,-83.0
2024-04-11 16:00:52,,,-81.0
2024-04-11 16:00:54,,,-81.0
2024-04-11 16:01:01,,,-85.0
2024-04-11 16:01:02,,,-85.0
2024-04-11 16:01:03,,,-85.0
2024-04-11 16:01:04,,,-85.0
2024-04-11 16:01:05,,,-85.0
2024-04-11 16:01:16,-85.0,,
2024-04-11 16:01:17,-85.0,,
2024-04-11 16:01:20,-85.0,,
2024-04-11 16:01:21,,,-81.0
2024-04-11 16:01:22,,,-81.0
2024-04-11 16:01:24,,,-81.0
2024-04-11 16:01:39,,,-76.0
2024-04-11 16:01:40,,,-76.0
2024-04-11 16:01:43,,,-76.0
2024-04-11 16:01:47,,,-83.0
2024-04-11 16:01:48,,,-83.0
2024-04-11 16:01:50,,,-83.0
2024-04-11 16:01:57,,-92.0,
2024-04-11 16:01:58,,-92.0,
2024-04-11 16:02:04,-85.0,,
2024-04-11 16:02:05,-85.0,,
2024-04-11 16:02:06,-85.0,,
2024-04-11 16:02:09,-85.0,,
2024-04-11 16:02:10,-83.0,,-88.0
2024-04-11 16:02:12,-83.0,,-88.0
2024-04-11 16:02:13,-83.0,,-88.0
2024-04-11 16:02:24,,-88.0,-82.0
2024-04-11 16:02:25,,-88.0,-82.0
2024-04-11 16:02:26,,-88.0,-82.0
2024-04-11 16:02:27,,-88.0,
2024-04-11 16:02:28,,-88.0,-83.0
2024-04-11 16:02:31,-85.0,-88.0,-80.0
2024-04-11 16:02:32,-85.0,-88.0,-77.0
2024-04-11 16:02:34,-85.0,-88.0,-77.0
2024-04-11 16:02:35,,,-77.0
2024-04-11 16:02:36,,,-83.0
2024-04-11 16:02:37,-87.0,,
2024-04-11 16:02:39,-87.0,,-83.0
2024-04-11 16:02:40,-87.0,,-83.0
2024-04-11 16:02:42,-87.0,,-81.0
2024-04-11 16:02:43,,,-81.0
2024-04-11 16:02:44,,,-81.0
2024-04-11 16:02:45,-87.0,,
2024-04-11 16:03:00,-82.0,,
2024-04-11 16:03:01,-82.0,,
2024-04-11 16:03:04,,,-82.0
2024-04-11 16:03:06,,,-82.0
2024-04-11 16:03:08,-81.0,,
2024-04-11 16:03:09,-81.0,,
2024-04-11 16:03:10,-81.0,,
2024-04-11 16:03:12,,,-87.0
2024-04-11 16:03:14,,,-87.0
2024-04-11 16:03:15,,,-82.0
2024-04-11 16:03:16,,,-82.0
2024-04-11 16:03:18,,,-82.0
2024-04-11 16:03:19,,,-82.0
2024-04-11 16:03:21,,,-82.0
2024-04-11 16:03:22,,,-82.0
2024-04-11 16:03:23,-89.0,,
2024-04-11 16:03:27,-89.0,,
2024-04-11 16:03:29,-89.0,,
2024-04-11 16:03:30,-89.0,,
2024-04-11 16:03:39,-79.0,,
2024-04-11 16:03:40,-79.0,,
2024-04-11 16:03:46,,,-82.0
2024-04-11 16:03:47,,,-82.0
2024-04-11 16:03:50,,,-77.0
2024-04-11 16:03:51,-83.0,,
2024-04-11 16:03:52,-83.0,,-77.0
2024-04-11 16:03:54,-83.0,,
2024-04-11 16:03:55,,,-82.0
2024-04-11 16:03:56,,,-82.0
2024-04-11 16:03:59,-78.0,,-82.0
2024-04-11 16:04:00,-78.0,,
2024-04-11 16:04:01,-78.0,,
2024-04-11 16:04:02,,,-82.0
2024-04-11 16:04:04,,,-82.0
2024-04-11 16:04:05,,,-82.0
2024-04-11 16:04:07,-87.0,,-84.0
2024-04-11 16:04:08,,,-84.0
2024-04-11 16:04:09,-87.0,,
2024-04-11 16:04:10,-87.0,,-84.0
2024-04-11 16:04:11,-87.0,,
2024-04-11 16:04:12,-87.0,,-82.0
2024-04-11 16:04:13,-87.0,,-82.0
2024-04-11 16:04:17,,,-81.0
2024-04-11 16:04:19,-81.0,,
2024-04-11 16:04:21,-81.0,,
2024-04-11 16:04:23,-84.5,,
