timestamp,Realme_6Pro,RedmiNote_11,Vivo_Y21T
2024-04-11 16:01:29,-73.0,,
2024-04-11 16:01:32,-74.0,,
2024-04-11 16:01:33,-74.0,,
2024-04-11 16:01:34,,,-75.0
2024-04-11 16:01:35,,,-75.0
2024-04-11 16:01:37,,,-75.0
2024-04-11 16:01:43,-74.0,,
2024-04-11 16:01:45,-74.0,,
2024-04-11 16:01:46,,-78.0,-73.0
2024-04-11 16:01:51,,-77.0,
2024-04-11 16:01:52,,-77.0,
2024-04-11 16:01:54,,-77.0,
2024-04-11 16:01:55,,,-75.0
2024-04-11 16:01:56,,,-75.0
2024-04-11 16:01:57,,,-75.0
2024-04-11 16:02:06,,-79.0,
2024-04-11 16:02:08,,-79.0,
2024-04-11 16:02:09,,-79.0,
2024-04-11 16:02:10,-75.0,,
2024-04-11 16:02:12,-75.0,,
2024-04-11 16:02:13,-75.0,,
2024-04-11 16:02:14,-75.0,,
2024-04-11 16:02:16,-75.0,-79.0,
2024-04-11 16:02:17,-75.0,-79.0,
2024-04-11 16:02:18,-75.0,-79.0,
2024-04-11 16:02:19,-75.0,,
2024-04-11 16:02:22,-75.0,,
2024-04-11 16:02:24,-73.0,,
2024-04-11 16:02:26,-73.0,,
2024-04-11 16:02:27,-73.0,,
2024-04-11 16:02:28,-73.0,,
2024-04-11 16:02:30,,-78.0,
2024-04-11 16:02:31,,-78.0,
2024-04-11 16:02:32,,-78.0,
2024-04-11 16:02:34,,-78.0,
2024-04-11 16:02:35,,-78.0,
2024-04-11 16:02:36,,-78.0,
2024-04-11 16:02:38,-74.0,,
2024-04-11 16:02:45,,-76.0,
2024-04-11 16:02:47,-73.0,,
2024-04-11 16:02:48,-73.0,,
2024-04-11 16:02:49,,,-72.0
2024-04-11 16:02:53,,-79.0,-72.0
2024-04-11 16:02:55,,-79.0,-72.0
2024-04-11 16:02:56,,-79.0,-72.0
2024-04-11 16:02:57,,-76.0,
2024-04-11 16:02:59,,-76.0,
2024-04-11 16:03:00,,-76.0,
2024-04-11 16:03:09,,-78.0,
2024-04-11 16:03:10,,-78.0,
2024-04-11 16:03:12,,-78.0,
2024-04-11 16:03:13,,-77.0,
2024-04-11 16:03:14,,-77.0,
2024-04-11 16:03:15,,-77.0,
2024-04-11 16:03:21,-73.0,,
2024-04-11 16:03:22,-73.0,,
2024-04-11 16:03:23,-73.0,,
2024-04-11 16:03:24,-73.0,-79.0,-73.0
2024-04-11 16:03:26,-73.0,,
2024-04-11 16:03:27,-73.0,,
2024-04-11 16:03:29,-73.0,,
2024-04-11 16:03:30,-73.0,,
2024-04-11 16:03:31,-73.0,,
2024-04-11 16:03:36,,-79.0,-72.0
2024-04-11 16:03:40,,,-74.0
2024-04-11 16:03:46,-73.0,-78.0,-73.0
2024-04-11 16:03:47,,-78.0,
2024-04-11 16:03:48,-73.0,-78.0,-73.0
2024-04-11 16:03:50,,-78.0,-74.0
2024-04-11 16:03:51,,-78.0,-74.0
2024-04-11 16:03:52,,-78.0,-73.0
2024-04-11 16:03:54,-72.0,,
2024-04-11 16:03:56,-73.0,-78.0,-75.0
2024-04-11 16:04:04,,,-73.0
2024-04-11 16:04:05,,,-73.0
2024-04-11 16:04:07,,,-73.0
2024-04-11 16:04:12,,-78.0,
2024-04-11 16:04:13,,-78.0,
2024-04-11 16:04:15,,-78.0,
2024-04-11 16:04:16,,-78.0,
2024-04-11 16:04:17,,-78.0,
2024-04-11 16:04:18,,-78.0,
2024-04-11 16:04:33,-73.0,,
2024-04-11 16:04:34,-73.0,,
2024-04-11 16:04:35,-73.0,,
2024-04-11 16:04:37,-73.0,,-76.0
2024-04-11 16:04:38,-73.0,,-76.0
2024-04-11 16:04:39,-73.0,,-76.0
2024-04-11 16:04:48,,-78.0,-73.0
2024-04-11 16:04:49,,-78.0,-73.0
2024-04-11 16:04:51,,-78.0,-73.0
2024-04-11 16:04:52,,-78.0,-73.0
2024-04-11 16:04:54,,-78.0,-73.0
2024-04-11 16:04:55,,-78.0,-73.0
2024-04-11 16:04:56,,-78.0,-73.0
2024-04-11 16:04:58,,-78.0,-73.0
2024-04-11 16:04:59,,-78.0,-73.0
2024-04-11 16:05:00,,-79.0,-75.0
2024-04-11 16:05:02,,-79.0,-75.0
2024-04-11 16:05:03,,-79.0,-75.0
2024-04-11 16:05:04,,-79.0,-75.0
2024-04-11 16:05:09,,-79.0,
2024-04-11 16:05:10,-73.0,,-73.0
2024-04-11 16:05:11,-73.0,,-73.0
2024-04-11 16:05:12,-73.0,,-73.0
2024-04-11 16:05:13,-73.0,-79.0,-73.0
2024-04-11 16:05:15,-73.0,,
2024-04-11 16:05:16,-73.0,,
2024-04-11 16:05:17,-70.0,,-75.0
2024-04-11 16:05:18,,,-75.0
2024-04-11 16:05:20,,,-75.0
2024-04-11 16:05:21,,-78.0,
2024-04-11 16:05:23,,-78.0,
2024-04-11 16:05:24,,-78.0,
2024-04-11 16:05:25,-74.0,-77.0,-73.0
2024-04-11 16:05:29,-73.0,,
2024-04-11 16:05:30,-73.0,,
2024-04-11 16:05:32,-73.0,,
2024-04-11 16:05:33,-74.0,,
2024-04-11 16:05:35,-74.0,,-74.0
2024-04-11 16:05:36,,,-74.0
2024-04-11 16:05:37,-74.0,-78.0,-75.0
2024-04-11 16:05:38,,-78.0,
2024-04-11 16:05:40,,-78.0,-75.0
2024-04-11 16:05:41,,-78.0,-75.0
2024-04-11 16:05:42,-74.0,-78.0,
2024-04-11 16:05:44,-74.0,-78.0,
2024-04-11 16:05:45,-74.0,-78.0,
2024-04-11 16:05:46,,-78.0,
2024-04-11 16:05:48,,-78.0,
2024-04-11 16:05:49,,-78.0,
2024-04-11 16:05:50,-73.0,-78.0,
2024-04-11 16:05:52,-73.0,-78.0,
2024-04-11 16:05:53,,-78.0,
2024-04-11 16:05:54,-73.0,,
2024-04-11 16:05:56,-73.0,,
2024-04-11 16:05:57,-73.0,,
2024-04-11 16:06:01,-73.0,-79.0,
2024-04-11 16:06:05,-73.0,-78.0,
2024-04-11 16:06:13,-74.0,,
2024-04-11 16:06:17,-72.0,,-74.0
2024-04-11 16:06:18,-72.0,,-74.0
2024-04-11 16:06:20,-72.0,,-74.0
2024-04-11 16:06:21,,-79.0,
2024-04-11 16:06:22,,-79.0,
2024-04-11 16:06:24,,-79.0,
2024-04-11 16:06:25,,,-75.0
2024-04-11 16:06:29,-74.0,,
2024-04-11 16:06:37,,-78.0,
2024-04-11 16:06:38,,-78.0,
2024-04-11 16:06:40,,-78.0,
2024-04-11 16:06:41,,-78.0,-73.0
2024-04-11 16:06:45,,-78.0,
2024-04-11 16:06:46,,-78.0,
2024-04-11 16:06:48,,-78.0,
2024-04-11 16:06:49,-73.0,,
2024-04-11 16:06:50,-73.0,,
2024-04-11 16:06:53,-73.0,-78.0,-76.0
2024-04-11 16:06:54,-73.0,,
2024-04-11 16:06:56,-73.0,,
2024-04-11 16:06:57,-73.0,-78.0,
2024-04-11 16:07:01,,-78.0,
2024-04-11 16:07:02,,-78.0,
2024-04-11 16:07:04,,-78.0,
2024-04-11 16:07:05,-74.0,,-78.0
2024-04-11 16:07:06,-74.0,,-78.0
2024-04-11 16:07:08,-74.0,,-78.0
2024-04-11 16:07:09,-74.0,-77.0,-75.0
2024-04-11 16:07:10,-74.0,,
2024-04-11 16:07:12,-74.0,,
2024-04-11 16:07:13,,,-70.0
2024-04-11 16:07:14,-68.0,,
2024-04-11 16:07:17,,,-73.0
2024-04-11 16:07:21,,-78.0,-76.0
2024-04-11 16:07:22,,-78.0,
2024-04-11 16:07:24,,-78.0,
2024-04-11 16:07:41,-73.0,-78.0,-74.0
2024-04-11 16:07:45,,-77.0,
2024-04-11 16:07:46,,-77.0,
2024-04-11 16:07:47,,-77.0,
2024-04-11 16:07:49,-72.0,-78.0,
2024-04-11 16:07:50,-72.0,-78.0,
2024-04-11 16:07:51,-72.0,-78.0,
2024-04-11 16:07:53,,-77.0,
2024-04-11 16:07:54,,-77.0,
2024-04-11 16:07:55,,-77.0,
2024-04-11 16:07:57,,-77.0,
2024-04-11 16:07:58,,-77.0,
2024-04-11 16:08:00,,-77.0,
2024-04-11 16:08:13,-75.0,,
2024-04-11 16:08:17,,-78.0,
2024-04-11 16:08:18,,-78.0,
2024-04-11 16:08:19,,-78.0,
2024-04-11 16:08:21,,-78.0,
2024-04-11 16:08:22,,-78.0,
2024-04-11 16:08:23,,-78.0,
2024-04-11 16:08:25,,-78.0,
2024-04-11 16:08:37,-73.0,,
2024-04-11 16:08:40,,,-74.0
