timestamp,TechnoCamon_20,Xiaomipoco_X3
2024-04-11 15:57:36,-70.0,
2024-04-11 15:57:37,-70.0,
2024-04-11 15:57:40,,-78.0
2024-04-11 15:57:42,,-78.0
2024-04-11 15:57:43,,-78.0
2024-04-11 15:57:44,-69.0,-78.0
2024-04-11 15:57:53,,-82.0
2024-04-11 15:57:55,,-82.0
2024-04-11 15:57:56,,-82.0
2024-04-11 15:57:57,,-82.0
2024-04-11 15:58:07,-69.0,
2024-04-11 15:58:14,-69.0,-78.0
2024-04-11 15:58:15,-69.0,-78.0
2024-04-11 15:58:16,,-78.0
2024-04-11 15:58:17,,-78.0
2024-04-11 15:58:18,-70.0,
2024-04-11 15:58:19,-70.0,
2024-04-11 15:58:20,-70.0,
2024-04-11 15:58:22,-77.0,
2024-04-11 15:58:25,,-82.0
2024-04-11 15:58:26,,-82.0
2024-04-11 15:58:28,,-82.0
2024-04-11 15:58:29,,-82.0
2024-04-11 15:58:34,,-82.0
2024-04-11 15:58:36,,-82.0
2024-04-11 15:58:37,,-82.0
2024-04-11 15:58:38,-74.0,-80.0
2024-04-11 15:58:39,-74.0,
2024-04-11 15:58:42,-74.0,
2024-04-11 15:58:45,-71.0,
2024-04-11 15:58:46,-71.0,
2024-04-11 15:58:53,,-78.0
2024-04-11 15:59:00,-77.0,-84.0
2024-04-11 15:59:02,-77.0,
2024-04-11 15:59:03,-77.0,
2024-04-11 15:59:04,-74.0,
2024-04-11 15:59:05,-74.0,
2024-04-11 15:59:07,-74.0,
2024-04-11 15:59:14,-69.0,
2024-04-11 15:59:15,-69.0,
2024-04-11 15:59:17,-69.0,-78.0
2024-04-11 15:59:18,-69.0,
2024-04-11 15:59:21,-69.0,-81.0
2024-04-11 15:59:26,,-78.0
2024-04-11 15:59:27,,-78.0
2024-04-11 15:59:29,,-78.0
2024-04-11 15:59:30,-68.0,-78.0
2024-04-11 15:59:35,-70.0,-78.0
2024-04-11 15:59:36,-70.0,-78.0
2024-04-11 15:59:37,,-78.0
2024-04-11 15:59:39,,-78.0
2024-04-11 16:00:01,-71.0,-81.0
2024-04-11 16:00:03,-71.0,-81.0
2024-04-11 16:00:04,-71.0,-81.0
2024-04-11 16:00:06,,-80.0
2024-04-11 16:00:11,-75.0,
2024-04-11 16:00:12,-75.0,
2024-04-11 16:00:13,-75.0,
2024-04-11 16:00:15,,-77.0
2024-04-11 16:00:20,,-76.0
2024-04-11 16:00:21,,-76.0
2024-04-11 16:00:22,,-76.0
2024-04-11 16:00:23,,-76.0
2024-04-11 16:00:29,,-80.0
2024-04-11 16:00:30,,-80.0
2024-04-11 16:00:31,,-80.0
2024-04-11 16:00:33,,-80.0
2024-04-11 16:00:34,-76.0,
2024-04-11 16:00:35,-76.0,
2024-04-11 16:00:47,-67.0,-78.0
2024-04-11 16:00:48,-67.0,-78.0
2024-04-11 16:00:50,-67.0,-78.0
2024-04-11 16:00:52,-75.0,
2024-04-11 16:00:54,-75.0,
2024-04-11 16:00:55,-75.0,
2024-04-11 16:00:56,-75.0,
2024-04-11 16:00:57,-71.0,-79.0
2024-04-11 16:00:59,-71.0,
2024-04-11 16:01:00,-71.0,
2024-04-11 16:01:01,-71.0,
2024-04-11 16:01:02,-71.0,
2024-04-11 16:01:09,-72.0,
2024-04-11 16:01:10,-72.0,
2024-04-11 16:01:12,-72.0,
2024-04-11 16:01:13,-72.0,
2024-04-11 16:01:15,-72.0,
2024-04-11 16:01:21,-75.0,-81.0
2024-04-11 16:01:22,-75.0,
2024-04-11 16:01:24,-75.0,
2024-04-11 16:01:25,-75.0,
2024-04-11 16:01:26,-73.0,
2024-04-11 16:01:48,-68.0,-75.0
2024-04-11 16:01:50,-68.0,-75.0
2024-04-11 16:01:51,-68.0,-75.0
2024-04-11 16:01:52,-68.0,-75.0
2024-04-11 16:01:53,,-76.0
2024-04-11 16:01:55,,-76.0
2024-04-11 16:01:56,,-76.0
2024-04-11 16:02:01,-75.0,-79.0
2024-04-11 16:02:04,-75.0,
2024-04-11 16:02:15,,-81.0
2024-04-11 16:02:20,-73.0,
2024-04-11 16:02:21,-73.0,
2024-04-11 16:02:22,-73.0,
2024-04-11 16:02:25,-68.0,
2024-04-11 16:02:26,-68.0,
2024-04-11 16:02:27,-68.0,
2024-04-11 16:02:34,,-80.0
2024-04-11 16:02:35,,-80.0
2024-04-11 16:02:36,,-80.0
2024-04-11 16:02:37,,-80.0
2024-04-11 16:02:43,,-79.0
2024-04-11 16:02:44,,-79.0
2024-04-11 16:02:45,,-79.0
2024-04-11 16:02:47,,-79.0
2024-04-11 16:02:48,,-79.0
2024-04-11 16:02:49,,-79.0
2024-04-11 16:02:56,-76.0,
2024-04-11 16:02:57,-76.0,
2024-04-11 16:03:00,-70.0,
2024-04-11 16:03:09,,-80.0
2024-04-11 16:03:13,,-81.0
2024-04-11 16:03:14,,-81.0
2024-04-11 16:03:15,,-81.0
2024-04-11 16:03:16,-69.0,-77.0
2024-04-11 16:03:21,-69.0,
2024-04-11 16:03:22,-69.0,
2024-04-11 16:03:23,-69.0,
2024-04-11 16:03:26,,-79.0
2024-04-11 16:03:27,,-79.0
2024-04-11 16:03:29,,-79.0
2024-04-11 16:03:39,-75.0,-83.0
2024-04-11 16:03:40,-75.0,
2024-04-11 16:03:41,-75.0,
2024-04-11 16:03:47,-69.0,
2024-04-11 16:03:48,-69.0,
2024-04-11 16:03:50,-69.0,
2024-04-11 16:04:04,-69.0,-78.0
2024-04-11 16:04:05,-69.0,-78.0
2024-04-11 16:04:07,-69.0,-78.0
2024-04-11 16:04:08,-69.0,-83.0
2024-04-11 16:04:13,,-77.0
2024-04-11 16:04:14,,-77.0
2024-04-11 16:04:16,,-77.0
2024-04-11 16:04:17,,-80.0
2024-04-11 16:04:18,,-80.0
2024-04-11 16:04:19,,-80.0
2024-04-11 16:04:24,,-75.0
2024-04-11 16:04:32,,-81.0
2024-04-11 16:04:33,,-81.0
2024-04-11 16:04:34,,-81.0
2024-04-11 16:04:35,,-81.0
2024-04-11 16:04:37,-70.0,-81.0
2024-04-11 16:04:38,-70.0,-81.0
2024-04-11 16:04:39,-70.0,-81.0
2024-04-11 16:04:41,-75.0,-81.0
2024-04-11 16:04:42,-75.0,-81.0
2024-04-11 16:04:43,-75.0,-81.0
2024-04-11 16:04:44,-76.0,-82.0
2024-04-11 16:04:45,-76.0,
2024-04-11 16:04:46,-76.0,
2024-04-11 16:04:48,-76.0,
2024-04-11 16:04:54,-69.0,
2024-04-11 16:04:55,-69.0,
2024-04-11 16:04:56,-69.0,
2024-04-11 16:04:58,-69.0,
2024-04-11 16:04:59,-69.0,
2024-04-11 16:05:06,-76.0,
2024-04-11 16:05:07,-76.0,
2024-04-11 16:05:08,-76.0,
2024-04-11 16:05:09,-76.0,
2024-04-11 16:05:11,,-82.0
2024-04-11 16:05:12,,-82.0
2024-04-11 16:05:13,,-82.0
2024-04-11 16:05:14,-74.0,-82.0
2024-04-11 16:05:17,,-77.0
2024-04-11 16:05:19,-71.0,
2024-04-11 16:05:20,-71.0,
2024-04-11 16:05:21,-71.0,
2024-04-11 16:05:26,-74.0,
2024-04-11 16:05:32,-71.0,
2024-04-11 16:05:33,-71.0,
2024-04-11 16:05:40,-68.0,
2024-04-11 16:05:41,-68.0,
2024-04-11 16:05:42,-68.0,
2024-04-11 16:05:45,-70.0,
2024-04-11 16:05:46,-70.0,
2024-04-11 16:05:47,-70.0,
2024-04-11 16:05:48,-75.0,-82.0
2024-04-11 16:05:49,-75.0,
2024-04-11 16:05:50,-75.0,
2024-04-11 16:05:52,-72.0,-80.0
2024-04-11 16:06:10,,-77.0
2024-04-11 16:06:12,,-77.0
2024-04-11 16:06:13,,-77.0
2024-04-11 16:06:18,-70.0,
2024-04-11 16:06:21,-70.0,
2024-04-11 16:06:28,-68.0,-77.0
2024-04-11 16:06:29,-68.0,-77.0
2024-04-11 16:06:30,,-77.0
2024-04-11 16:06:37,,-77.0
2024-04-11 16:06:38,,-77.0
2024-04-11 16:06:40,,-77.0
2024-04-11 16:06:42,,-79.0
2024-04-11 16:06:46,-75.0,
2024-04-11 16:07:05,-69.0,-77.0
2024-04-11 16:07:06,,-77.0
2024-04-11 16:07:08,,-77.0
2024-04-11 16:07:09,,-77.0
2024-04-11 16:07:10,-75.0,-82.0
2024-04-11 16:07:12,-75.0,-82.0
2024-04-11 16:07:13,-75.0,-82.0
2024-04-11 16:07:14,-75.0,-80.0
2024-04-11 16:07:16,-75.0,
2024-04-11 16:07:17,-75.0,
2024-04-11 16:07:18,-75.0,
2024-04-11 16:07:23,-76.0,-81.0
2024-04-11 16:07:29,,-81.0
2024-04-11 16:07:30,,-81.0
2024-04-11 16:07:31,-76.0,
2024-04-11 16:07:33,-76.0,
2024-04-11 16:07:34,-76.0,
2024-04-11 16:07:37,,-81.0
2024-04-11 16:07:38,,-81.0
2024-04-11 16:07:39,,-81.0
2024-04-11 16:07:45,,-81.0
2024-04-11 16:07:55,,-77.0
2024-04-11 16:07:57,,-77.0
2024-04-11 16:07:58,-75.0,
2024-04-11 16:08:00,-75.0,
2024-04-11 16:08:01,-75.0,
2024-04-11 16:08:02,-75.0,-77.0
2024-04-11 16:08:04,-75.0,-77.0
2024-04-11 16:08:05,-75.0,-77.0
2024-04-11 16:08:06,,-77.0
2024-04-11 16:08:15,-75.0,-80.0
2024-04-11 16:08:16,-75.0,-80.0
2024-04-11 16:08:17,-75.0,-80.0
2024-04-11 16:08:18,,-80.0
2024-04-11 16:08:19,-75.0,-81.0
2024-04-11 16:08:21,-75.0,-81.0
2024-04-11 16:08:22,-75.0,-81.0
2024-04-11 16:08:25,,-81.0
2024-04-11 16:08:26,,-81.0
2024-04-11 16:08:37,,-80.0
2024-04-11 16:08:46,-76.0,
2024-04-11 16:08:47,-76.0,
2024-04-11 16:08:48,-76.0,
2024-04-11 16:08:50,-76.0,
2024-04-11 16:08:55,-74.0,
2024-04-11 16:09:06,-69.0,
2024-04-11 16:09:11,-67.0,
2024-04-11 16:09:14,-68.0,-77.0
2024-04-11 16:09:15,,-77.0
2024-04-11 16:09:16,,-77.0
2024-04-11 16:09:18,,-77.0
2024-04-11 16:09:29,-76.0,
2024-04-11 16:09:30,-76.0,
2024-04-11 16:09:33,-68.0,-73.0
2024-04-11 16:09:34,-68.0,
2024-04-11 16:09:36,-68.0,
2024-04-11 16:09:37,-68.0,
2024-04-11 16:09:40,-68.0,
2024-04-11 16:09:44,-69.0,-76.0
2024-04-11 16:09:45,-69.0,
2024-04-11 16:09:46,-69.0,
2024-04-11 16:09:49,-75.0,-79.0
2024-04-11 16:09:50,-75.0,-79.0
2024-04-11 16:09:52,-75.0,-79.0
2024-04-11 16:09:53,-69.0,-77.0
2024-04-11 16:09:54,-69.0,-77.0
2024-04-11 16:09:56,-69.0,
2024-04-11 16:09:57,,-77.0
2024-04-11 16:09:58,,-76.0
2024-04-11 16:10:00,,-76.0
2024-04-11 16:10:01,-69.0,-76.0
2024-04-11 16:10:02,-69.0,-76.0
2024-04-11 16:10:04,-69.0,-76.0
2024-04-11 16:10:05,,-80.0
2024-04-11 16:10:07,,-80.0
2024-04-11 16:10:08,,-80.0
2024-04-11 16:10:09,,-80.0
2024-04-11 16:10:10,-75.0,-81.0
2024-04-11 16:10:12,-75.0,-81.0
2024-04-11 16:10:13,-75.0,-81.0
2024-04-11 16:10:15,,-81.0
2024-04-11 16:10:16,,-77.0
2024-04-11 16:10:17,,-77.0
2024-04-11 16:10:19,-69.0,-77.0
2024-04-11 16:10:20,,-77.0
2024-04-11 16:10:21,,-77.0
2024-04-11 16:10:23,-76.0,-81.0
2024-04-11 16:10:24,-76.0,-81.0
2024-04-11 16:10:25,-76.0,-81.0
2024-04-11 16:10:27,,-82.0
2024-04-11 16:10:36,,-77.0
2024-04-11 16:10:40,,-80.0
2024-04-11 16:10:50,,-80.0
2024-04-11 16:10:51,,-80.0
2024-04-11 16:10:52,,-80.0
2024-04-11 16:10:54,,-80.0
2024-04-11 16:10:55,-68.0,
2024-04-11 16:10:57,-68.0,
2024-04-11 16:11:03,-74.0,
2024-04-11 16:11:08,-67.0,
2024-04-11 16:11:09,-67.0,
2024-04-11 16:11:15,-73.0,
2024-04-11 16:11:20,-71.0,-78.0
2024-04-11 16:11:21,,-78.0
2024-04-11 16:11:22,,-78.0
2024-04-11 16:11:24,,-78.0
2024-04-11 16:11:28,-70.0,-79.0
2024-04-11 16:11:29,,-79.0
2024-04-11 16:11:30,,-79.0
2024-04-11 16:11:31,,-79.0
2024-04-11 16:11:36,-77.0,
2024-04-11 16:11:40,,-75.0
2024-04-11 16:11:41,,-75.0
2024-04-11 16:11:43,,-75.0
2024-04-11 16:11:44,-78.0,-81.0
2024-04-11 16:11:45,-78.0,-81.0
2024-04-11 16:11:47,-68.0,
2024-04-11 16:11:48,-68.0,
2024-04-11 16:11:50,-68.0,
2024-04-11 16:11:51,-68.0,
2024-04-11 16:11:52,-75.0,
2024-04-11 16:11:56,,-76.0
2024-04-11 16:12:01,,-78.0
2024-04-11 16:12:06,-70.0,
2024-04-11 16:12:07,-70.0,
2024-04-11 16:12:08,-70.0,
2024-04-11 16:12:10,-76.0,-79.0
2024-04-11 16:12:11,,-79.0
2024-04-11 16:12:12,,-79.0
2024-04-11 16:12:13,,-79.0
2024-04-11 16:12:14,,-81.0
2024-04-11 16:12:16,,-81.0
2024-04-11 16:12:17,,-81.0
2024-04-11 16:12:18,-76.0,
2024-04-11 16:12:19,-76.0,
2024-04-11 16:12:21,-76.0,
2024-04-11 16:12:22,-87.0,-79.0
2024-04-11 16:12:23,-87.0,-79.0
2024-04-11 16:12:25,-87.0,-79.0
2024-04-11 16:12:26,-87.0,-79.0
2024-04-11 16:12:27,,-79.0
2024-04-11 16:12:29,,-79.0
2024-04-11 16:12:30,,-75.0
2024-04-11 16:12:34,-70.0,-75.0
2024-04-11 16:12:36,-70.0,
2024-04-11 16:12:37,-70.0,
2024-04-11 16:12:51,,-79.0
2024-04-11 16:12:52,,-79.0
2024-04-11 16:12:53,,-79.0
2024-04-11 16:12:55,,-79.0
2024-04-11 16:12:56,,-77.0
2024-04-11 16:12:58,,-77.0
2024-04-11 16:12:59,,-77.0
2024-04-11 16:13:04,,-74.0
2024-04-11 16:13:06,,-74.0
2024-04-11 16:13:07,,-74.0
2024-04-11 16:13:08,-70.0,-75.0
2024-04-11 16:13:10,-70.0,
2024-04-11 16:13:11,-70.0,
2024-04-11 16:13:18,-74.0,
2024-04-11 16:13:19,-74.0,
2024-04-11 16:13:21,-74.0,
2024-04-11 16:13:32,,-79.0
2024-04-11 16:13:33,,-79.0
2024-04-11 16:13:34,,-79.0
2024-04-11 16:13:36,,-79.0
2024-04-11 16:13:40,,-78.0
2024-04-11 16:13:41,,-78.0
2024-04-11 16:13:43,,-78.0
2024-04-11 16:13:48,,-77.0
2024-04-11 16:13:52,-76.0,
2024-04-11 16:13:53,-76.0,
2024-04-11 16:13:54,-76.0,
2024-04-11 16:13:55,-76.0,
2024-04-11 16:13:57,-74.0,
2024-04-11 16:14:02,-75.0,-78.0
2024-04-11 16:14:03,,-78.0
2024-04-11 16:14:05,,-78.0
2024-04-11 16:14:06,,-77.0
2024-04-11 16:14:08,,-77.0
2024-04-11 16:14:09,,-77.0
2024-04-11 16:14:10,,-77.0
2024-04-11 16:14:12,-74.0,-77.0
2024-04-11 16:14:13,,-77.0
2024-04-11 16:14:14,,-77.0
2024-04-11 16:14:15,-68.0,-73.0
2024-04-11 16:14:17,-68.0,
2024-04-11 16:14:18,-68.0,
2024-04-11 16:14:19,-68.0,
2024-04-11 16:14:21,,-75.0
2024-04-11 16:14:27,-74.0,
2024-04-11 16:14:30,-71.0,-73.0
2024-04-11 16:14:35,-68.0,
2024-04-11 16:14:39,-75.0,-78.0
2024-04-11 16:14:44,,-79.0
2024-04-11 16:14:49,,-78.0
2024-04-11 16:14:50,,-78.0
2024-04-11 16:14:56,-73.0,
2024-04-11 16:14:57,-73.0,
