timestamp,Xiaomi_10T
2024-04-11 16:05:42,-83.0
2024-04-11 16:05:44,-83.0
2024-04-11 16:05:46,-83.0
2024-04-11 16:05:49,-83.0
2024-04-11 16:05:54,-86.0
2024-04-11 16:05:56,-86.0
2024-04-11 16:05:57,-86.0
2024-04-11 16:05:58,-86.0
2024-04-11 16:06:00,-86.0
2024-04-11 16:06:01,-86.0
2024-04-11 16:06:04,-86.0
2024-04-11 16:06:06,-86.0
2024-04-11 16:06:07,-86.0
2024-04-11 16:06:09,-86.0
2024-04-11 16:06:10,-86.0
2024-04-11 16:06:12,-86.0
2024-04-11 16:06:13,-86.0
2024-04-11 16:06:14,-86.0
2024-04-11 16:06:16,-86.0
2024-04-11 16:08:49,-84.0
2024-04-11 16:08:50,-84.0
2024-04-11 16:08:51,-84.0
2024-04-11 16:08:53,-84.0
2024-04-11 16:08:55,-84.0
2024-04-11 16:08:58,-84.0
2024-04-11 16:08:59,-84.0
2024-04-11 16:09:01,-84.0
2024-04-11 16:09:02,-84.0
2024-04-11 16:09:03,-84.0
2024-04-11 16:09:04,-84.0
2024-04-11 16:09:07,-84.0
2024-04-11 16:09:09,-84.0
2024-04-11 16:09:10,-84.0
2024-04-11 16:09:11,-84.0
2024-04-11 16:09:14,-84.0
2024-04-11 16:10:58,-77.0
2024-04-11 16:10:59,-77.0
2024-04-11 16:11:02,-77.0
2024-04-11 16:11:29,-83.0
2024-04-11 16:11:30,-83.0
2024-04-11 16:11:32,-83.0
2024-04-11 16:11:33,-83.0
2024-04-11 16:11:34,-83.0
2024-04-11 16:11:37,-83.0
2024-04-11 16:11:39,-83.0
2024-04-11 16:11:41,-83.0
2024-04-11 16:11:43,-83.0
2024-04-11 16:11:45,-83.0
2024-04-11 16:11:46,-83.0
2024-04-11 16:11:47,-83.0
2024-04-11 16:12:25,-88.0
2024-04-11 16:12:26,-88.0
2024-04-11 16:12:28,-88.0
2024-04-11 16:12:29,-88.0
2024-04-11 16:12:30,-88.0
2024-04-11 16:12:32,-82.0
2024-04-11 16:12:33,-82.0
2024-04-11 16:12:34,-82.0
2024-04-11 16:12:36,-82.0
2024-04-11 16:12:37,-82.0
2024-04-11 16:12:39,-82.0
2024-04-11 16:12:40,-82.0
2024-04-11 16:12:41,-82.0
2024-04-11 16:12:44,-82.0
2024-04-11 16:12:46,-82.0
2024-04-11 16:12:48,-82.0
2024-04-11 16:12:49,-82.0
2024-04-11 16:12:52,-82.0
2024-04-11 16:12:53,-82.0
2024-04-11 16:12:56,-82.0
2024-04-11 16:12:58,-82.0
2024-04-11 16:12:59,-82.0
2024-04-11 16:13:00,-82.0
2024-04-11 16:13:02,-82.0
2024-04-11 16:13:03,-82.0
2024-04-11 16:13:04,-82.0
2024-04-11 16:13:06,-82.0
2024-04-11 16:13:08,-82.0
2024-04-11 16:13:09,-82.0
2024-04-11 16:13:10,-82.0
2024-04-11 16:13:12,-82.0
2024-04-11 16:13:13,-82.0
