timestamp,Realme_6Pro,RedmiNote_11,Vivo_Y21T
2024-04-11 16:02:53,-59.0,,
2024-04-11 16:02:55,-59.0,,
2024-04-11 16:02:56,-59.0,,
2024-04-11 16:02:57,-63.0,-52.0,-70.0
2024-04-11 16:02:59,,-52.0,
2024-04-11 16:03:00,,-52.0,
2024-04-11 16:03:01,-71.0,-55.0,-68.0
2024-04-11 16:03:03,-71.0,,-68.0
2024-04-11 16:03:04,-71.0,,-68.0
2024-04-11 16:03:05,-71.0,,-68.0
2024-04-11 16:03:06,-62.0,-52.0,-58.0
2024-04-11 16:03:10,-65.0,-58.0,-62.0
2024-04-11 16:03:12,,,-62.0
2024-04-11 16:03:13,,,-62.0
2024-04-11 16:03:14,,,-62.0
2024-04-11 16:03:16,-56.0,,
2024-04-11 16:03:19,-52.0,-47.0,-51.0
2024-04-11 16:03:20,-52.0,-47.0,-51.0
2024-04-11 16:03:22,-52.0,-47.0,-51.0
2024-04-11 16:03:23,-61.0,-57.0,-66.0
2024-04-11 16:03:24,,-57.0,-66.0
2024-04-11 16:03:26,,-57.0,-66.0
2024-04-11 16:03:27,,-57.0,-66.0
2024-04-11 16:03:32,-64.0,-48.0,
2024-04-11 16:03:34,-64.0,,
2024-04-11 16:03:35,-64.0,,
2024-04-11 16:03:36,-64.0,,
2024-04-11 16:03:37,-72.0,-51.0,
2024-04-11 16:03:39,,,-63.0
2024-04-11 16:03:40,,,-63.0
2024-04-11 16:03:42,,,-60.0
2024-04-11 16:03:43,,,-60.0
2024-04-11 16:03:44,,,-60.0
2024-04-11 16:03:46,-53.0,-46.0,-58.0
2024-04-11 16:03:47,-53.0,-46.0,
2024-04-11 16:03:48,-53.0,,-58.0
2024-04-11 16:03:50,-53.0,,-58.0
2024-04-11 16:03:51,-67.0,-53.0,
2024-04-11 16:03:52,-67.0,-53.0,
2024-04-11 16:03:54,-67.0,-53.0,
2024-04-11 16:03:55,-66.0,-57.0,
2024-04-11 16:03:56,-66.0,,
2024-04-11 16:03:58,-66.0,,
2024-04-11 16:03:59,-59.0,-53.0,-65.0
2024-04-11 16:04:00,-59.0,,
2024-04-11 16:04:01,-59.0,,
2024-04-11 16:04:03,-59.0,,
2024-04-11 16:04:08,-60.0,-60.0,-61.0
2024-04-11 16:04:09,-60.0,-60.0,-61.0
2024-04-11 16:04:11,,,-61.0
2024-04-11 16:04:12,-56.0,-51.0,-62.0
2024-04-11 16:04:16,-65.0,-61.0,-65.0
2024-04-11 16:04:17,,-61.0,
2024-04-11 16:04:18,-65.0,-61.0,
2024-04-11 16:04:20,,-54.0,-60.0
2024-04-11 16:04:21,,,-60.0
2024-04-11 16:04:22,,,-60.0
2024-04-11 16:04:23,-55.0,,-59.0
2024-04-11 16:04:25,-55.0,,-59.0
2024-04-11 16:04:26,-55.0,,
2024-04-11 16:04:28,,-58.0,-64.0
2024-04-11 16:04:29,,,-64.0
2024-04-11 16:04:30,,,-64.0
2024-04-11 16:04:31,-68.0,-49.0,-61.0
2024-04-11 16:04:33,-68.0,-49.0,-61.0
2024-04-11 16:04:34,-68.0,-49.0,-61.0
2024-04-11 16:04:35,-68.0,,
2024-04-11 16:04:37,-52.0,,-60.0
2024-04-11 16:04:38,,,-60.0
2024-04-11 16:04:41,,,-61.0
