floorid,roomid,channel_cap1,channel_cap2,channel_cap3,signal_strength_cap1,signal_strength_cap2,signal_strength_cap3
1,214,2457,2452,0,-80,-65,100
1,214,2457,2452,0,-74,-65,100
1,214,2457,2457,0,-74,-63,100
1,214,2457,2452,0,-80,-63,100
1,214,2457,2452,0,-80,-64,100
1,214,2457,2452,0,-74,-63,100
1,214,2457,2452,0,-74,-65,100
1,214,2457,2457,0,-74,-63,100
1,214,2457,2457,0,-80,-63,100
1,214,2457,2452,0,-74,-64,100
1,214,2457,2457,0,-80,-63,100
1,214,2457,2457,0,-80,-63,100
1,214,2457,2452,0,-74,-63,100
1,214,2457,2452,0,-80,-65,100
1,214,2457,2452,0,-74,-64,100
1,214,2457,2452,0,-80,-65,100
1,214,2457,2452,0,-74,-63,100
1,214,2457,2452,0,-80,-65,100
1,214,2457,2452,0,-74,-63,100
1,214,2457,2452,0,-80,-65,100
1,214,2457,2457,0,-80,-58,100
1,214,2457,2457,0,-74,-63,100
1,214,2457,2452,0,-74,-63,100
1,214,2457,2452,0,-80,-63,100
1,214,2457,2452,0,-80,-64,100
1,214,2457,2457,0,-74,-63,100
1,214,2457,2457,0,-74,-63,100
1,214,2457,2452,0,-80,-64,100
1,214,2457,2452,0,-80,-65,100
1,214,2457,2452,0,-74,-64,100
1,214,2457,2457,0,-74,-63,100
1,214,2457,2457,0,-80,-58,100
1,214,2457,2452,0,-74,-63,100
1,214,2457,2457,0,-80,-58,100
1,214,2457,2457,0,-74,-63,100
1,214,2457,2452,0,-80,-63,100
1,214,2457,2452,0,-74,-64,100
1,214,2457,2457,0,-74,-58,100
1,214,2457,2452,0,-74,-63,100
1,214,2457,2457,0,-80,-63,100
1,214,2457,2457,0,-74,-58,100
1,214,2457,2452,0,-74,-63,100
1,214,2457,2457,0,-74,-58,100
1,214,2457,2452,0,-74,-65,100
1,214,2457,2452,0,-80,-63,100
1,214,2457,2452,0,-80,-64,100
1,214,2457,2452,0,-80,-63,100
1,214,2457,2452,0,-74,-65,100
1,214,2457,2452,0,-74,-64,100
1,214,2457,2452,0,-74,-63,100
1,214,2457,2457,0,-80,-58,100
1,214,2457,2457,0,-74,-63,100
1,214,2457,2457,0,-74,-58,100
1,214,2457,2457,0,-80,-63,100
16,214,2457,2457,0,-75,-52,100
16,214,2457,2457,0,-75,-52,100
16,214,2457,2457,0,-75,-50,100
16,214,2457,2457,0,-75,-52,100
16,214,2457,2457,0,-79,-50,100
16,214,2457,2457,0,-75,-52,100
16,214,2457,2457,0,-79,-50,100
16,214,2457,2457,0,-79,-52,100
16,214,2457,2457,0,-79,-52,100
16,214,2457,2457,0,-79,-50,100
16,214,2457,2457,0,-75,-50,100
16,214,2457,2457,0,-75,-50,100
16,214,2457,2457,0,-79,-52,100
16,214,2457,2457,0,-79,-50,100
16,214,2457,2457,0,-79,-52,100
16,214,2457,2457,0,-75,-52,100
16,214,2457,2457,0,-75,-50,100
16,214,2457,2457,0,-75,-50,100
16,214,2457,2457,0,-75,-52,100
16,214,2457,2457,0,-79,-52,100
16,214,2457,2457,0,-79,-52,100
16,214,2457,2457,0,-79,-52,100
16,214,2457,2457,0,-79,-50,100
16,214,2457,2457,0,-79,-50,100
16,214,2457,2457,0,-75,-50,100
16,214,2457,2457,0,-79,-52,100
16,214,2457,2457,0,-79,-52,100
16,214,2457,2457,0,-75,-52,100
16,214,2457,2457,0,-79,-50,100
16,214,2457,2457,0,-75,-52,100
16,214,2457,2457,0,-75,-50,100
16,214,2457,2457,0,-75,-52,100
16,214,2457,2457,0,-79,-52,100
16,214,2457,2457,0,-75,-52,100
16,214,2457,2457,0,-79,-50,100
16,214,2457,2457,0,-79,-52,100
16,214,2457,2457,0,-79,-52,100
16,214,2457,2457,0,-79,-50,100
16,214,2457,2457,0,-75,-52,100
16,214,2457,2457,0,-75,-50,100
16,214,2457,2457,0,-75,-52,100
16,214,2457,2457,0,-75,-52,100
16,214,2457,2457,0,-79,-50,100
16,214,2457,2457,0,-79,-52,100
16,214,2457,2457,0,-75,-50,100
16,214,2457,2457,0,-79,-50,100
