ssid,channel,source,signal_strength,floorid,roomid
2,2417,cap1,-81,369,111
2,2417,cap1,-80,220,111
2,2417,cap1,-80,229,111
2,2417,cap1,-80,290,111
2,2417,cap1,-80,339,111
2,2417,cap1,-80,346,111
2,2417,cap1,-80,372,111
2,2417,cap1,-79,67,214
2,2417,cap1,-79,220,111
2,2417,cap1,-79,303,111
2,2417,cap1,-79,327,111
2,2417,cap1,-79,329,111
2,2417,cap1,-79,333,111
2,2417,cap1,-79,358,111
2,2417,cap1,-79,362,111
2,2417,cap1,-79,363,111
2,2417,cap1,-79,369,111
2,2417,cap1,-79,371,111
2,2417,cap1,-79,372,111
2,2417,cap1,-78,64,214
2,2417,cap1,-78,66,214
2,2417,cap1,-78,328,111
2,2417,cap1,-78,334,111
2,2417,cap1,-78,342,111
2,2417,cap1,-78,349,111
2,2417,cap1,-78,359,111
2,2417,cap1,-78,361,111
2,2417,cap1,-78,362,111
2,2417,cap1,-78,371,111
2,2417,cap1,-78,374,111
2,2417,cap1,-77,334,111
2,2417,cap1,-77,338,111
2,2417,cap1,-77,349,111
2,2417,cap1,-77,358,111
2,2417,cap1,-77,362,111
2,2417,cap1,-77,363,111
2,2417,cap1,-77,365,111
2,2417,cap1,-77,372,111
2,2417,cap1,-77,376,111
2,2417,cap1,-76,56,214
2,2417,cap1,-76,343,111
2,2417,cap1,-76,358,111
2,2417,cap1,-76,359,111
2,2417,cap1,-76,362,111
2,2417,cap1,-76,364,111
2,2417,cap1,-76,373,111
2,2417,cap1,-76,376,111
2,2417,cap1,-75,65,214
2,2417,cap1,-75,76,214
2,2417,cap1,-75,358,111
2,2417,cap1,-75,361,111
2,2417,cap1,-75,371,111
2,2417,cap1,-74,58,214
2,2417,cap1,-74,367,111
2,2417,cap1,-74,372,111
2,2417,cap1,-73,362,111
2,2417,cap1,-73,368,111
2,2417,cap1,-72,58,214
2,2417,cap1,-72,74,214
2,2417,cap1,-72,75,214
2,2417,cap1,-72,316,111
2,2417,cap1,-72,368,111
2,2417,cap1,-71,58,214
2,2417,cap1,-71,76,214
2,2417,cap1,-71,316,111
2,2417,cap1,-70,63,214
2,2417,cap1,-70,316,111
2,2417,cap1,-70,359,111
2,2417,cap1,-69,76,214
2,2417,cap2,-91,334,111
2,2417,cap2,-86,361,111
2,2417,cap2,-85,373,111
2,2417,cap2,-82,357,111
2,2417,cap2,-82,370,111
2,2417,cap2,-80,365,111
