"mac_address","ssid","channel","source","signal_strength","floorid","timestamp"
"B6:6A:AD:C1:CF:19","C4","2437","cap1","-69","111","2023-11-10 15:32:45"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-84","111","2023-11-10 15:32:45"
"02:9D:2F:8D:49:90","C6","2412","cap2","-74","111","2023-11-10 15:32:45"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-79","111","2023-11-10 15:32:45"
"F6:CE:87:F2:06:21","C5","2417","cap2","-66","111","2023-11-10 15:32:45"
"52:39:94:90:76:D2","C10","2442","cap2","-68","111","2023-11-10 15:32:45"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-73","111","2023-11-10 15:32:45"
"F6:CE:87:F2:06:21","C5","2417","cap1","-62","111","2023-11-10 15:33:01"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-68","111","2023-11-10 15:33:01"
"02:9D:2F:8D:49:90","C6","2417","cap1","-61","111","2023-11-10 15:33:01"
"52:39:94:90:76:D2","C10","2437","cap1","-62","111","2023-11-10 15:33:01"
"FE:47:AD:D7:13:E2","C1","2432","cap1","-61","111","2023-11-10 15:33:01"
"56:3A:A2:F8:0C:63","C3","2437","cap1","-67","111","2023-11-10 15:33:01"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-62","111","2023-11-10 15:33:01"
"02:9D:2F:8D:49:90","C6","2412","cap3","-91","111","2023-11-10 15:33:01"
"02:9D:2F:8D:49:90","C6","2412","cap2","-76","111","2023-11-10 15:33:02"
"F6:CE:87:F2:06:21","C5","2417","cap2","-68","111","2023-11-10 15:33:02"
"7A:6B:C2:5A:7B:88","C8","2432","cap2","-73","111","2023-11-10 15:33:02"
"56:DE:9D:83:4D:C6","C9","2462","cap2","-79","111","2023-11-10 15:33:02"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-69","111","2023-11-10 15:33:17"
"F6:CE:87:F2:06:21","C5","2417","cap1","-66","111","2023-11-10 15:33:17"
"52:39:94:90:76:D2","C10","2442","cap1","-60","111","2023-11-10 15:33:17"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-60","111","2023-11-10 15:33:17"
"7A:6B:C2:5A:7B:88","C8","2447","cap1","-64","111","2023-11-10 15:33:17"
"B6:6A:AD:C1:CF:19","C4","2442","cap1","-64","111","2023-11-10 15:33:17"
"02:9D:2F:8D:49:90","C6","2412","cap2","-77","111","2023-11-10 15:33:19"
"F6:CE:87:F2:06:21","C5","2417","cap2","-68","111","2023-11-10 15:33:19"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-71","111","2023-11-10 15:33:19"
"1E:03:B6:E0:9E:3C","C2","2437","cap2","-74","111","2023-11-10 15:33:19"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-73","111","2023-11-10 15:33:19"
"B6:6A:AD:C1:CF:19","C4","2437","cap2","-73","111","2023-11-10 15:33:19"
"52:39:94:90:76:D2","C10","2432","cap2","-75","111","2023-11-10 15:33:19"
"52:39:94:90:76:D2","C10","2437","cap3","-90","111","2023-11-10 15:33:26"
"F6:CE:87:F2:06:21","C5","2422","cap1","-58","111","2023-11-10 15:33:32"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-67","111","2023-11-10 15:33:32"
"02:9D:2F:8D:49:90","C6","2422","cap1","-62","111","2023-11-10 15:33:32"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-72","111","2023-11-10 15:33:32"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-57","111","2023-11-10 15:33:32"
"52:39:94:90:76:D2","C10","2442","cap1","-59","111","2023-11-10 15:33:32"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-63","111","2023-11-10 15:33:32"
"02:9D:2F:8D:49:90","C6","2422","cap2","-73","111","2023-11-10 15:33:34"
"F6:CE:87:F2:06:21","C5","2422","cap2","-68","111","2023-11-10 15:33:34"
"52:39:94:90:76:D2","C10","2437","cap2","-75","111","2023-11-10 15:33:34"
"56:3A:A2:F8:0C:63","C3","2432","cap2","-69","111","2023-11-10 15:33:34"
"FE:47:AD:D7:13:E2","C1","2432","cap2","-75","111","2023-11-10 15:33:34"
"02:9D:2F:8D:49:90","C6","2417","cap1","-70","111","2023-11-10 15:33:47"
"F6:CE:87:F2:06:21","C5","2417","cap1","-63","111","2023-11-10 15:33:47"
"1E:03:B6:E0:9E:3C","C2","2427","cap1","-72","111","2023-11-10 15:33:47"
"52:39:94:90:76:D2","C10","2442","cap1","-63","111","2023-11-10 15:33:47"
"7A:6B:C2:5A:7B:88","C8","2452","cap1","-74","111","2023-11-10 15:33:47"
"56:3A:A2:F8:0C:63","C3","2432","cap1","-64","111","2023-11-10 15:33:47"
"FE:47:AD:D7:13:E2","C1","2432","cap1","-59","111","2023-11-10 15:33:47"
"F6:CE:87:F2:06:21","C5","2417","cap2","-64","111","2023-11-10 15:33:50"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-82","111","2023-11-10 15:33:50"
"02:9D:2F:8D:49:90","C6","2417","cap2","-70","111","2023-11-10 15:33:50"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-72","111","2023-11-10 15:33:50"
"7A:6B:C2:5A:7B:88","C8","2447","cap2","-75","111","2023-11-10 15:33:50"
"52:39:94:90:76:D2","C10","2442","cap2","-71","111","2023-11-10 15:33:50"
"56:3A:A2:F8:0C:63","C3","2442","cap2","-72","111","2023-11-10 15:33:50"
"F6:CE:87:F2:06:21","C5","2417","cap1","-57","111","2023-11-10 15:34:02"
"02:9D:2F:8D:49:90","C6","2417","cap1","-69","111","2023-11-10 15:34:02"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-66","111","2023-11-10 15:34:02"
"7A:6B:C2:5A:7B:88","C8","2437","cap1","-62","111","2023-11-10 15:34:02"
"52:39:94:90:76:D2","C10","2437","cap1","-66","111","2023-11-10 15:34:02"
"02:9D:2F:8D:49:90","C6","2412","cap3","-92","111","2023-11-10 15:34:03"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-79","111","2023-11-10 15:34:05"
"02:9D:2F:8D:49:90","C6","2417","cap2","-68","111","2023-11-10 15:34:05"
"F6:CE:87:F2:06:21","C5","2412","cap2","-71","111","2023-11-10 15:34:05"
"FE:47:AD:D7:13:E2","C1","2427","cap2","-72","111","2023-11-10 15:34:05"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-72","111","2023-11-10 15:34:05"
"02:9D:2F:8D:49:90","C6","2417","cap1","-65","111","2023-11-10 15:34:17"
"F6:CE:87:F2:06:21","C5","2417","cap1","-56","111","2023-11-10 15:34:17"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-67","111","2023-11-10 15:34:17"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-56","111","2023-11-10 15:34:17"
"F6:CE:87:F2:06:21","C5","2417","cap1","-60","112","2023-11-10 15:35:26"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-64","112","2023-11-10 15:35:26"
"02:9D:2F:8D:49:90","C6","2417","cap1","-63","112","2023-11-10 15:35:26"
"52:39:94:90:76:D2","C10","2452","cap1","-77","112","2023-11-10 15:35:26"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-65","112","2023-11-10 15:35:26"
"B6:6A:AD:C1:CF:19","C4","2442","cap1","-70","112","2023-11-10 15:35:26"
"F6:CE:87:F2:06:21","C5","2412","cap2","-80","112","2023-11-10 15:35:26"
"02:9D:2F:8D:49:90","C6","2412","cap2","-78","112","2023-11-10 15:35:26"
"52:39:94:90:76:D2","C10","2432","cap2","-75","112","2023-11-10 15:35:26"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-78","112","2023-11-10 15:35:26"
"56:DE:9D:83:4D:C6","C9","2462","cap2","-77","112","2023-11-10 15:35:26"
"F6:CE:87:F2:06:21","C5","2417","cap1","-64","112","2023-11-10 15:35:42"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-66","112","2023-11-10 15:35:42"
"02:9D:2F:8D:49:90","C6","2412","cap1","-71","112","2023-11-10 15:35:42"
"1E:03:B6:E0:9E:3C","C2","2452","cap1","-77","112","2023-11-10 15:35:42"
"7A:6B:C2:5A:7B:88","C8","2447","cap1","-68","112","2023-11-10 15:35:42"
"52:39:94:90:76:D2","C10","2442","cap1","-63","112","2023-11-10 15:35:42"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-76","112","2023-11-10 15:35:44"
"F6:CE:87:F2:06:21","C5","2412","cap2","-84","112","2023-11-10 15:35:44"
"02:9D:2F:8D:49:90","C6","2412","cap2","-77","112","2023-11-10 15:35:44"
"52:39:94:90:76:D2","C10","2442","cap2","-73","112","2023-11-10 15:35:44"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-79","112","2023-11-10 15:35:44"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-72","112","2023-11-10 15:35:57"
"02:9D:2F:8D:49:90","C6","2417","cap1","-67","112","2023-11-10 15:35:57"
"F6:CE:87:F2:06:21","C5","2422","cap1","-69","112","2023-11-10 15:35:57"
"52:39:94:90:76:D2","C10","2452","cap1","-80","112","2023-11-10 15:35:57"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-68","112","2023-11-10 15:35:57"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-79","112","2023-11-10 15:35:59"
"02:9D:2F:8D:49:90","C6","2417","cap2","-71","112","2023-11-10 15:35:59"
"56:3A:A2:F8:0C:63","C3","2442","cap2","-81","112","2023-11-10 15:35:59"
"52:39:94:90:76:D2","C10","2442","cap2","-72","112","2023-11-10 15:35:59"
"F6:CE:87:F2:06:21","C5","2417","cap1","-58","112","2023-11-10 15:36:12"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-71","112","2023-11-10 15:36:12"
"02:9D:2F:8D:49:90","C6","2422","cap1","-76","112","2023-11-10 15:36:12"
"1E:03:B6:E0:9E:3C","C2","2437","cap1","-64","112","2023-11-10 15:36:12"
"52:39:94:90:76:D2","C10","2442","cap1","-66","112","2023-11-10 15:36:12"
"02:9D:2F:8D:49:90","C6","2412","cap2","-77","112","2023-11-10 15:36:14"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-81","112","2023-11-10 15:36:14"
"1E:03:B6:E0:9E:3C","C2","2437","cap2","-77","112","2023-11-10 15:36:14"
"02:9D:2F:8D:49:90","C6","2422","cap1","-73","112","2023-11-10 15:36:27"
"F6:CE:87:F2:06:21","C5","2417","cap1","-57","112","2023-11-10 15:36:27"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-67","112","2023-11-10 15:36:27"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-63","112","2023-11-10 15:36:27"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-78","112","2023-11-10 15:36:31"
"F6:CE:87:F2:06:21","C5","2412","cap2","-80","112","2023-11-10 15:36:31"
"02:9D:2F:8D:49:90","C6","2417","cap2","-68","112","2023-11-10 15:36:31"
"52:39:94:90:76:D2","C10","2442","cap2","-74","112","2023-11-10 15:36:31"
"FE:47:AD:D7:13:E2","C1","2447","cap2","-78","112","2023-11-10 15:36:31"
"7A:6B:C2:5A:7B:88","C8","2437","cap2","-75","112","2023-11-10 15:36:31"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-66","112","2023-11-10 15:36:43"
"02:9D:2F:8D:49:90","C6","2417","cap1","-61","112","2023-11-10 15:36:43"
"F6:CE:87:F2:06:21","C5","2412","cap1","-64","112","2023-11-10 15:36:43"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-63","112","2023-11-10 15:36:43"
"52:39:94:90:76:D2","C10","2447","cap1","-63","112","2023-11-10 15:36:43"
"02:9D:2F:8D:49:90","C6","2412","cap2","-78","112","2023-11-10 15:36:48"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-78","112","2023-11-10 15:36:48"
"52:39:94:90:76:D2","C10","2437","cap2","-78","112","2023-11-10 15:36:48"
"52:39:94:90:76:D2","C10","2427","cap2","-68","117","2023-11-10 15:40:34"
"02:9D:2F:8D:49:90","C6","2417","cap2","-69","117","2023-11-10 15:40:34"
"F6:CE:87:F2:06:21","C5","2412","cap2","-70","117","2023-11-10 15:40:34"
"B6:6A:AD:C1:CF:19","C4","2432","cap2","-77","117","2023-11-10 15:40:34"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-63","117","2023-11-10 15:40:34"
"F6:CE:87:F2:06:21","C5","2417","cap1","-56","117","2023-11-10 15:40:34"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-62","117","2023-11-10 15:40:34"
"02:9D:2F:8D:49:90","C6","2417","cap1","-59","117","2023-11-10 15:40:34"
"52:39:94:90:76:D2","C10","2422","cap1","-65","117","2023-11-10 15:40:34"
"56:DE:9D:83:4D:C6","C9","2462","cap3","-96","117","2023-11-10 15:40:35"
"52:39:94:90:76:D2","C10","2422","cap3","-88","117","2023-11-10 15:40:35"
"56:DE:9D:83:4D:C6","C9","2462","cap3","-90","117","2023-11-10 15:40:53"
"02:9D:2F:8D:49:90","C6","2422","cap2","-70","117","2023-11-10 15:40:53"
"F6:CE:87:F2:06:21","C5","2417","cap2","-70","117","2023-11-10 15:40:53"
"02:9D:2F:8D:49:90","C6","2422","cap1","-61","117","2023-11-10 15:40:53"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-64","117","2023-11-10 15:40:53"
"52:39:94:90:76:D2","C10","2427","cap1","-54","117","2023-11-10 15:40:53"
"F6:CE:87:F2:06:21","C5","2417","cap1","-53","117","2023-11-10 15:40:53"
"F6:CE:87:F2:06:21","C5","2417","cap2","-66","117","2023-11-10 15:41:12"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-76","117","2023-11-10 15:41:12"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-74","117","2023-11-10 15:41:12"
"FE:47:AD:D7:13:E2","C1","2447","cap2","-72","117","2023-11-10 15:41:12"
"F6:CE:87:F2:06:21","C5","2422","cap1","-60","117","2023-11-10 15:41:12"
"02:9D:2F:8D:49:90","C6","2417","cap1","-54","117","2023-11-10 15:41:12"
"52:39:94:90:76:D2","C10","2432","cap1","-59","117","2023-11-10 15:41:12"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-50","117","2023-11-10 15:41:12"
"56:3A:A2:F8:0C:63","C3","2432","cap1","-65","117","2023-11-10 15:41:12"
"52:39:94:90:76:D2","C10","2422","cap3","-95","117","2023-11-10 15:41:12"
"02:9D:2F:8D:49:90","C6","2412","cap2","-72","117","2023-11-10 15:41:31"
"F6:CE:87:F2:06:21","C5","2422","cap2","-67","117","2023-11-10 15:41:31"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-77","117","2023-11-10 15:41:31"
"B6:6A:AD:C1:CF:19","C4","2437","cap2","-78","117","2023-11-10 15:41:31"
"F6:CE:87:F2:06:21","C5","2417","cap1","-56","117","2023-11-10 15:41:31"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-61","117","2023-11-10 15:41:31"
"02:9D:2F:8D:49:90","C6","2412","cap1","-64","117","2023-11-10 15:41:31"
"52:39:94:90:76:D2","C10","2412","cap1","-57","117","2023-11-10 15:41:31"
"56:3A:A2:F8:0C:63","C3","2432","cap1","-68","117","2023-11-10 15:41:31"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-88","117","2023-11-10 15:41:31"
"52:39:94:90:76:D2","C10","2422","cap3","-89","117","2023-11-10 15:41:50"
"02:9D:2F:8D:49:90","C6","2412","cap2","-70","117","2023-11-10 15:41:50"
"F6:CE:87:F2:06:21","C5","2412","cap2","-71","117","2023-11-10 15:41:50"
"52:39:94:90:76:D2","C10","2417","cap2","-62","117","2023-11-10 15:41:50"
"FE:47:AD:D7:13:E2","C1","2447","cap2","-71","117","2023-11-10 15:41:50"
"F6:CE:87:F2:06:21","C5","2417","cap1","-51","117","2023-11-10 15:41:50"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-61","117","2023-11-10 15:41:50"
"52:39:94:90:76:D2","C10","2422","cap1","-64","117","2023-11-10 15:41:50"
"FE:47:AD:D7:13:E2","C1","2447","cap1","-57","117","2023-11-10 15:41:50"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-66","117","2023-11-10 15:41:50"
"52:39:94:90:76:D2","C10","2422","cap3","-86","117","2023-11-10 15:42:09"
"02:9D:2F:8D:49:90","C6","2412","cap2","-76","117","2023-11-10 15:42:09"
"F6:CE:87:F2:06:21","C5","2412","cap2","-68","117","2023-11-10 15:42:09"
"52:39:94:90:76:D2","C10","2422","cap2","-67","117","2023-11-10 15:42:09"
"7A:6B:C2:5A:7B:88","C8","2432","cap2","-74","117","2023-11-10 15:42:09"
"FE:47:AD:D7:13:E2","C1","2432","cap2","-68","117","2023-11-10 15:42:09"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-73","117","2023-11-10 15:42:09"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-61","117","2023-11-10 15:42:09"
"52:39:94:90:76:D2","C10","2422","cap1","-60","117","2023-11-10 15:42:09"
"02:9D:2F:8D:49:90","C6","2422","cap1","-70","117","2023-11-10 15:42:09"
"F6:CE:87:F2:06:21","C5","2417","cap1","-58","117","2023-11-10 15:42:09"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-51","117","2023-11-10 15:42:09"
"F6:CE:87:F2:06:21","C5","2412","cap2","-69","117","2023-11-10 15:42:27"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-69","117","2023-11-10 15:42:27"
"52:39:94:90:76:D2","C10","2422","cap2","-65","117","2023-11-10 15:42:27"
"02:9D:2F:8D:49:90","C6","2417","cap2","-77","117","2023-11-10 15:42:27"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-61","117","2023-11-10 15:42:27"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-78","117","2023-11-10 15:42:27"
"02:9D:2F:8D:49:90","C6","2417","cap1","-55","117","2023-11-10 15:42:27"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-60","117","2023-11-10 15:42:27"
"F6:CE:87:F2:06:21","C5","2412","cap1","-55","117","2023-11-10 15:42:27"
"52:39:94:90:76:D2","C10","2427","cap1","-61","117","2023-11-10 15:42:27"
"52:39:94:90:76:D2","C10","2422","cap3","-86","117","2023-11-10 15:42:40"
"52:39:94:90:76:D2","C10","2422","cap2","-65","117","2023-11-10 15:42:44"
"F6:CE:87:F2:06:21","C5","2412","cap2","-70","117","2023-11-10 15:42:44"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-64","117","2023-11-10 15:42:44"
"02:9D:2F:8D:49:90","C6","2417","cap1","-64","117","2023-11-10 15:42:44"
"F6:CE:87:F2:06:21","C5","2417","cap1","-53","117","2023-11-10 15:42:44"
"52:39:94:90:76:D2","C10","2427","cap1","-65","117","2023-11-10 15:42:44"
"56:3A:A2:F8:0C:63","C3","2437","cap1","-62","117","2023-11-10 15:42:44"
"7A:6B:C2:5A:7B:88","C8","2452","cap1","-71","117","2023-11-10 15:42:44"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-49","117","2023-11-10 15:42:44"
"52:39:94:90:76:D2","C10","2417","cap3","-88","117","2023-11-10 15:42:56"
"52:39:94:90:76:D2","C10","2417","cap2","-63","117","2023-11-10 15:43:00"
"02:9D:2F:8D:49:90","C6","2412","cap2","-78","117","2023-11-10 15:43:00"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-72","117","2023-11-10 15:43:00"
"F6:CE:87:F2:06:21","C5","2422","cap1","-59","117","2023-11-10 15:43:02"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-61","117","2023-11-10 15:43:02"
"02:9D:2F:8D:49:90","C6","2422","cap1","-64","117","2023-11-10 15:43:02"
"52:39:94:90:76:D2","C10","2427","cap1","-57","117","2023-11-10 15:43:02"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-75","117","2023-11-10 15:43:02"
"56:3A:A2:F8:0C:63","C3","2432","cap1","-65","117","2023-11-10 15:43:02"
"B6:6A:AD:C1:CF:19","C4","2432","cap1","-62","117","2023-11-10 15:43:02"
"52:39:94:90:76:D2","C10","2422","cap3","-95","117","2023-11-10 15:43:12"
"02:9D:2F:8D:49:90","C6","2412","cap2","-71","117","2023-11-10 15:43:16"
"F6:CE:87:F2:06:21","C5","2412","cap2","-69","117","2023-11-10 15:43:16"
"52:39:94:90:76:D2","C10","2417","cap2","-63","117","2023-11-10 15:43:16"
"56:DE:9D:83:4D:C6","C9","2457","cap2","-61","117","2023-11-10 15:43:16"
"52:39:94:90:76:D2","C10","2422","cap1","-60","117","2023-11-10 15:43:17"
"02:9D:2F:8D:49:90","C6","2412","cap1","-63","117","2023-11-10 15:43:17"
"F6:CE:87:F2:06:21","C5","2412","cap1","-55","117","2023-11-10 15:43:17"
"FE:47:AD:D7:13:E2","C1","2447","cap1","-54","117","2023-11-10 15:43:17"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-65","117","2023-11-10 15:43:17"
"F6:CE:87:F2:06:21","C5","2412","cap2","-69","117","2023-11-10 15:43:34"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-72","117","2023-11-10 15:43:34"
"02:9D:2F:8D:49:90","C6","2417","cap2","-84","117","2023-11-10 15:43:34"
"FE:47:AD:D7:13:E2","C1","2432","cap2","-59","117","2023-11-10 15:43:34"
"02:9D:2F:8D:49:90","C6","2412","cap1","-63","117","2023-11-10 15:43:34"
"F6:CE:87:F2:06:21","C5","2417","cap1","-59","117","2023-11-10 15:43:34"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-58","117","2023-11-10 15:43:34"
"52:39:94:90:76:D2","C10","2422","cap1","-65","117","2023-11-10 15:43:34"
"FE:47:AD:D7:13:E2","C1","2432","cap1","-56","117","2023-11-10 15:43:34"
"56:3A:A2:F8:0C:63","C3","2437","cap1","-67","117","2023-11-10 15:43:34"
"B6:6A:AD:C1:CF:19","C4","2442","cap1","-61","117","2023-11-10 15:43:34"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-65","117","2023-11-10 15:43:34"
"52:39:94:90:76:D2","C10","2422","cap3","-88","117","2023-11-10 15:43:37"
"F6:CE:87:F2:06:21","C5","2412","cap1","-63","118","2023-11-10 15:46:37"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-55","118","2023-11-10 15:46:37"
"02:9D:2F:8D:49:90","C6","2412","cap1","-54","118","2023-11-10 15:46:37"
"52:39:94:90:76:D2","C10","2427","cap1","-57","118","2023-11-10 15:46:37"
"56:3A:A2:F8:0C:63","C3","2432","cap1","-75","118","2023-11-10 15:46:37"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-60","118","2023-11-10 15:46:37"
"F6:CE:87:F2:06:21","C5","2417","cap2","-65","118","2023-11-10 15:46:37"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-64","118","2023-11-10 15:46:37"
"02:9D:2F:8D:49:90","C6","2422","cap2","-67","118","2023-11-10 15:46:37"
"52:39:94:90:76:D2","C10","2422","cap2","-72","118","2023-11-10 15:46:37"
"52:39:94:90:76:D2","C10","2422","cap3","-90","118","2023-11-10 15:46:38"
"02:9D:2F:8D:49:90","C6","2422","cap1","-60","118","2023-11-10 15:46:54"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-57","118","2023-11-10 15:46:54"
"52:39:94:90:76:D2","C10","2422","cap1","-53","118","2023-11-10 15:46:54"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-57","118","2023-11-10 15:46:54"
"B6:6A:AD:C1:CF:19","C4","2442","cap1","-59","118","2023-11-10 15:46:54"
"1E:03:B6:E0:9E:3C","C2","2442","cap1","-61","118","2023-11-10 15:46:54"
"02:9D:2F:8D:49:90","C6","2412","cap2","-62","118","2023-11-10 15:46:56"
"F6:CE:87:F2:06:21","C5","2417","cap2","-68","118","2023-11-10 15:46:56"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-68","118","2023-11-10 15:46:56"
"52:39:94:90:76:D2","C10","2427","cap2","-58","118","2023-11-10 15:46:56"
"F6:CE:87:F2:06:21","C5","2412","cap3","-96","118","2023-11-10 15:46:56"
"52:39:94:90:76:D2","C10","2422","cap3","-92","118","2023-11-10 15:46:56"
"02:9D:2F:8D:49:90","C6","2412","cap1","-55","118","2023-11-10 15:47:09"
"52:39:94:90:76:D2","C10","2437","cap1","-70","118","2023-11-10 15:47:09"
"F6:CE:87:F2:06:21","C5","2412","cap1","-61","118","2023-11-10 15:47:09"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-61","118","2023-11-10 15:47:09"
"B6:6A:AD:C1:CF:19","C4","2432","cap1","-65","118","2023-11-10 15:47:09"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-68","118","2023-11-10 15:47:13"
"52:39:94:90:76:D2","C10","2427","cap2","-57","118","2023-11-10 15:47:13"
"02:9D:2F:8D:49:90","C6","2417","cap2","-65","118","2023-11-10 15:47:13"
"F6:CE:87:F2:06:21","C5","2417","cap2","-59","118","2023-11-10 15:47:13"
"1E:03:B6:E0:9E:3C","C2","2437","cap2","-71","118","2023-11-10 15:47:13"
"7A:6B:C2:5A:7B:88","C8","2432","cap2","-61","118","2023-11-10 15:47:13"
"52:39:94:90:76:D2","C10","2422","cap3","-82","118","2023-11-10 15:47:13"
"02:9D:2F:8D:49:90","C6","2412","cap1","-62","118","2023-11-10 15:47:26"
"F6:CE:87:F2:06:21","C5","2422","cap1","-63","118","2023-11-10 15:47:26"
"52:39:94:90:76:D2","C10","2422","cap1","-58","118","2023-11-10 15:47:26"
"7A:6B:C2:5A:7B:88","C8","2442","cap1","-54","118","2023-11-10 15:47:26"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-57","118","2023-11-10 15:47:26"
"56:3A:A2:F8:0C:63","C3","2442","cap1","-65","118","2023-11-10 15:47:26"
"B6:6A:AD:C1:CF:19","C4","2437","cap1","-61","118","2023-11-10 15:47:26"
"A2:89:5E:B6:E7:58","C7","2412","cap2","-74","118","2023-11-10 15:47:30"
"02:9D:2F:8D:49:90","C6","2417","cap2","-64","118","2023-11-10 15:47:30"
"F6:CE:87:F2:06:21","C5","2417","cap2","-57","118","2023-11-10 15:47:30"
"52:39:94:90:76:D2","C10","2417","cap2","-58","118","2023-11-10 15:47:30"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-64","118","2023-11-10 15:47:30"
"52:39:94:90:76:D2","C10","2422","cap3","-87","118","2023-11-10 15:47:39"
"56:DE:9D:83:4D:C6","C9","2462","cap3","-93","118","2023-11-10 15:47:39"
"F6:CE:87:F2:06:21","C5","2412","cap1","-66","118","2023-11-10 15:47:42"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-58","118","2023-11-10 15:47:42"
"52:39:94:90:76:D2","C10","2422","cap1","-59","118","2023-11-10 15:47:42"
"7A:6B:C2:5A:7B:88","C8","2452","cap1","-72","118","2023-11-10 15:47:42"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-71","118","2023-11-10 15:47:42"
"02:9D:2F:8D:49:90","C6","2417","cap2","-58","118","2023-11-10 15:47:46"
"F6:CE:87:F2:06:21","C5","2412","cap2","-68","118","2023-11-10 15:47:46"
"1E:03:B6:E0:9E:3C","C2","2442","cap2","-82","118","2023-11-10 15:47:46"
"7A:6B:C2:5A:7B:88","C8","2442","cap2","-61","118","2023-11-10 15:47:46"
"56:3A:A2:F8:0C:63","C3","2437","cap2","-69","118","2023-11-10 15:47:46"
"B6:6A:AD:C1:CF:19","C4","2437","cap2","-64","118","2023-11-10 15:47:46"
"F6:CE:87:F2:06:21","C5","2412","cap1","-62","118","2023-11-10 15:47:58"
"A2:89:5E:B6:E7:58","C7","2412","cap1","-57","118","2023-11-10 15:47:58"
"52:39:94:90:76:D2","C10","2412","cap1","-59","118","2023-11-10 15:47:58"
