"id","title","lat","lng"
"119","307","7.0658019801315675","125.59644810404998"
"120","308","7.065780019958704","125.59645816224713"
"121","309","7.065773365360656","125.59646084488925"
"122","310","7.065766378032607","125.59646486820276"
"123","311","7.065759723434354","125.59646822105066"
"124","312","7.065754067025773","125.5964712386224"
"125","313","7.06574841061714","125.59647325088547"
"126","314","7.065834254929176","125.5964269812209"
"127","315","7.065827933061777","125.5964306692583"
"128","316","7.06581395840723","125.59643737434777"
"129","317","7.065807303809678","125.59644005655679"
"130","318","7.06579199823494","125.59644709761528"
"131","319","7.065785010907171","125.596449444808"
"132","320","7.065777690849401","125.5964531326722"
"133","321","7.065771036251315","125.59645581514103"
"134","322","7.065764381653139","125.59645950326505"
"135","323","7.0657573943249625","125.59646285611292"
"136","324","7.065752070646266","125.59646587368469"
"137","325","7.065832258550026","125.59642161654303"
"138","326","7.065825936682589","125.59642530423399"
"139","327","7.065818616625467","125.59642899201151"
"140","328","7.065811629298105","125.59643267970247"
"141","329","7.065804974700515","125.59643469153244"
"142","330","7.065797654643051","125.59643804446695"
"143","332","7.065783014527779","125.5964440797837"
"144","333","7.065775694469984","125.59644776756123"
"145","334","7.065768707141974","125.59645011492721"
"146","335","7.065762052543759","125.59645447351686"
"147","336","7.065755065215545","125.59645749108861"
"148","337","7.065830262170838","125.59641692276388"
"149","338","7.065823940303387","125.5964199400758"
"150","339","7.065802645591327","125.59642999671392"
"151","340","7.065795325533837","125.59643334964841"
"152","341","7.06578800547622","125.59643670249628"
"153","342","7.0657810181484","125.59643938505178"
"154","343","7.065773365360656","125.59644307308919"
"155","344","7.065766378032607","125.5964454203685"
"156","345","7.065827600331916","125.59641155851907"
"157","346","7.065800316482138","125.59642530232847"
"158","347","7.0657929964246105","125.59642865500314"
"159","348","7.065785676366955","125.59643200793762"
"160","349","7.065779354498894","125.59643469031987"
"161","350","7.065771701711125","125.59643804308114"
"162","351","7.065763716193316","125.59644039044707"
"163","352","7.0657573943249625","125.5964434082787"
"164","353","7.065825603952715","125.5964068650864"
"165","354","7.065818949355341","125.59640954703552"
"166","355","7.065812960217611","125.59641222915792"
"167","356","7.065805307430388","125.5964172991817"
"168","357","7.065797654643051","125.59642065263587"
"169","358","7.065791332775155","125.59642434058667"
"170","359","7.065783679987576","125.5964273574655"
"171","360","7.06577735811949","125.59643004036742"
"172","361","7.065823274843641","125.59640120714022"
"173","362","7.065817285705975","125.59640388709725"
"174","363","7.0658033110510985","125.59641092780929"
"175","364","7.065795325533837","125.59641458120105"
"176","365","7.065789003665903","125.59641863985314"
"177","366","7.065781683608197","125.59642132327474"
"178","367","7.065774696280263","125.59642400643652"
"179","368","7.065792663694724","125.596407572363"
"180","369","7.065786009096854","125.59641025595785"
"181","370","7.0657790217689955","125.59641293799363"
"182","371","7.0657723671709345","125.59641562115542"
"183","372","7.065765047112961","125.5964196450752"
"184","373","7.065790334585472","125.59639953872808"
"185","374","7.065783014527779","125.59640289174921"
"186","375","7.065776027199883","125.59640556824168"
"187","376","7.065769372601784","125.59640858667957"
"188","377","7.065772034441023","125.59639417344388"
"189","231","7.065780727009737","125.59650074697078"
