"id","title","lat","lng"
"131","33","7.065692179059841","125.59637418025011"
"132","34","7.0656966708158615","125.59636244558567"
"133","36","7.0656795363058365","125.59644408527691"
"134","37","7.0656828641963925","125.59643302120125"
"135","38","7.065686856956016","125.59642296289917"
"136","39","7.065690849518648","125.59641256933925"
"137","40","7.065694841687362","125.59640217576106"
"138","41","7.0656991640255775","125.59639077891156"
"139","42","7.065702826418543","125.59637920941027"
"140","43","7.0657071519079375","125.59636630123373"
"141","45","7.065691680457273","125.59644827621936"
"142","46","7.06569534068381","125.59643687683104"
"143","47","7.065699333443319","125.5964264832711"
"144","48","7.065702494771827","125.59641692950879"
"145","49","7.065706158641893","125.59640569628824"
"146","50","7.065709811974985","125.59639496959831"
"147","51","7.065713974152095","125.59638340269063"
"148","52","7.0657184646277","125.59637082749798"
"149","54","7.065703828744398","125.59645313663646"
"150","55","7.06570715505918","125.59644140245604"
"151","56","7.065710813611499","125.59643050613714"
"152","57","7.065713975826199","125.59642111885307"
"153","58","7.065717298201852","125.5964105595181"
"154","59","7.065721125482481","125.59639983055418"
"155","60","7.065725119521972","125.59638775890585"
"156","61","7.065730109978649","125.59637568901094"
"157","63","7.065715469565805","125.59645783137893"
"158","64","7.065719132155583","125.59644542597047"
"159","65","7.065722290628144","125.59643486676332"
"160","66","7.065724952467663","125.59642564666983"
"161","67","7.065728113205123","125.59641558855041"
"162","68","7.065731936743589","125.5964051957028"
"163","69","7.065736099412883","125.59639278806604"
"164","70","7.065740258340051","125.59637937707575"
"165","72","7.065724956800622","125.59646185377008"
"166","73","7.065728943454356","125.59644911517681"
"167","74","7.065732432785721","125.5964383865234"
"168","75","7.065735764811902","125.5964289992576"
"169","76","7.065739588645727","125.59641944441763"
"170","77","7.065743745701813","125.5964090517253"
"171","78","7.0657470795004915","125.59639647610342"
"172","79","7.065751404792513","125.59638390333085"
