"mac_address","ssid","channel","source","signal_strength","floorid","timestamp","roomid"
"56:15:D9:99:3A:26","C2","2412","cap1","-58","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-58","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-69","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap1","-58","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-58","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-69","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-69","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-59","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-72","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2417","cap2","-59","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-73","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-68","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap1","-59","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2422","cap2","-73","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2422","cap2","-68","101","2023-12-20 11:31:40","213"
"56:15:D9:99:3A:26","C2","2412","cap3","-91","101","2023-12-20 11:31:40","213"
"FE:47:AD:D7:13:E2","C1","2412","cap3","-86","101","2023-12-20 11:31:40","213"
