"mac_address","ssid","channel","source","signal_strength","floorid","timestamp"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-88","189","2023-11-28 09:14:04"
"FE:47:AD:D7:13:E2","C1","2427","cap3","-79","189","2023-11-28 09:14:04"
"FE:47:AD:D7:13:E2","C1","2452","cap2","-74","189","2023-11-28 09:14:04"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-70","189","2023-11-28 09:14:04"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-88","189","2023-11-28 09:14:05"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-79","189","2023-11-28 09:14:05"
"DA:71:6E:D0:03:D4","C2","2447","cap1","-67","189","2023-11-28 09:14:05"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-74","189","2023-11-28 09:14:05"
"FE:47:AD:D7:13:E2","C1","2452","cap2","-74","189","2023-11-28 09:14:05"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-70","189","2023-11-28 09:14:05"
"DA:71:6E:D0:03:D4","C2","2432","cap3","-89","189","2023-11-28 09:14:06"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-79","189","2023-11-28 09:14:06"
"DA:71:6E:D0:03:D4","C2","2447","cap1","-71","189","2023-11-28 09:14:07"
"FE:47:AD:D7:13:E2","C1","2447","cap1","-67","189","2023-11-28 09:14:07"
"FE:47:AD:D7:13:E2","C1","2452","cap2","-74","189","2023-11-28 09:14:07"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-70","189","2023-11-28 09:14:07"
"DA:71:6E:D0:03:D4","C2","2432","cap3","-89","189","2023-11-28 09:14:07"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-79","189","2023-11-28 09:14:07"
"DA:71:6E:D0:03:D4","C2","2452","cap1","-70","189","2023-11-28 09:14:08"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-76","189","2023-11-28 09:14:08"
"DA:71:6E:D0:03:D4","C2","2432","cap3","-89","189","2023-11-28 09:14:08"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-79","189","2023-11-28 09:14:08"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-69","189","2023-11-28 09:14:09"
"DA:71:6E:D0:03:D4","C2","2432","cap3","-89","189","2023-11-28 09:14:09"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-79","189","2023-11-28 09:14:09"
"DA:71:6E:D0:03:D4","C2","2452","cap1","-70","189","2023-11-28 09:14:09"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-76","189","2023-11-28 09:14:09"
"FE:47:AD:D7:13:E2","C1","2452","cap2","-79","189","2023-11-28 09:14:10"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-69","189","2023-11-28 09:14:10"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-93","189","2023-11-28 09:14:10"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-79","189","2023-11-28 09:14:10"
"FE:47:AD:D7:13:E2","C1","2452","cap2","-79","189","2023-11-28 09:14:10"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-69","189","2023-11-28 09:14:10"
"DA:71:6E:D0:03:D4","C2","2452","cap1","-70","189","2023-11-28 09:14:11"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-76","189","2023-11-28 09:14:11"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-93","189","2023-11-28 09:14:11"
"FE:47:AD:D7:13:E2","C1","2452","cap2","-79","189","2023-11-28 09:14:11"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-69","189","2023-11-28 09:14:11"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-93","189","2023-11-28 09:14:12"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-56","189","2023-11-28 09:14:12"
"DA:71:6E:D0:03:D4","C2","2437","cap1","-65","189","2023-11-28 09:14:12"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-62","189","2023-11-28 09:14:12"
"DA:71:6E:D0:03:D4","C2","2437","cap2","-61","189","2023-11-28 09:14:12"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-79","189","2023-11-28 09:14:13"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-93","189","2023-11-28 09:14:13"
"DA:71:6E:D0:03:D4","C2","2447","cap1","-70","189","2023-11-28 09:14:13"
"FE:47:AD:D7:13:E2","C1","2447","cap1","-60","189","2023-11-28 09:14:13"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-62","189","2023-11-28 09:14:13"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-62","189","2023-11-28 09:14:13"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","189","2023-11-28 09:14:13"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-87","189","2023-11-28 09:14:13"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","189","2023-11-28 09:14:14"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-87","189","2023-11-28 09:14:14"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-62","189","2023-11-28 09:14:14"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-62","189","2023-11-28 09:14:14"
"DA:71:6E:D0:03:D4","C2","2447","cap1","-70","189","2023-11-28 09:14:15"
"FE:47:AD:D7:13:E2","C1","2447","cap1","-60","189","2023-11-28 09:14:15"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","189","2023-11-28 09:14:16"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-87","189","2023-11-28 09:14:16"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-62","189","2023-11-28 09:14:16"
"DA:71:6E:D0:03:D4","C2","2427","cap2","-66","189","2023-11-28 09:14:16"
"DA:71:6E:D0:03:D4","C2","2437","cap1","-63","189","2023-11-28 09:14:17"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-57","189","2023-11-28 09:14:17"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","189","2023-11-28 09:14:17"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-66","189","2023-11-28 09:14:17"
"DA:71:6E:D0:03:D4","C2","2437","cap2","-65","189","2023-11-28 09:14:17"
"DA:71:6E:D0:03:D4","C2","2437","cap1","-63","189","2023-11-28 09:14:18"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-57","189","2023-11-28 09:14:18"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-61","189","2023-11-28 09:14:18"
"DA:71:6E:D0:03:D4","C2","2447","cap2","-72","189","2023-11-28 09:14:18"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-86","189","2023-11-28 09:14:18"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","189","2023-11-28 09:14:18"
"DA:71:6E:D0:03:D4","C2","2437","cap1","-63","189","2023-11-28 09:14:19"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-57","189","2023-11-28 09:14:19"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-86","189","2023-11-28 09:14:19"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-61","189","2023-11-28 09:14:19"
"DA:71:6E:D0:03:D4","C2","2447","cap2","-72","189","2023-11-28 09:14:19"
"DA:71:6E:D0:03:D4","C2","2437","cap1","-60","189","2023-11-28 09:14:20"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-60","189","2023-11-28 09:14:20"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-86","189","2023-11-28 09:14:20"
"FE:47:AD:D7:13:E2","C1","2427","cap2","-69","189","2023-11-28 09:14:20"
"DA:71:6E:D0:03:D4","C2","2432","cap2","-65","189","2023-11-28 09:14:20"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","189","2023-11-28 09:14:20"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-86","189","2023-11-28 09:14:20"
"DA:71:6E:D0:03:D4","C2","2442","cap1","-60","189","2023-11-28 09:14:21"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-60","189","2023-11-28 09:14:21"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","189","2023-11-28 09:14:21"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-86","189","2023-11-28 09:14:21"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-60","189","2023-11-28 09:14:21"
"DA:71:6E:D0:03:D4","C2","2437","cap2","-68","189","2023-11-28 09:14:21"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-86","189","2023-11-28 09:14:22"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-60","189","2023-11-28 09:14:22"
"DA:71:6E:D0:03:D4","C2","2452","cap2","-82","189","2023-11-28 09:14:22"
"DA:71:6E:D0:03:D4","C2","2442","cap1","-60","189","2023-11-28 09:14:23"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-60","189","2023-11-28 09:14:23"
"DA:71:6E:D0:03:D4","C2","2442","cap3","-87","189","2023-11-28 09:14:24"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-86","189","2023-11-28 09:14:24"
"FE:47:AD:D7:13:E2","C1","2427","cap2","-66","189","2023-11-28 09:14:24"
"DA:71:6E:D0:03:D4","C2","2452","cap2","-82","189","2023-11-28 09:14:24"
"DA:71:6E:D0:03:D4","C2","2442","cap1","-57","189","2023-11-28 09:14:24"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-56","189","2023-11-28 09:14:24"
"DA:71:6E:D0:03:D4","C2","2442","cap3","-87","189","2023-11-28 09:14:25"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-86","189","2023-11-28 09:14:25"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-62","189","2023-11-28 09:14:25"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-60","189","2023-11-28 09:14:25"
"DA:71:6E:D0:03:D4","C2","2452","cap1","-78","189","2023-11-28 09:14:25"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-56","189","2023-11-28 09:14:25"
"DA:71:6E:D0:03:D4","C2","2442","cap3","-87","189","2023-11-28 09:14:26"
"FE:47:AD:D7:13:E2","C1","2432","cap3","-84","189","2023-11-28 09:14:26"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-87","189","2023-11-28 09:14:26"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-62","189","2023-11-28 09:14:26"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-60","189","2023-11-28 09:14:26"
"DA:71:6E:D0:03:D4","C2","2452","cap1","-78","189","2023-11-28 09:14:26"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-56","189","2023-11-28 09:14:26"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-62","189","2023-11-28 09:14:27"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-60","189","2023-11-28 09:14:27"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-85","189","2023-11-28 09:14:27"
"DA:71:6E:D0:03:D4","C2","2442","cap3","-86","189","2023-11-28 09:14:27"
"DA:71:6E:D0:03:D4","C2","2432","cap1","-60","189","2023-11-28 09:14:27"
"FE:47:AD:D7:13:E2","C1","2432","cap1","-60","189","2023-11-28 09:14:27"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-85","189","2023-11-28 09:14:28"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-64","189","2023-11-28 09:14:28"
"DA:71:6E:D0:03:D4","C2","2427","cap2","-76","189","2023-11-28 09:14:28"
"DA:71:6E:D0:03:D4","C2","2442","cap1","-59","189","2023-11-28 09:14:28"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-62","189","2023-11-28 09:14:28"
"DA:71:6E:D0:03:D4","C2","2442","cap3","-86","189","2023-11-28 09:14:29"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-85","189","2023-11-28 09:14:29"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-72","189","2023-11-28 09:14:29"
"DA:71:6E:D0:03:D4","C2","2447","cap2","-73","189","2023-11-28 09:14:29"
"DA:71:6E:D0:03:D4","C2","2442","cap3","-86","189","2023-11-28 09:14:29"
"DA:71:6E:D0:03:D4","C2","2442","cap1","-59","189","2023-11-28 09:14:29"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-62","189","2023-11-28 09:14:29"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-72","189","2023-11-28 09:14:30"
"DA:71:6E:D0:03:D4","C2","2447","cap2","-73","189","2023-11-28 09:14:30"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","189","2023-11-28 09:14:30"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-90","189","2023-11-28 09:14:30"
"DA:71:6E:D0:03:D4","C2","2442","cap1","-59","189","2023-11-28 09:14:30"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-62","189","2023-11-28 09:14:30"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","189","2023-11-28 09:14:32"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-72","189","2023-11-28 09:14:32"
"DA:71:6E:D0:03:D4","C2","2427","cap2","-74","189","2023-11-28 09:14:32"
"DA:71:6E:D0:03:D4","C2","2442","cap1","-59","189","2023-11-28 09:14:32"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-62","189","2023-11-28 09:14:32"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-90","189","2023-11-28 09:14:33"
"DA:71:6E:D0:03:D4","C2","2442","cap1","-68","189","2023-11-28 09:14:33"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-58","189","2023-11-28 09:14:33"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-68","189","2023-11-28 09:14:33"
"DA:71:6E:D0:03:D4","C2","2447","cap2","-70","189","2023-11-28 09:14:33"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","189","2023-11-28 09:14:33"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-90","189","2023-11-28 09:14:33"
"DA:71:6E:D0:03:D4","C2","2442","cap1","-68","189","2023-11-28 09:14:34"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-80","189","2023-11-28 09:14:34"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-85","189","2023-11-28 09:14:34"
"FE:47:AD:D7:13:E2","C1","2452","cap2","-80","189","2023-11-28 09:14:34"
"DA:71:6E:D0:03:D4","C2","2447","cap2","-70","189","2023-11-28 09:14:34"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-74","189","2023-11-28 09:14:34"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-80","189","2023-11-28 09:14:35"
"DA:71:6E:D0:03:D4","C2","2442","cap1","-68","189","2023-11-28 09:14:35"
"FE:47:AD:D7:13:E2","C1","2422","cap1","-80","189","2023-11-28 09:14:35"
"FE:47:AD:D7:13:E2","C1","2452","cap2","-80","189","2023-11-28 09:14:35"
"DA:71:6E:D0:03:D4","C2","2427","cap2","-72","189","2023-11-28 09:14:35"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-85","189","2023-11-28 09:14:36"
"DA:71:6E:D0:03:D4","C2","2437","cap1","-67","189","2023-11-28 09:14:36"
"FE:47:AD:D7:13:E2","C1","2437","cap1","-61","189","2023-11-28 09:14:36"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-71","189","2023-11-28 09:14:36"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-72","189","2023-11-28 09:14:36"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-80","189","2023-11-28 09:14:36"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-85","189","2023-11-28 09:14:36"
"DA:71:6E:D0:03:D4","C2","2447","cap1","-78","189","2023-11-28 09:14:38"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-61","189","2023-11-28 09:14:38"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-80","189","2023-11-28 09:14:38"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-71","189","2023-11-28 09:14:38"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-72","189","2023-11-28 09:14:38"
"DA:71:6E:D0:03:D4","C2","2447","cap1","-78","189","2023-11-28 09:14:39"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-61","189","2023-11-28 09:14:39"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-80","189","2023-11-28 09:14:39"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-71","189","2023-11-28 09:14:39"
"DA:71:6E:D0:03:D4","C2","2432","cap3","-83","189","2023-11-28 09:14:39"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-72","189","2023-11-28 09:14:39"
"DA:71:6E:D0:03:D4","C2","2432","cap1","-68","189","2023-11-28 09:14:40"
"FE:47:AD:D7:13:E2","C1","2432","cap2","-62","189","2023-11-28 09:14:40"
"DA:71:6E:D0:03:D4","C2","2437","cap2","-71","189","2023-11-28 09:14:40"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-80","189","2023-11-28 09:14:40"
"DA:71:6E:D0:03:D4","C2","2442","cap3","-85","189","2023-11-28 09:14:40"
"FE:47:AD:D7:13:E2","C1","2432","cap1","-58","189","2023-11-28 09:14:40"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-80","189","2023-11-28 09:14:41"
"DA:71:6E:D0:03:D4","C2","2447","cap1","-72","189","2023-11-28 09:14:41"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-59","189","2023-11-28 09:14:41"
"FE:47:AD:D7:13:E2","C1","2432","cap2","-62","189","2023-11-28 09:14:41"
"DA:71:6E:D0:03:D4","C2","2447","cap2","-66","189","2023-11-28 09:14:41"
"DA:71:6E:D0:03:D4","C2","2447","cap1","-72","189","2023-11-28 09:14:42"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-75","189","2023-11-28 09:14:42"
"DA:71:6E:D0:03:D4","C2","2442","cap3","-85","189","2023-11-28 09:14:42"
"FE:47:AD:D7:13:E2","C1","2432","cap2","-62","189","2023-11-28 09:14:42"
"DA:71:6E:D0:03:D4","C2","2447","cap2","-66","189","2023-11-28 09:14:42"
"FE:47:AD:D7:13:E2","C1","2427","cap3","-83","189","2023-11-28 09:14:42"
"DA:71:6E:D0:03:D4","C2","2432","cap3","-78","189","2023-11-28 09:14:42"
"DA:71:6E:D0:03:D4","C2","2427","cap1","-66","189","2023-11-28 09:14:44"
"FE:47:AD:D7:13:E2","C1","2427","cap1","-72","189","2023-11-28 09:14:44"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-80","189","2023-11-28 09:14:44"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-86","189","2023-11-28 09:14:44"
"FE:47:AD:D7:13:E2","C1","2432","cap2","-62","189","2023-11-28 09:14:44"
"DA:71:6E:D0:03:D4","C2","2432","cap2","-61","189","2023-11-28 09:14:44"
"DA:71:6E:D0:03:D4","C2","2437","cap1","-68","189","2023-11-28 09:14:45"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-57","189","2023-11-28 09:14:45"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-80","189","2023-11-28 09:14:45"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-68","189","2023-11-28 09:14:45"
"DA:71:6E:D0:03:D4","C2","2447","cap2","-68","189","2023-11-28 09:14:45"
"DA:71:6E:D0:03:D4","C2","2437","cap1","-68","189","2023-11-28 09:14:46"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-73","189","2023-11-28 09:14:46"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-86","189","2023-11-28 09:14:46"
"FE:47:AD:D7:13:E2","C1","2442","cap2","-68","189","2023-11-28 09:14:46"
"DA:71:6E:D0:03:D4","C2","2447","cap2","-68","189","2023-11-28 09:14:46"
"FE:47:AD:D7:13:E2","C1","2442","cap3","-80","189","2023-11-28 09:14:46"
"DA:71:6E:D0:03:D4","C2","2437","cap3","-86","189","2023-11-28 09:14:46"
"DA:71:6E:D0:03:D4","C2","2437","cap1","-68","189","2023-11-28 09:14:47"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-73","189","2023-11-28 09:14:47"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","189","2023-11-28 09:14:47"
"FE:47:AD:D7:13:E2","C1","2427","cap2","-68","189","2023-11-28 09:14:47"
"DA:71:6E:D0:03:D4","C2","2427","cap2","-69","189","2023-11-28 09:14:47"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-63","189","2023-11-28 09:14:49"
"DA:71:6E:D0:03:D4","C2","2442","cap1","-65","189","2023-11-28 09:14:49"
"FE:47:AD:D7:13:E2","C1","2442","cap1","-61","189","2023-11-28 09:14:49"
"1:6E:D0:03:D4","C2","2442","cap3","-85","189","2023-11-28 09:14:49"
"FE:47:AD:D7:13:E2","C1","2437","cap3","-85","189","2023-11-28 09:14:49"
"DA:71:6E:D0:03:D4","C2","2442","cap2","-66","189","2023-11-28 09:14:49"
"DA:71:6E:D0:03:D4","C2","2442","cap3","-85","189","2023-11-28 09:14:49"
"DA:71:6E:D0:03:D4","C2","2452","cap1","-82","189","2023-11-28 09:14:50"
"FE:47:AD:D7:13:E2","C1","2452","cap1","-72","189","2023-11-28 09:14:50"
"FE:47:AD:D7:13:E2","C1","2437","cap2","-63","189","2023-11-28 09:14:50"
"FE:47:AD:D7:13:E2","C1","2427","cap3","-83","189","2023-11-28 09:14:50"
"DA:71:6E:D0:03:D4","C2","2442","cap3","-85","189","2023-11-28 09:14:50"
"A:71:6E:D0:03:D4","C2","2442","cap2","-66","189","2023-11-28 09:14:50"
"DA:71:6E:D0:03:D4","C2","2452","cap1","-82","189","2023-11-28 09:14:51"
